season,week,celebrity_name,s_map
10,3,Erin Andrews,0.15975388464507037
10,3,Kate Gosselin,0.13128599220008663
10,3,Jake Pavelka,0.037832825933543805
10,4,Aiden Turner,0.040298232227557226
10,4,Niecy Nash,0.1637293905757894
10,4,Chad Ochocinco,0.22260516719771845
10,4,Evan Lysacek,0.11683208782549456
10,4,Pamela Anderson,0.04456278042929422
10,4,Nicole Scherzinger,0.06507506656887238
10,4,Erin Andrews,0.18194687285497743
10,4,Kate Gosselin,0.12389539950278484
10,4,Jake Pavelka,0.04105500281751143
10,5,Niecy Nash,0.16336589332528512
10,5,Chad Ochocinco,0.23478271393816771
10,5,Evan Lysacek,0.13404281279647198
10,5,Pamela Anderson,0.05365743393091386
10,5,Nicole Scherzinger,0.07468108940336218
10,5,Erin Andrews,0.2090348014607344
10,5,Kate Gosselin,0.08833851485576935
10,5,Jake Pavelka,0.04209674028929537
10,6,Niecy Nash,0.1663037181357878
10,6,Chad Ochocinco,0.24790230049081513
10,6,Evan Lysacek,0.15716670203100003
10,6,Pamela Anderson,0.04859569368400981
10,6,Nicole Scherzinger,0.08943777017552275
10,6,Erin Andrews,0.24500631644450707
10,6,Jake Pavelka,0.045587499038357446
10,7,Niecy Nash,0.13782830153767328
10,7,Chad Ochocinco,0.2363127040391198
10,7,Evan Lysacek,0.1844435442713768
10,7,Pamela Anderson,0.041335435017887015
10,7,Nicole Scherzinger,0.10362655403721478
10,7,Erin Andrews,0.2964534610967282
10,8,Niecy Nash,0.09705450265513847
10,8,Chad Ochocinco,0.210569714769589
10,8,Evan Lysacek,0.20975676574220417
10,8,Nicole Scherzinger,0.10700724061484583
10,8,Erin Andrews,0.3756117762182226
10,9,Chad Ochocinco,0.15077671567670506
10,9,Evan Lysacek,0.2592889673945769
10,9,Nicole Scherzinger,0.15367806975206802
10,9,Erin Andrews,0.43625624717664996
10,10,Evan Lysacek,0.3214406029767393
10,10,Nicole Scherzinger,0.2686351541554849
10,10,Erin Andrews,0.4099242428677758
11,1,David Hasselhoff,0.02833279570534354
11,1,Florence Henderson,0.06739856366578267
11,1,Kyle Massey,0.13652762283739328
11,1,Jennifer Grey,0.06549219151192645
11,1,Rick Fox,0.030412945214916
11,1,Kurt Warner,0.09841674504598152
11,1,Margaret Cho,0.04392923737177949
11,1,Michael Bolton,0.06698229404940817
11,1,Brandy,0.04066720004130949
11,1,The Situation,0.08313048897755329
11,1,Audrina Patridge,0.0213922666873398
11,1,Bristol Palin,0.31731764889126635
11,2,Florence Henderson,0.06623800587475924
11,2,Kyle Massey,0.14601932389210132
11,2,Jennifer Grey,0.07282423600076766
11,2,Rick Fox,0.032694682648211716
11,2,Kurt Warner,0.10186802374510072
11,2,Margaret Cho,0.042791706740257035
11,2,Michael Bolton,0.0627988125683344
11,2,Brandy,0.04513703934436405
11,2,The Situation,0.07978607226864078
11,2,Audrina Patridge,0.023155876195301506
11,2,Bristol Palin,0.32668622072216147
11,3,Florence Henderson,0.06724544511895444
11,3,Kyle Massey,0.15991593701652096
11,3,Jennifer Grey,0.08561072907753027
11,3,Rick Fox,0.038087146525727464
11,3,Kurt Warner,0.1081988294037
11,3,Margaret Cho,0.04515846815757942
11,3,Brandy,0.05365218520618125
11,3,The Situation,0.07941661354492319
11,3,Audrina Patridge,0.02813147028141181
11,3,Bristol Palin,0.33458317566747114
11,4,Florence Henderson,0.06179006816451085
11,4,Kyle Massey,0.1761132896092337
11,4,Jennifer Grey,0.10270990018764707
11,4,Rick Fox,0.042281446624234824
11,4,Kurt Warner,0.1109627274806179
11,4,Brandy,0.06320190436176665
11,4,The Situation,0.07300670360747505
11,4,Audrina Patridge,0.03270190662676788
11,4,Bristol Palin,0.3372320533377462
11,5,Florence Henderson,0.0547161348079293
11,5,Kyle Massey,0.19754751686326424
11,5,Jennifer Grey,0.12963235591658404
11,5,Rick Fox,0.04783372986056156
11,5,Kurt Warner,0.11339829293249712
11,5,Brandy,0.07791127480070094
11,5,Audrina Patridge,0.04372812381891832
11,5,Bristol Palin,0.3352325709995445
11,6,Kyle Massey,0.2223176903086785
11,6,Jennifer Grey,0.16907596069138198
11,6,Rick Fox,0.05000871263856419
11,6,Kurt Warner,0.10485497672162768
11,6,Brandy,0.09389836073373506
11,6,Audrina Patridge,0.04034681040362909
11,6,Bristol Palin,0.31949748850238346
11,7,Kyle Massey,0.2468102052817213
11,7,Jennifer Grey,0.20969429150205712
11,7,Rick Fox,0.04461337044931989
11,7,Kurt Warner,0.0873076840171525
11,7,Brandy,0.09654456734665844
11,7,Bristol Palin,0.3150298814030907
11,8,Kyle Massey,0.27182576243252926
11,8,Jennifer Grey,0.26034981669136337
11,8,Kurt Warner,0.06941850360821226
11,8,Brandy,0.0863603475070359
11,8,Bristol Palin,0.3120455697608592
11,9,Kyle Massey,0.2981288004592833
11,9,Jennifer Grey,0.3568544056308961
11,9,Brandy,0.07688210844724049
11,9,Bristol Palin,0.2681346854625801
11,10,Kyle Massey,0.32854475163751506
11,10,Jennifer Grey,0.3579075542233215
11,10,Bristol Palin,0.31354769413916345
12,1,Ralph Macchio,0.1493199877421697
12,1,Chelsea Kane,0.0663732626001397
12,1,Kirstie Alley,0.2681018075183014
12,1,Hines Ward,0.0663732626001397
12,1,Sugar Ray Leonard,0.047341901191192456
12,1,Chris Jericho,0.03376497581748909
12,1,Petra Nemcova,0.03342096579490574
12,1,Mike Catherwood,0.06243980346187215
12,1,Romeo,0.05118352607080031
12,1,Wendy Williams,0.14217426921524592
12,1,Kendra Wilkinson,0.07950623798774384
12,2,Ralph Macchio,0.15167266767735332
12,2,Chelsea Kane,0.06535548452603211
12,2,Kirstie Alley,0.27233816084867196
12,2,Hines Ward,0.06535548452603211
12,2,Sugar Ray Leonard,0.05070590104626067
12,2,Chris Jericho,0.03935498271691773
12,2,Petra Nemcova,0.04381794280766653
12,2,Mike Catherwood,0.04844657243729615
12,2,Romeo,0.053587119705966565
12,2,Wendy Williams,0.12767104855962788
12,2,Kendra Wilkinson,0.08169463514817507
12,3,Ralph Macchio,0.16313494134084017
12,3,Chelsea Kane,0.06670638416164533
12,3,Kirstie Alley,0.28945145469771955
12,3,Hines Ward,0.06670638416164533
12,3,Sugar Ray Leonard,0.06520213446940132
12,3,Chris Jericho,0.06052923727313964
12,3,Petra Nemcova,0.04183764848809292
12,3,Romeo,0.06520213446940132
12,3,Wendy Williams,0.08856562045070973
12,3,Kendra Wilkinson,0.09266406048740473
12,4,Ralph Macchio,0.18529814905384775
12,4,Chelsea Kane,0.06538039303715631
12,4,Kirstie Alley,0.32727119937389654
12,4,Hines Ward,0.06538039303715631
12,4,Sugar Ray Leonard,0.0661028799735506
12,4,Chris Jericho,0.056395142109472926
12,4,Petra Nemcova,0.056395142109472926
12,4,Romeo,0.06300355505898067
12,4,Kendra Wilkinson,0.11477314624646603
12,5,Ralph Macchio,0.20059658998711288
12,5,Chelsea Kane,0.07085733200382532
12,5,Kirstie Alley,0.35825837592804466
12,5,Hines Ward,0.07085733200382532
12,5,Chris Jericho,0.05292719502472956
12,5,Petra Nemcova,0.05474022193509878
12,5,Romeo,0.06602293099135047
12,5,Kendra Wilkinson,0.12574002212601293
12,6,Ralph Macchio,0.20405571173853365
12,6,Chelsea Kane,0.08706004948254195
12,6,Kirstie Alley,0.39411305262862373
12,6,Hines Ward,0.08706004948254195
12,6,Chris Jericho,0.048852455556729596
12,6,Romeo,0.0695032635374482
12,6,Kendra Wilkinson,0.10935541757358092
12,7,Ralph Macchio,0.19248669886269656
12,7,Chelsea Kane,0.11233211335540882
12,7,Kirstie Alley,0.4352878755448944
12,7,Hines Ward,0.11233211335540882
12,7,Romeo,0.0751073593877453
12,7,Kendra Wilkinson,0.07245383949384608
12,8,Ralph Macchio,0.1668109809900783
12,8,Chelsea Kane,0.15500434689958173
12,8,Kirstie Alley,0.4592616135982948
12,8,Hines Ward,0.15500434689958173
12,8,Romeo,0.06391871161246343
12,9,Ralph Macchio,0.1172929159516021
12,9,Chelsea Kane,0.2003095963965276
12,9,Kirstie Alley,0.4820878912553427
12,9,Hines Ward,0.2003095963965276
12,10,Chelsea Kane,0.2863702841901975
12,10,Kirstie Alley,0.42725943161960506
12,10,Hines Ward,0.2863702841901975
13,1,Elisabetta Canalis,0.04200897983696154
13,1,David Arquette,0.07790472519015856
13,1,Ricki Lake,0.06631556017679369
13,1,J.R. Martinez,0.07260387199145307
13,1,Metta World Peace (Ron),0.04661627476783712
13,1,Hope Solo,0.13321926616841215
13,1,Chynna Phillips,0.023243463643621797
13,1,Kristin Cavallari,0.023575800113459246
13,1,Carson Kressley,0.07816065235343184
13,1,Chaz Bono,0.14130408832800156
13,1,Nancy Grace,0.1600553912500228
13,1,Rob Kardashian,0.13499192617984646
13,2,Elisabetta Canalis,0.030259799689258467
13,2,David Arquette,0.08208729255347004
13,2,Ricki Lake,0.07105768292254377
13,2,J.R. Martinez,0.0776905158234093
13,2,Hope Solo,0.14098999109639726
13,2,Chynna Phillips,0.030260799689258468
13,2,Kristin Cavallari,0.025776494756523043
13,2,Carson Kressley,0.08206450892852944
13,2,Chaz Bono,0.1469096215628781
13,2,Nancy Grace,0.1682393964108173
13,2,Rob Kardashian,0.14466389656691478
13,3,David Arquette,0.08163759461547429
13,3,Ricki Lake,0.07816628100363567
13,3,J.R. Martinez,0.08557852048293858
13,3,Hope Solo,0.15118628476858612
13,3,Chynna Phillips,0.025477334449772755
13,3,Kristin Cavallari,0.023607409672334722
13,3,Carson Kressley,0.0769252949853067
13,3,Chaz Bono,0.13990410538246947
13,3,Nancy Grace,0.1740151211499542
13,3,Rob Kardashian,0.1635020534895275
13,4,David Arquette,0.07401725382665003
13,4,Ricki Lake,0.07899465857184917
13,4,J.R. Martinez,0.08797431668511146
13,4,Hope Solo,0.1647231650585287
13,4,Chynna Phillips,0.021013932866158356
13,4,Carson Kressley,0.06499670290142598
13,4,Chaz Bono,0.12952484612836082
13,4,Nancy Grace,0.18552881241284988
13,4,Rob Kardashian,0.19322631154906558
13,5,David Arquette,0.05869761787503781
13,5,Ricki Lake,0.07101179528598536
13,5,J.R. Martinez,0.08249279637015404
13,5,Hope Solo,0.18200621629051897
13,5,Carson Kressley,0.04810841879712691
13,5,Chaz Bono,0.11243638147135145
13,5,Nancy Grace,0.2035097214114861
13,5,Rob Kardashian,0.24173705249833935
13,6,David Arquette,0.056543921046634804
13,6,Ricki Lake,0.07751559206599296
13,6,J.R. Martinez,0.09173859479608563
13,6,Hope Solo,0.1921516888652956
13,6,Chaz Bono,0.08063930658880349
13,6,Nancy Grace,0.19605064159785893
13,6,Rob Kardashian,0.30536025503932873
13,7,David Arquette,0.04975467673580907
13,7,Ricki Lake,0.09370968746260479
13,7,J.R. Martinez,0.11055697550712064
13,7,Hope Solo,0.19033125670928824
13,7,Nancy Grace,0.1742663788022156
13,7,Rob Kardashian,0.3813810247829617
13,8,Ricki Lake,0.10043999770244694
13,8,J.R. Martinez,0.12025245445066968
13,8,Hope Solo,0.15548015394502607
13,8,Nancy Grace,0.12141487799954934
13,8,Rob Kardashian,0.502412515902308
13,9,Ricki Lake,0.1346511262725896
13,9,J.R. Martinez,0.15401692181205673
13,9,Hope Solo,0.12389011789667242
13,9,Rob Kardashian,0.5874418340186813
13,10,Ricki Lake,0.16592072302189473
13,10,J.R. Martinez,0.1756036207916283
13,10,Rob Kardashian,0.6584756561864769
14,1,William Levy,0.08406564220689659
14,1,Jack Wagner,0.0233287048405894
14,1,Sherri Sheperd,0.02694738691821099
14,1,Jaleel White,0.03373273889498351
14,1,Roshon Fegan,0.05978668241399926
14,1,Melissa Gilbert,0.23692595538419103
14,1,Martina Navratilova,0.057402334958395876
14,1,Donald Driver,0.11657505449805379
14,1,Gavin DeGraw,0.09656085422596268
14,1,Gladys Knight,0.13124308219895786
14,1,Katherine Jenkins,0.056634609370452484
14,1,Maria Menounos,0.07679695408930669
14,2,William Levy,0.08585881207244808
14,2,Jack Wagner,0.030797011185279437
14,2,Sherri Sheperd,0.0262498312632985
14,2,Jaleel White,0.03327690159934953
14,2,Roshon Fegan,0.05962884209550812
14,2,Melissa Gilbert,0.23895637188792787
14,2,Martina Navratilova,0.04566589966111588
14,2,Donald Driver,0.11953104075844918
14,2,Gavin DeGraw,0.09493240577760206
14,2,Gladys Knight,0.13007362800480637
14,2,Katherine Jenkins,0.05751176931377609
14,2,Maria Menounos,0.07751748638043886
14,3,William Levy,0.09504381330752891
14,3,Jack Wagner,0.02560360760436228
14,3,Sherri Sheperd,0.02796265593698739
14,3,Jaleel White,0.03571488135087396
14,3,Roshon Fegan,0.06296081277846105
14,3,Melissa Gilbert,0.24885311303756483
14,3,Donald Driver,0.1322044911780617
14,3,Gavin DeGraw,0.09385255207094659
14,3,Gladys Knight,0.1303707570607783
14,3,Katherine Jenkins,0.06394874078217329
14,3,Maria Menounos,0.08348457489226173
14,4,William Levy,0.10918219833733861
14,4,Sherri Sheperd,0.024181206995921283
14,4,Jaleel White,0.03371899320230477
14,4,Roshon Fegan,0.06182954131228382
14,4,Melissa Gilbert,0.2607357473608382
14,4,Donald Driver,0.1547329435676421
14,4,Gavin DeGraw,0.07779720182339683
14,4,Gladys Knight,0.11704185317478502
14,4,Katherine Jenkins,0.07186965803271757
14,4,Maria Menounos,0.08891065619277172
14,5,William Levy,0.12861973722873732
14,5,Jaleel White,0.03307834832987524
14,5,Roshon Fegan,0.059133119992868084
14,5,Melissa Gilbert,0.26445598827945077
14,5,Donald Driver,0.18581743917972238
14,5,Gavin DeGraw,0.0553987769013038
14,5,Gladys Knight,0.09574780199014628
14,5,Katherine Jenkins,0.0828136875813784
14,5,Maria Menounos,0.09493510051651778
14,6,William Levy,0.15460343194520879
14,6,Jaleel White,0.029187841062880603
14,6,Roshon Fegan,0.06321368513299726
14,6,Melissa Gilbert,0.24484304510422036
14,6,Donald Driver,0.2206755032386492
14,6,Gladys Knight,0.0787158279709817
14,6,Katherine Jenkins,0.10162053789360766
14,6,Maria Menounos,0.10714012765145459
14,7,William Levy,0.18596792029599366
14,7,Jaleel White,0.032445527130860664
14,7,Roshon Fegan,0.05756316939356429
14,7,Melissa Gilbert,0.2105768533759557
14,7,Donald Driver,0.26416224613289363
14,7,Katherine Jenkins,0.12465830918254497
14,7,Maria Menounos,0.1246259744881871
14,8,William Levy,0.2158563516362547
14,8,Roshon Fegan,0.03471117629133368
14,8,Melissa Gilbert,0.14692605974431844
14,8,Donald Driver,0.32330836616232655
14,8,Katherine Jenkins,0.13838719437251848
14,8,Maria Menounos,0.14081085179324812
14,9,William Levy,0.27790211339043175
14,9,Donald Driver,0.4139638584907966
14,9,Katherine Jenkins,0.18927778155909536
14,9,Maria Menounos,0.11885624655967629
14,10,William Levy,0.32542709778849527
14,10,Donald Driver,0.3934579703386777
14,10,Katherine Jenkins,0.2811149318728271
15,1,Gilles Marini,0.03202518666938927
15,1,Sabrina Bryan,0.03745014146143267
15,1,Kirstie Alley,0.19899222535191793
15,1,Kelly Monaco,0.1524901383195442
15,1,Apolo Anton Ohno,0.07616431102144414
15,1,Emmitt Smith,0.08712431582911065
15,1,Shawn Johnson,0.08658725423035435
15,1,Pamela Anderson,0.057340642365591804
15,1,Helio Castroneves,0.0410667779894616
15,1,Joey Fatone,0.044683414517490534
15,1,Drew Lachey,0.0410667779894616
15,1,Bristol Palin,0.05775086944270443
15,1,Melissa Rycroft,0.08725794481209677
15,2,Gilles Marini,0.032778026963389405
15,2,Sabrina Bryan,0.030966432760490843
15,2,Kirstie Alley,0.22293107917765245
15,2,Kelly Monaco,0.1618823768550953
15,2,Apolo Anton Ohno,0.08012946198620512
15,2,Emmitt Smith,0.0920416168910692
15,2,Shawn Johnson,0.09013215782931784
15,2,Helio Castroneves,0.04183599797788216
15,2,Joey Fatone,0.0436465921807807
15,2,Drew Lachey,0.04535584587482345
15,2,Bristol Palin,0.067452669065659
15,2,Melissa Rycroft,0.09084774243763462
15,3,Gilles Marini,0.03585163621718634
15,3,Sabrina Bryan,0.03558640515582963
15,3,Kirstie Alley,0.22207951208366863
15,3,Kelly Monaco,0.1751093008268035
15,3,Apolo Anton Ohno,0.08704946884282347
15,3,Emmitt Smith,0.09908377523619352
15,3,Shawn Johnson,0.10154799599121568
15,3,Helio Castroneves,0.03558540515582963
15,3,Drew Lachey,0.04098108860906703
15,3,Bristol Palin,0.06483456447612715
15,3,Melissa Rycroft,0.10229084740525538
15,4,Gilles Marini,0.04463684352057971
15,4,Sabrina Bryan,0.03847860820248819
15,4,Kirstie Alley,0.19817548458059217
15,4,Kelly Monaco,0.20001473918508356
15,4,Apolo Anton Ohno,0.10077677547738086
15,4,Emmitt Smith,0.11193189796027815
15,4,Shawn Johnson,0.1279343216260093
15,4,Bristol Palin,0.0493640778758941
15,4,Melissa Rycroft,0.1286872515716939
15,5,Gilles Marini,0.050770692900144326
15,5,Sabrina Bryan,0.030342396838081414
15,5,Kirstie Alley,0.15404770672348936
15,5,Kelly Monaco,0.22261527936085107
15,5,Apolo Anton Ohno,0.10951901368957731
15,5,Emmitt Smith,0.11850567208515946
15,5,Shawn Johnson,0.15674963840800554
15,5,Melissa Rycroft,0.15744959999469152
15,6,Gilles Marini,0.04545353640273336
15,6,Sabrina Bryan,0.024550550212912234
15,6,Kirstie Alley,0.1304759387848829
15,6,Kelly Monaco,0.2440442237086358
15,6,Apolo Anton Ohno,0.10590871545648194
15,6,Emmitt Smith,0.11464642278641551
15,6,Shawn Johnson,0.16707838942792846
15,6,Melissa Rycroft,0.1678422232200099
15,7,Gilles Marini,0.032607546042036625
15,7,Kirstie Alley,0.11312774133726705
15,7,Kelly Monaco,0.2949698450873231
15,7,Apolo Anton Ohno,0.09557491105610008
15,7,Emmitt Smith,0.10573422927640319
15,7,Shawn Johnson,0.1784886542168017
15,7,Melissa Rycroft,0.17949707298406828
15,8,Gilles Marini,0.02135941411066909
15,8,Kirstie Alley,0.10037887371025982
15,8,Kelly Monaco,0.3511494199383207
15,8,Apolo Anton Ohno,0.0815861597730862
15,8,Emmitt Smith,0.09359455426299229
15,8,Shawn Johnson,0.1753693941503992
15,8,Melissa Rycroft,0.17656218405427274
15,9,Kelly Monaco,0.48966092854603194
15,9,Apolo Anton Ohno,0.07085211575783229
15,9,Emmitt Smith,0.08698612816617782
15,9,Shawn Johnson,0.1754997545957243
15,9,Melissa Rycroft,0.17700107293423367
15,10,Kelly Monaco,0.6152432244547086
15,10,Shawn Johnson,0.19200305818801838
15,10,Melissa Rycroft,0.19275371735727306
16,1,Ingo Rademacher,0.15197570805308502
16,1,Zendaya,0.04182265556877564
16,1,Dorothy Hamill,0.014682457245433985
16,1,Victor Ortiz,0.07490938363811722
16,1,Alexandra Raisman,0.058742805246134205
16,1,Jacoby Jones,0.09716447408439936
16,1,D. L. Hughley,0.13575931340463476
16,1,Andy Dick,0.1818518163647775
16,1,Wynonna Judd,0.03660933820946071
16,1,Kellie Pickler,0.05209558288959252
16,1,Lisa Vanderpump,0.03291669391243497
16,1,Sean Lowe,0.12146977138315415
16,2,Ingo Rademacher,0.1579462944830835
16,2,Zendaya,0.04196910491396813
16,2,Dorothy Hamill,0.014285634076638461
16,2,Victor Ortiz,0.07202239692872572
16,2,Alexandra Raisman,0.059939729448026585
16,2,Jacoby Jones,0.10183958669536614
16,2,D. L. Hughley,0.13036613466211255
16,2,Andy Dick,0.18195303934282936
16,2,Wynonna Judd,0.034307511377747985
16,2,Kellie Pickler,0.05283922975839761
16,2,Lisa Vanderpump,0.030481863163051258
16,2,Sean Lowe,0.12204947515005266
16,3,Ingo Rademacher,0.17704852327946555
16,3,Zendaya,0.04359892245593218
16,3,Victor Ortiz,0.06455190630693781
16,3,Alexandra Raisman,0.0647209715600903
16,3,Jacoby Jones,0.11705539403465305
16,3,D. L. Hughley,0.1153770679409325
16,3,Andy Dick,0.18344717778337138
16,3,Wynonna Judd,0.028592500388996363
16,3,Kellie Pickler,0.05626063987119947
16,3,Lisa Vanderpump,0.02436784042128669
16,3,Sean Lowe,0.12497905595713474
16,4,Ingo Rademacher,0.20267636481868773
16,4,Zendaya,0.04749680309235656
16,4,Victor Ortiz,0.05605506491665249
16,4,Alexandra Raisman,0.07339420701999046
16,4,Jacoby Jones,0.14252082778875305
16,4,D. L. Hughley,0.09201488308341048
16,4,Andy Dick,0.1766386697479201
16,4,Kellie Pickler,0.06284727355696298
16,4,Lisa Vanderpump,0.020748276944165995
16,4,Sean Lowe,0.12560762903110007
16,5,Ingo Rademacher,0.23761392803061215
16,5,Zendaya,0.047925886399396746
16,5,Victor Ortiz,0.04570049627577306
16,5,Alexandra Raisman,0.08087193489333704
16,5,Jacoby Jones,0.17955852794987426
16,5,D. L. Hughley,0.06005356326141898
16,5,Andy Dick,0.16184749411567453
16,5,Kellie Pickler,0.06708695104169403
16,5,Sean Lowe,0.11934121803221921
16,6,Ingo Rademacher,0.2559542296586571
16,6,Zendaya,0.056436036616185084
16,6,Victor Ortiz,0.03699732919233047
16,6,Alexandra Raisman,0.09673753428853535
16,6,Jacoby Jones,0.22723273778538483
16,6,Andy Dick,0.1380048147383547
16,6,Kellie Pickler,0.0795535587304425
16,6,Sean Lowe,0.10908375899010991
16,7,Ingo Rademacher,0.2625913883868559
16,7,Zendaya,0.06169998238871197
16,7,Alexandra Raisman,0.11171981662702449
16,7,Jacoby Jones,0.2982206995590117
16,7,Andy Dick,0.09648524141484993
16,7,Kellie Pickler,0.0896037380021601
16,7,Sean Lowe,0.07967913362138596
16,8,Ingo Rademacher,0.22526903774060753
16,8,Zendaya,0.08729550854685812
16,8,Alexandra Raisman,0.14180408752802165
16,8,Jacoby Jones,0.3611855115991465
16,8,Kellie Pickler,0.11696484394897189
16,8,Sean Lowe,0.06748101063639438
16,9,Ingo Rademacher,0.14023881081384998
16,9,Zendaya,0.12605541365072942
16,9,Alexandra Raisman,0.1725746193762212
16,9,Jacoby Jones,0.412017129404083
16,9,Kellie Pickler,0.14911402675511637
16,10,Zendaya,0.21291435168239375
16,10,Alexandra Raisman,0.22146036753454407
16,10,Jacoby Jones,0.3485384160537727
16,10,Kellie Pickler,0.21708686472928942
17,1,Valerie Harper,0.06315967773834262
17,1,Brant Daugherty,0.043932136511381135
17,1,Elizabeth Berkley Lauren,0.05451785697828982
17,1,Leah Remini,0.10494028065040353
17,1,Corbin Bleu,0.07376092200224801
17,1,Amber Riley,0.07345505361136938
17,1,Keyshawn Johnson,0.03569133400277806
17,1,Bill Engvall,0.29819334322728985
17,1,Christina Milian,0.01702024310721656
17,1,"Nicole ""Snooki"" Polizzi",0.03467323283901329
17,1,Jack Osbourne,0.11449711254821775
17,1,Bill Nye,0.08615880678344992
17,2,Valerie Harper,0.06261262989664415
17,2,Brant Daugherty,0.043936666206020256
17,2,Elizabeth Berkley Lauren,0.05490926416256649
17,2,Leah Remini,0.10585906372222
17,2,Corbin Bleu,0.07548208660607908
17,2,Amber Riley,0.07517345503054923
17,2,Keyshawn Johnson,0.03472670335405433
17,2,Bill Engvall,0.2984183458615187
17,2,Christina Milian,0.018204132354672158
17,2,"Nicole ""Snooki"" Polizzi",0.03441610836248962
17,2,Jack Osbourne,0.11639981776271124
17,2,Bill Nye,0.07986172668047463
17,3,Valerie Harper,0.06386537831771995
17,3,Brant Daugherty,0.04684414723610883
17,3,Elizabeth Berkley Lauren,0.05897737766156771
17,3,Leah Remini,0.11150930488384056
17,3,Corbin Bleu,0.0835394723637435
17,3,Amber Riley,0.08322255123426005
17,3,Bill Engvall,0.30198724571037644
17,3,Christina Milian,0.024649692043210145
17,3,"Nicole ""Snooki"" Polizzi",0.03653862687908984
17,3,Jack Osbourne,0.12500182535236296
17,3,Bill Nye,0.06386437831771995
17,4,Valerie Harper,0.05683648452493943
17,4,Brant Daugherty,0.051739350667217715
17,4,Elizabeth Berkley Lauren,0.06511703401420618
17,4,Leah Remini,0.119539818486176
17,4,Corbin Bleu,0.09473354798724967
17,4,Amber Riley,0.09440873811911925
17,4,Bill Engvall,0.3087748725023158
17,4,Christina Milian,0.031521028828736905
17,4,"Nicole ""Snooki"" Polizzi",0.0406504770414057
17,4,Jack Osbourne,0.13667864782863345
17,5,Brant Daugherty,0.05436783099610447
17,5,Elizabeth Berkley Lauren,0.07007857019104534
17,5,Leah Remini,0.12554464330366794
17,5,Corbin Bleu,0.11183033949783042
17,5,Amber Riley,0.11150969047507332
17,5,Bill Engvall,0.30361961274221494
17,5,Christina Milian,0.028742078417912247
17,5,"Nicole ""Snooki"" Polizzi",0.04218888241164796
17,5,Jack Osbourne,0.1521183519645034
17,6,Brant Daugherty,0.04831166725278741
17,6,Elizabeth Berkley Lauren,0.06691511499562647
17,6,Leah Remini,0.1237208215942699
17,6,Corbin Bleu,0.130623941173719
17,6,Amber Riley,0.13031670412387175
17,6,Bill Engvall,0.2962976414794487
17,6,"Nicole ""Snooki"" Polizzi",0.035666931600864274
17,6,Jack Osbourne,0.16814717777941243
17,7,Brant Daugherty,0.041980623774109625
17,7,Elizabeth Berkley Lauren,0.06083719333353228
17,7,Leah Remini,0.11688514325782354
17,7,Corbin Bleu,0.14312761804455024
17,7,Amber Riley,0.14284169147328515
17,7,Bill Engvall,0.2858929072313927
17,7,"Nicole ""Snooki"" Polizzi",0.031003546940662437
17,7,Jack Osbourne,0.17743127594464397
17,8,Brant Daugherty,0.03651186025121517
17,8,Elizabeth Berkley Lauren,0.05323508671249045
17,8,Leah Remini,0.10567013312770436
17,8,Corbin Bleu,0.1693132501509772
17,8,Amber Riley,0.16907784304254878
17,8,Bill Engvall,0.2694688789198127
17,8,Jack Osbourne,0.1967229477952514
17,9,Elizabeth Berkley Lauren,0.04341494729924927
17,9,Leah Remini,0.08615390880159716
17,9,Corbin Bleu,0.19735442527289948
17,9,Amber Riley,0.1971637536892378
17,9,Bill Engvall,0.2568184792235373
17,9,Jack Osbourne,0.21909448571347911
17,10,Leah Remini,0.06261991329089558
17,10,Corbin Bleu,0.224046376193948
17,10,Amber Riley,0.22386092445915778
17,10,Bill Engvall,0.24429085835749267
17,10,Jack Osbourne,0.24518192769850602
17,11,Corbin Bleu,0.27617021397048436
17,11,Amber Riley,0.2760774881030893
17,11,Bill Engvall,0.1610143082036629
17,11,Jack Osbourne,0.28673798972276343
18,1,Billy Dee Williams,0.13358055313088746
18,1,Danica McKellar,0.04279269138043496
18,1,James Maslow,0.12828536214765232
18,1,Candace Cameron Bure,0.25527974915267054
18,1,Sean Avery,0.03159788394331513
18,1,Diana Nyad,0.036097982868885506
18,1,Charlie White,0.04713854339830232
18,1,Amy Purdy,0.09637697847318948
18,1,Meryl Davis,0.07316339123731362
18,1,Drew Carey,0.058157814302591614
18,1,Cody Simpson,0.03917583611094277
18,1,NeNe Leakes,0.0583532138538143
18,2,Billy Dee Williams,0.08729587411007202
18,2,Danica McKellar,0.05041162820843267
18,2,James Maslow,0.13134351158665536
18,2,Candace Cameron Bure,0.27137848231397393
18,2,Sean Avery,0.027519153919044782
18,2,Diana Nyad,0.03201925284461517
18,2,Charlie White,0.04631326755269496
18,2,Amy Purdy,0.09712142954409238
18,2,Meryl Davis,0.07257563004921905
18,2,Drew Carey,0.06270671017564579
18,2,Cody Simpson,0.05860834951990807
18,2,NeNe Leakes,0.06270671017564579
18,3,Danica McKellar,0.0504043166652908
18,3,James Maslow,0.15275414997647543
18,3,Candace Cameron Bure,0.33191087187069507
18,3,Charlie White,0.055818588661599784
18,3,Amy Purdy,0.11159097282961211
18,3,Meryl Davis,0.08304853655774638
18,3,Drew Carey,0.08734443325699899
18,3,Cody Simpson,0.04713638428791545
18,3,NeNe Leakes,0.07999174589366605
18,4,Danica McKellar,0.04434562061360242
18,4,James Maslow,0.15615069451387031
18,4,Candace Cameron Bure,0.3478200032973072
