season,week,norm_week,rank_align_j,rank_align_f,pct_align_j,pct_align_f,rank_bias,pct_bias
23,11,1.0,0.912870929175277,0.912870929175277,1.0,0.6666666666666669,0.0,0.33333333333333315
24,1,0.0,0.6143446547653115,0.41222575117291005,0.5627748595326502,0.4545454545454545,0.20211890359240148,0.10822940498719569
24,2,0.1111111111111111,0.48412291827592707,0.21541010921383227,-0.03178208630818641,0.6969696969696969,0.2687128090620948,0.7287517832778834
24,3,0.2222222222222222,0.5295135648730969,0.2991830368027063,0.15255401427929477,0.6363636363636364,0.23033052807039056,0.4838096220843416
24,4,0.3333333333333333,0.36784039189736234,0.3146266024828463,0.11366572324507893,0.5555555555555555,0.053213789414516044,0.4418898323104765
24,5,0.4444444444444444,0.3768511731740914,0.4225771273642583,0.2858309752375147,0.5,0.045725954190166895,0.21416902476248528
24,6,0.5555555555555556,0.3857583749052298,0.3857583749052298,0.14285714285714285,0.5714285714285714,0.0,0.42857142857142855
24,7,0.6666666666666666,0.44999999999999996,0.39036002917941326,0.4879500364742666,0.33333333333333337,0.059639970820586696,0.15461670314093323
24,8,0.7777777777777778,0.5976143046671968,0.5976143046671968,0.7999999999999999,0.19999999999999998,0.0,0.6
24,9,0.8888888888888888,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334
24,10,1.0,0.816496580927726,0.816496580927726,0.33333333333333337,1.0,0.0,0.6666666666666666
25,1,0.0,0.75538111721466,0.7179487179487178,0.7023719160066136,0.769230769230769,0.03743239926594211,0.06685885322415541
25,2,0.1111111111111111,0.8613995196307526,0.7435897435897434,0.7288765166106369,0.8717948717948716,0.11780977604100917,0.14291835518423468
25,3,0.2222222222222222,0.8537714095908288,0.8181818181818182,0.7724598467726547,0.8909090909090909,0.035589591409010524,0.1184492441364362
25,4,0.3333333333333333,0.8101627221513197,0.9272727272727274,0.7675225788801975,0.9636363636363636,0.11711000512140768,0.19611378475616614
25,5,0.4444444444444444,0.8941795301365223,0.841126352013584,0.7820743005880014,0.911111111111111,0.053053178122938305,0.12903681052310956
25,6,0.5555555555555556,0.764705882352941,0.6859943405700353,0.6288281455225323,0.7777777777777778,0.07871154178290574,0.1489496322552455
25,7,0.6666666666666666,0.6153846153846154,0.6671243849949912,0.22237479499833038,0.9999999999999998,0.05173976961037574,0.7776252050016694
25,8,0.7777777777777778,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.0,0.0
25,9,0.8888888888888888,0.9486832980505138,0.9486832980505138,0.7999999999999999,0.9999999999999999,0.0,0.19999999999999996
25,10,1.0,0.9128709291752769,1.0,0.9128709291752769,1.0,0.0871290708247231,0.0871290708247231
26,1,0.0,0.8740830418336487,0.8666666666666666,0.7360699299651778,0.9999999999999999,0.007416375166982125,0.26393007003482205
26,2,0.3333333333333333,0.8467803948114512,0.6910233190806425,0.5669467095138409,0.9285714285714285,0.15575707573080866,0.36162471905758764
26,3,0.6666666666666666,0.8280786712108251,0.7333333333333333,0.8280786712108251,0.7333333333333333,0.09474533787749184,0.09474533787749184
26,4,1.0,0.816496580927726,0.816496580927726,1.0,0.33333333333333337,0.0,0.6666666666666666
27,1,0.0,0.6225317562548817,0.4102564102564102,0.18946618668626836,0.8205128205128204,0.21227534599847148,0.631046633826552
27,2,0.125,0.3680117765652781,0.40644850966246954,-0.04652421051992354,0.7878787878787877,0.03843673309719142,0.8344029983987112
27,3,0.25,0.5962641122874357,0.42599897728156577,0.28322059201851035,0.7090909090909091,0.17026513500586993,0.42587031707239875
27,4,0.375,0.4235587248015105,0.4140393356054125,0.11366572324507893,0.6888888888888888,0.009519389196098016,0.5752231656438098
27,5,0.5,0.6087595874350709,0.5916079783099616,0.45732956038002354,0.7222222222222222,0.01715160912510927,0.2648926618421987
27,6,0.625,0.5144957554275265,0.7222222222222222,0.45732956038002354,0.7777777777777778,0.20772646679469575,0.32044821739775425
27,7,0.75,0.4906533814626582,0.6671243849949912,0.181848241863327,0.9285714285714285,0.17647100353233297,0.7467231867081014
27,8,0.875,0.5,0.5520524474738834,0.13801311186847082,0.8666666666666666,0.05205244747388338,0.7286535547981958
27,9,1.0,0.5477225575051662,0.3333333333333334,-0.18257418583505539,1.0,0.21438922417183276,1.1825741858350554
28,1,0.0,0.7500915695015926,0.7175781594491397,0.5737985964123903,0.8787878787878787,0.032513410052452896,0.3049892823754884
28,2,0.1,0.8575751026857836,0.7481134002767627,0.6776907694051248,0.909090909090909,0.10946170240902098,0.2314001396857841
28,3,0.2,0.721125263058815,0.6292532049656926,0.46004370622823615,0.8666666666666666,0.09187205809312238,0.40662296043843044
28,4,0.3,0.8705715001320141,0.9555555555555554,0.8222064167913467,0.9999999999999999,0.08498405542354126,0.17779358320865324
28,5,0.4,0.6470588235294118,0.6859943405700353,0.34299717028501764,0.9444444444444445,0.03893551704062348,0.6014472741594269
28,6,0.5,0.4490132550669373,0.5,-0.029934217004462485,0.9444444444444445,0.05098674493306271,0.9743786614489071
28,7,0.6,0.6928203230275509,0.6910233190806425,0.4157609203101499,0.9285714285714285,0.0017970039469084043,0.5128105082612786
28,8,0.7,0.7200822998230957,0.5143444998736397,0.33333333333333337,0.8095238095238096,0.20573779994945596,0.4761904761904763
28,9,0.8,0.5962847939999439,0.5962847939999439,0.2,0.8666666666666666,0.0,0.6666666666666665
28,10,0.9,0.4444444444444444,0.5270462766947299,-0.10540925533894598,0.9999999999999999,0.0826018322502855,1.1054092553389459
28,11,1.0,0.18257418583505539,0.18257418583505539,-0.6666666666666669,1.0,0.0,1.666666666666667
29,1,0.0,0.5468569153752659,0.6117658259028321,0.23275108394225125,0.8857142857142857,0.0649089105275662,0.6529632017720344
29,2,0.1,0.6934146987650405,0.6506081005633294,0.4498981214116135,0.8476190476190477,0.042806598201711066,0.3977209262074342
29,3,0.2,0.6631278625510342,0.5524946201098299,0.3297371188539394,0.8681318681318682,0.11063324244120432,0.5383947492779287
29,4,0.3,0.42042233414748675,0.5384615384615383,0.10148125307008302,0.8205128205128204,0.11803920431405157,0.7190315674427373
29,5,0.4,0.43551638661232517,0.6363636363636362,0.20100756305184242,0.8484848484848484,0.20084724975131107,0.647477285433006
29,6,0.5,0.49104637582399135,0.5137830903923016,0.2335496832484569,0.7454545454545454,0.02273671456831028,0.5119048622060884
29,7,0.6,0.5929994533288809,0.4600437062282361,0.02387049580131443,0.9555555555555554,0.13295574710064484,0.931685059754241
29,8,0.7,0.3076923076923077,0.22237479499833035,-0.44474958999666075,0.9285714285714285,0.08531751269397736,1.3733210185680893
29,9,0.8,0.512989176042577,0.29277002188455997,0.05006261743217588,0.7142857142857143,0.22021915415801702,0.6642230968535384
29,10,0.9,0.501280411827603,0.4666666666666666,-0.07161148740394328,0.9999999999999999,0.03461374516093635,1.071611487403943
29,11,1.0,0.5163977794943223,0.5477225575051662,-0.2357022603955159,1.0,0.03132477801084388,1.235702260395516
30,1,0.0,0.4827107920254779,0.47117562807504104,0.17928429140015906,0.7523809523809525,0.011535163950436855,0.5730966609807935
30,2,0.1111111111111111,0.5644671154711913,0.5481022612301498,0.3236694374850748,0.7714285714285715,0.016364854241041504,0.44775913394349665
30,3,0.2222222222222222,0.5446171073921049,0.528223277359081,0.13891643313638732,0.8901098901098902,0.01639383003302386,0.7511934569735028
30,4,0.3333333333333333,0.5066666666666665,0.5360507693777029,0.16996731711975946,0.846153846153846,0.02938410271103642,0.6761865290340866
30,5,0.4444444444444444,0.41415768328129116,0.42599897728156577,-0.08131156281817417,0.8545454545454545,0.011841294000274616,0.9358570173636287
30,6,0.5555555555555556,0.5967623950328607,0.6444444444444444,0.4057984286223453,0.8222222222222221,0.047682049411583716,0.4164237935998768
30,7,0.6666666666666666,0.5677335894338369,0.3098898934004561,0.05892556509887895,0.7777777777777778,0.2578436960333808,0.7188522126788989
30,8,0.7777777777777778,0.3674234614174767,0.46291004988627577,-0.11338934190276817,0.8571428571428571,0.09548658846879904,0.9705321990456253
30,9,0.8888888888888888,0.6900655593423543,0.3333333333333333,0.13801311186847082,0.8666666666666666,0.35673222600902094,0.7286535547981958
30,10,1.0,0.5477225575051662,0.6666666666666669,0.5477225575051662,0.6666666666666669,0.11894410916150067,0.11894410916150067
31,1,0.0,0.730545270399769,0.7173570516842638,0.6097172805832944,0.8166666666666667,0.01318821871550524,0.2069493860833722
31,2,0.1111111111111111,0.7365463293939959,0.7211871858291444,0.5717686063122364,0.8666666666666667,0.015359143564851463,0.29489806035443034
31,3,0.2222222222222222,0.8000130615443651,0.8045822812818135,0.6630887949826763,0.9120879120879122,0.004569219737448393,0.24899911710523592
31,4,0.3333333333333333,0.7303301382572812,0.6838852006725745,0.550943902607946,0.846153846153846,0.04644493758470669,0.2952099435459
31,5,0.4444444444444444,0.6666866984169955,0.6870429186215167,0.40004734568283135,0.9393939393939392,0.020356220204521214,0.5393465937111079
31,6,0.5555555555555556,0.8411101831919989,0.7956600627155523,0.6287460834286768,0.9555555555555554,0.04545012047644659,0.3268094721268786
31,7,0.6666666666666666,0.6859943405700353,0.7777777777777778,0.45732956038002354,1.0,0.09178343720774251,0.5426704396199764
31,8,0.7777777777777778,0.8153742483272113,0.5714285714285714,0.44474958999666075,0.9285714285714285,0.24394567689863988,0.48382183857476774
31,9,0.8888888888888888,0.6445033866354897,0.7333333333333333,0.6445033866354897,0.7333333333333333,0.08882994669784361,0.08882994669784361
31,10,1.0,0.8164965809277261,1.0,0.8164965809277261,1.0,0.18350341907227385,0.18350341907227385
32,1,0.0,0.7013347674595832,0.7889375902433132,0.7163254650964891,0.7582417582417583,0.08760282278373,0.041916293145269234
32,2,0.1,0.693888666488711,0.6923076923076922,0.6405126152203485,0.7435897435897434,0.0015809741810187683,0.10307712836939487
32,3,0.2,0.8751068310851915,0.8702543635872545,0.8839599998785472,0.8484848484848484,0.004852467497936996,0.035475151393698834
32,4,0.3,0.8935829933686831,0.7964328705698839,0.7627700713964738,0.8909090909090909,0.0971501227987992,0.12813901951261708
32,5,0.4,0.8222064167913467,0.7333333333333333,0.6771111667693441,0.8666666666666666,0.08887308345801337,0.18955549989732245
32,6,0.5,0.9718253158075499,0.9718253158075499,1.0,0.8888888888888888,0.0,0.11111111111111116
32,7,0.6,0.8680790595108567,0.9092412093166348,0.8153742483272113,0.9285714285714285,0.04116214980577804,0.11319718024421721
32,8,0.7,0.7807200583588265,0.8783100656536799,0.7142857142857143,0.9047619047619049,0.09759000729485334,0.19047619047619058
32,9,0.8,0.7333333333333333,0.8666666666666666,0.7333333333333333,0.8666666666666666,0.1333333333333333,0.1333333333333333
32,10,0.9,0.7999999999999999,0.7999999999999999,0.6,0.9999999999999999,0.0,0.3999999999999999
32,11,1.0,0.8944271909999159,0.7999999999999999,0.6708203932499368,0.9999999999999999,0.09442719099991592,0.3291796067500631
33,1,0.0,0.6402276769904821,0.6838852006725745,0.3578121081543126,0.9487179487179485,0.043657523682092414,0.5909058405636358
33,2,0.125,0.7403514710945603,0.6753816335059704,0.5683985600588051,0.8205128205128204,0.06496983758858998,0.2521142604540153
33,3,0.25,0.7358490566037736,0.6112159239257248,0.46304236661039755,0.8545454545454545,0.12463313267804887,0.39150308793505695
33,4,0.375,0.608511063404532,0.5352643613280604,0.03333333333333333,1.0,0.07324670207647155,0.9666666666666667
33,5,0.5,0.5910828046793255,0.5714285714285714,0.1182165609358651,0.9999999999999998,0.019654233250754105,0.8817834390641347
33,6,0.625,0.7570332986102252,0.2503130871608794,0.10286889997472795,0.8095238095238096,0.5067202114493458,0.7066549095490817
33,7,0.75,0.5962847939999439,0.7453559924999299,0.2,0.9999999999999999,0.14907119849998596,0.7999999999999998
33,8,0.875,0.5270462766947298,0.7999999999999999,0.31622776601683794,0.9999999999999999,0.2729537233052701,0.683772233983162
33,9,1.0,0.7378647873726218,0.39999999999999997,0.10540925533894598,0.9999999999999999,0.3378647873726219,0.8945907446610539
34,1,0.0,0.5929733891373501,0.5524946201098299,0.412794405282015,0.7142857142857144,0.040478769027520234,0.3014913090036994
34,2,0.1,0.6325681387348323,0.5303948353054367,0.30860669992418377,0.8241758241758242,0.10217330342939557,0.5155691242516405
34,3,0.2,0.6136219867586539,0.6565076777938937,0.43267897336334127,0.8181818181818181,0.04288569103523987,0.38550284481847685
34,4,0.3,0.5551361100027009,0.3519121986239021,0.11677484162422845,0.7454545454545454,0.2032239113787988,0.6286797038303169
34,5,0.4,0.6746010525388914,0.8090398349558905,0.6440611887195304,0.8222222222222221,0.13443878241699914,0.17816103350269163
34,6,0.5,0.565685424949238,0.5555555555555555,0.37712361663282534,0.7333333333333333,0.010129869393682545,0.35620971670050794
34,7,0.6,0.6667366910003156,0.7431605356175383,0.6479515952918627,0.7222222222222222,0.07642384461722262,0.07427062693035946
34,8,0.7,0.6158402871356008,0.6425396041156862,0.181848241863327,0.9999999999999998,0.02669931698008543,0.8181517581366728
34,9,0.8,0.8651809126974002,0.85106449634699,0.8229511997978236,0.8095238095238096,0.014116416350410166,0.013427390274013962
34,10,0.9,0.6445033866354897,0.6,0.35805743701971643,0.8666666666666666,0.044503386635489695,0.5086092296469502
34,11,1.0,0.5270462766947298,0.7999999999999999,0.5270462766947298,0.7999999999999999,0.2729537233052701,0.2729537233052701
