season,week,celebrity_name,s_map
11,6,Kurt Warner,0.10441299
11,6,Brandy,0.13543575
11,6,Audrina Patridge,0.0519632
11,6,Bristol Palin,0.16403645
11,7,Kyle Massey,0.20113638
11,7,Jennifer Grey,0.33525166
11,7,Rick Fox,0.06596784
11,7,Kurt Warner,0.11873507
11,7,Brandy,0.1274744
11,7,Bristol Palin,0.15143469
11,8,Kyle Massey,0.26715192
11,8,Jennifer Grey,0.36730763
11,8,Kurt Warner,0.08911495
11,8,Brandy,0.11738532
11,8,Bristol Palin,0.15904012
11,9,Kyle Massey,0.3003695
11,9,Jennifer Grey,0.43034577
11,9,Brandy,0.09565853
11,9,Bristol Palin,0.17362624
11,10,Kyle Massey,0.30474573
11,10,Jennifer Grey,0.49398276
11,10,Bristol Palin,0.20127156
12,1,Ralph Macchio,0.14376888
12,1,Chelsea Kane,0.09730709
12,1,Kirstie Alley,0.24122213
12,1,Hines Ward,0.28181788
12,1,Sugar Ray Leonard,0.010438306
12,1,Chris Jericho,0.03841517
12,1,Petra Nemcova,0.013825218
12,1,Mike Catherwood,0.003483187
12,1,Romeo,0.08553976
12,1,Wendy Williams,0.004663936
12,1,Kendra Wilkinson,0.07951837
12,2,Ralph Macchio,0.13148418
12,2,Chelsea Kane,0.08530504
12,2,Kirstie Alley,0.21575613
12,2,Hines Ward,0.30845347
12,2,Sugar Ray Leonard,0.010876854
12,2,Chris Jericho,0.04488362
12,2,Petra Nemcova,0.013646629
12,2,Mike Catherwood,0.0043711304
12,2,Romeo,0.10074929
12,2,Wendy Williams,0.005379542
12,2,Kendra Wilkinson,0.07909408
12,3,Ralph Macchio,0.12389125
12,3,Chelsea Kane,0.10191385
12,3,Kirstie Alley,0.20779993
12,3,Hines Ward,0.31034923
12,3,Sugar Ray Leonard,0.011864779
12,3,Chris Jericho,0.042096123
12,3,Petra Nemcova,0.017918777
12,3,Romeo,0.08870482
12,3,Wendy Williams,0.0042288597
12,3,Kendra Wilkinson,0.09123237
12,4,Ralph Macchio,0.13908453
12,4,Chelsea Kane,0.11925966
12,4,Kirstie Alley,0.20342581
12,4,Hines Ward,0.30114153
12,4,Sugar Ray Leonard,0.014525614
12,4,Chris Jericho,0.042976614
12,4,Petra Nemcova,0.01798079
12,4,Romeo,0.09318747
12,4,Kendra Wilkinson,0.068417974
12,5,Ralph Macchio,0.11671545
12,5,Chelsea Kane,0.1218195
12,5,Kirstie Alley,0.20242305
12,5,Hines Ward,0.31674802
12,5,Chris Jericho,0.04733644
12,5,Petra Nemcova,0.014577287
12,5,Romeo,0.10607302
12,5,Kendra Wilkinson,0.07430717
12,6,Ralph Macchio,0.116392635
12,6,Chelsea Kane,0.12984437
12,6,Kirstie Alley,0.22284007
12,6,Hines Ward,0.31006855
12,6,Chris Jericho,0.032844458
12,6,Romeo,0.110279016
12,6,Kendra Wilkinson,0.07773094
12,7,Ralph Macchio,0.14835185
12,7,Chelsea Kane,0.13419294
12,7,Kirstie Alley,0.20776308
12,7,Hines Ward,0.3644277
12,7,Romeo,0.08313932
12,7,Kendra Wilkinson,0.06212506
12,8,Ralph Macchio,0.106944986
12,8,Chelsea Kane,0.15287076
12,8,Kirstie Alley,0.2775771
12,8,Hines Ward,0.38535464
12,8,Romeo,0.07725243
12,9,Ralph Macchio,0.10724532
12,9,Chelsea Kane,0.18509838
12,9,Kirstie Alley,0.2960764
12,9,Hines Ward,0.41157985
12,10,Chelsea Kane,0.20371127
12,10,Kirstie Alley,0.29089475
12,10,Hines Ward,0.50539404
13,1,Elisabetta Canalis,0.007979632
13,1,David Arquette,0.078140415
13,1,Ricki Lake,0.09356117
13,1,J.R. Martinez,0.29343423
13,1,Metta World Peace (Ron),0.0015910438
13,1,Hope Solo,0.12197009
13,1,Chynna Phillips,0.01430462
13,1,Kristin Cavallari,0.009154042
13,1,Carson Kressley,0.04129046
13,1,Chaz Bono,0.080367096
13,1,Nancy Grace,0.1098851
13,1,Rob Kardashian,0.1483221
13,2,Elisabetta Canalis,0.013832787
13,2,David Arquette,0.06437842
13,2,Ricki Lake,0.10611955
13,2,J.R. Martinez,0.29790518
13,2,Hope Solo,0.09396577
13,2,Chynna Phillips,0.015630817
13,2,Kristin Cavallari,0.011305307
13,2,Carson Kressley,0.039260246
13,2,Chaz Bono,0.06549591
13,2,Nancy Grace,0.121566616
13,2,Rob Kardashian,0.17053945
13,3,David Arquette,0.08209828
13,3,Ricki Lake,0.1113745
13,3,J.R. Martinez,0.2837014
13,3,Hope Solo,0.115097664
13,3,Chynna Phillips,0.015645077
13,3,Kristin Cavallari,0.015721045
13,3,Carson Kressley,0.044048738
13,3,Chaz Bono,0.06146637
13,3,Nancy Grace,0.09777734
13,3,Rob Kardashian,0.17306963
13,4,David Arquette,0.08415828
13,4,Ricki Lake,0.12089999
13,4,J.R. Martinez,0.2677419
13,4,Hope Solo,0.12178768
13,4,Chynna Phillips,0.013618908
13,4,Carson Kressley,0.0390162
13,4,Chaz Bono,0.073973194
13,4,Nancy Grace,0.10634123
13,4,Rob Kardashian,0.17246258
13,5,David Arquette,0.089339465
13,5,Ricki Lake,0.10203244
13,5,J.R. Martinez,0.28851643
13,5,Hope Solo,0.12365336
13,5,Carson Kressley,0.031575996
13,5,Chaz Bono,0.072719924
13,5,Nancy Grace,0.111085005
13,5,Rob Kardashian,0.18107742
13,6,David Arquette,0.08231588
13,6,Ricki Lake,0.12024431
13,6,J.R. Martinez,0.31386265
13,6,Hope Solo,0.117495365
13,6,Chaz Bono,0.061983466
13,6,Nancy Grace,0.12429591
13,6,Rob Kardashian,0.17980239
13,7,David Arquette,0.06630291
13,7,Ricki Lake,0.14200999
13,7,J.R. Martinez,0.30759358
13,7,Hope Solo,0.1495544
13,7,Nancy Grace,0.10293066
13,7,Rob Kardashian,0.23160848
13,8,Ricki Lake,0.13181156
13,8,J.R. Martinez,0.3915386
13,8,Hope Solo,0.14846608
13,8,Nancy Grace,0.092003874
13,8,Rob Kardashian,0.23617981
13,9,Ricki Lake,0.16760549
13,9,J.R. Martinez,0.39947224
13,9,Hope Solo,0.12234865
13,9,Rob Kardashian,0.31057367
13,10,Ricki Lake,0.15028031
13,10,J.R. Martinez,0.4569917
13,10,Rob Kardashian,0.39272797
14,1,William Levy,0.112981744
14,1,Jack Wagner,0.0043188203
14,1,Sherri Sheperd,0.007925102
14,1,Jaleel White,0.03560302
14,1,Roshon Fegan,0.0522057
14,1,Melissa Gilbert,0.12391861
14,1,Martina Navratilova,0.0018480325
14,1,Donald Driver,0.3166356
14,1,Gavin DeGraw,0.0116886
14,1,Gladys Knight,0.02698232
14,1,Katherine Jenkins,0.1895738
14,1,Maria Menounos,0.11631866
14,2,William Levy,0.11305432
14,2,Jack Wagner,0.004499705
14,2,Sherri Sheperd,0.008242415
14,2,Jaleel White,0.033955257
14,2,Roshon Fegan,0.053056244
14,2,Melissa Gilbert,0.123536915
14,2,Martina Navratilova,0.0017819409
14,2,Donald Driver,0.31720912
14,2,Gavin DeGraw,0.012264955
14,2,Gladys Knight,0.026013564
14,2,Katherine Jenkins,0.18594274
14,2,Maria Menounos,0.12044283
14,3,William Levy,0.11471738
14,3,Jack Wagner,0.0059600584
14,3,Sherri Sheperd,0.010108087
14,3,Jaleel White,0.03416855
14,3,Roshon Fegan,0.05203948
14,3,Melissa Gilbert,0.12332503
14,3,Donald Driver,0.30988866
14,3,Gavin DeGraw,0.01468996
14,3,Gladys Knight,0.026889682
14,3,Katherine Jenkins,0.18723641
14,3,Maria Menounos,0.12097672
14,4,William Levy,0.11258866
14,4,Sherri Sheperd,0.012235183
14,4,Jaleel White,0.036318272
14,4,Roshon Fegan,0.055403642
14,4,Melissa Gilbert,0.12547669
14,4,Donald Driver,0.30845302
14,4,Gavin DeGraw,0.014987039
14,4,Gladys Knight,0.030055566
14,4,Katherine Jenkins,0.18135479
14,4,Maria Menounos,0.12312717
14,5,William Levy,0.122038685
14,5,Jaleel White,0.038095474
14,5,Roshon Fegan,0.05780261
14,5,Melissa Gilbert,0.12773056
14,5,Donald Driver,0.297579
14,5,Gavin DeGraw,0.013252072
14,5,Gladys Knight,0.02916289
14,5,Katherine Jenkins,0.18906972
14,5,Maria Menounos,0.1252691
14,6,William Levy,0.12685242
14,6,Jaleel White,0.04029189
14,6,Roshon Fegan,0.058196712
14,6,Melissa Gilbert,0.12890466
14,6,Donald Driver,0.297585
14,6,Gladys Knight,0.027126778
14,6,Katherine Jenkins,0.19659099
14,6,Maria Menounos,0.12445165
14,7,William Levy,0.13396588
14,7,Jaleel White,0.039896064
14,7,Roshon Fegan,0.061471783
14,7,Melissa Gilbert,0.11874067
14,7,Donald Driver,0.30954808
14,7,Katherine Jenkins,0.20504498
14,7,Maria Menounos,0.13133253
14,8,William Levy,0.15270607
14,8,Roshon Fegan,0.065005206
14,8,Melissa Gilbert,0.102387235
14,8,Donald Driver,0.33363596
14,8,Katherine Jenkins,0.22348519
14,8,Maria Menounos,0.12278033
14,9,William Levy,0.19272435
14,9,Donald Driver,0.4135197
14,9,Katherine Jenkins,0.27417883
14,9,Maria Menounos,0.11957715
14,10,William Levy,0.20280561
14,10,Donald Driver,0.47105184
14,10,Katherine Jenkins,0.32614258
15,1,Gilles Marini,0.05639114
15,1,Sabrina Bryan,0.018341457
15,1,Kirstie Alley,0.027747832
15,1,Kelly Monaco,0.12930408
15,1,Apolo Anton Ohno,0.068542145
15,1,Emmitt Smith,0.15130937
15,1,Shawn Johnson,0.1924207
15,1,Pamela Anderson,0.00149806
15,1,Helio Castroneves,0.013940238
15,1,Joey Fatone,0.006109955
15,1,Drew Lachey,0.007320522
15,1,Bristol Palin,0.038728625
15,1,Melissa Rycroft,0.28834587
15,2,Gilles Marini,0.05617153
15,2,Sabrina Bryan,0.020271938
15,2,Kirstie Alley,0.028428886
15,2,Kelly Monaco,0.12213999
15,2,Apolo Anton Ohno,0.0706914
15,2,Emmitt Smith,0.13093084
15,2,Shawn Johnson,0.20186694
15,2,Helio Castroneves,0.015084079
15,2,Joey Fatone,0.009158594
15,2,Drew Lachey,0.009438
15,2,Bristol Palin,0.040848706
15,2,Melissa Rycroft,0.29496917
15,3,Gilles Marini,0.051953748
15,3,Sabrina Bryan,0.021899564
15,3,Kirstie Alley,0.031869233
15,3,Kelly Monaco,0.14449921
15,3,Apolo Anton Ohno,0.07018977
15,3,Emmitt Smith,0.11946437
15,3,Shawn Johnson,0.19869862
15,3,Helio Castroneves,0.019562513
15,3,Drew Lachey,0.008532248
15,3,Bristol Palin,0.039706238
15,3,Melissa Rycroft,0.29362443
15,4,Gilles Marini,0.06159748
15,4,Sabrina Bryan,0.022741314
15,4,Kirstie Alley,0.041173857
15,4,Kelly Monaco,0.14681397
15,4,Apolo Anton Ohno,0.0721636
15,4,Emmitt Smith,0.13391449
15,4,Shawn Johnson,0.21234588
15,4,Bristol Palin,0.029102147
15,4,Melissa Rycroft,0.28014734
15,5,Gilles Marini,0.06492682
15,5,Sabrina Bryan,0.02702901
15,5,Kirstie Alley,0.040657654
15,5,Kelly Monaco,0.13282226
15,5,Apolo Anton Ohno,0.08248285
15,5,Emmitt Smith,0.14412917
15,5,Shawn Johnson,0.21400504
15,5,Melissa Rycroft,0.29394725
15,6,Gilles Marini,0.060742766
15,6,Sabrina Bryan,0.03204564
15,6,Kirstie Alley,0.050399072
15,6,Kelly Monaco,0.13353516
15,6,Apolo Anton Ohno,0.091979936
15,6,Emmitt Smith,0.12754388
15,6,Shawn Johnson,0.20155433
15,6,Melissa Rycroft,0.30219927
15,7,Gilles Marini,0.05555728
15,7,Kirstie Alley,0.036933374
15,7,Kelly Monaco,0.15045561
15,7,Apolo Anton Ohno,0.078635275
15,7,Emmitt Smith,0.13636114
15,7,Shawn Johnson,0.21806692
15,7,Melissa Rycroft,0.32399043
15,8,Gilles Marini,0.046801537
15,8,Kirstie Alley,0.031381425
15,8,Kelly Monaco,0.14956678
15,8,Apolo Anton Ohno,0.077216744
15,8,Emmitt Smith,0.13593972
15,8,Shawn Johnson,0.2059177
15,8,Melissa Rycroft,0.3531761
15,9,Kelly Monaco,0.15361932
15,9,Apolo Anton Ohno,0.07120361
15,9,Emmitt Smith,0.11447102
15,9,Shawn Johnson,0.26940456
15,9,Melissa Rycroft,0.39130145
15,10,Kelly Monaco,0.20721422
15,10,Shawn Johnson,0.2849407
15,10,Melissa Rycroft,0.50784516
16,1,Ingo Rademacher,0.088854365
16,1,Zendaya,0.22059676
16,1,Dorothy Hamill,0.0017402953
16,1,Victor Ortiz,0.02159304
16,1,Alexandra Raisman,0.07564597
16,1,Jacoby Jones,0.14299594
16,1,D. L. Hughley,0.0076309885
16,1,Andy Dick,0.055550776
16,1,Wynonna Judd,0.0018218616
16,1,Kellie Pickler,0.31015897
16,1,Lisa Vanderpump,0.00525831
16,1,Sean Lowe,0.06815277
16,2,Ingo Rademacher,0.081459835
16,2,Zendaya,0.21136217
16,2,Dorothy Hamill,0.0013081257
16,2,Victor Ortiz,0.020194655
16,2,Alexandra Raisman,0.07691299
16,2,Jacoby Jones,0.14634663
16,2,D. L. Hughley,0.0082634725
16,2,Andy Dick,0.056703076
16,2,Wynonna Judd,0.0016627044
16,2,Kellie Pickler,0.32589135
16,2,Lisa Vanderpump,0.004980828
16,2,Sean Lowe,0.064914286
16,3,Ingo Rademacher,0.083235055
16,3,Zendaya,0.20720369
16,3,Victor Ortiz,0.023705976
16,3,Alexandra Raisman,0.07551531
16,3,Jacoby Jones,0.1617108
16,3,D. L. Hughley,0.008841498
16,3,Andy Dick,0.053785212
16,3,Wynonna Judd,0.0014761013
16,3,Kellie Pickler,0.31209695
16,3,Lisa Vanderpump,0.005788131
16,3,Sean Lowe,0.06664134
16,4,Ingo Rademacher,0.08696742
16,4,Zendaya,0.20484921
16,4,Victor Ortiz,0.020788668
16,4,Alexandra Raisman,0.08542212
16,4,Jacoby Jones,0.15174286
16,4,D. L. Hughley,0.010919479
16,4,Andy Dick,0.05622043
16,4,Kellie Pickler,0.31369087
16,4,Lisa Vanderpump,0.0063474863
16,4,Sean Lowe,0.06305139
16,5,Ingo Rademacher,0.08201015
16,5,Zendaya,0.21703216
16,5,Victor Ortiz,0.020994227
16,5,Alexandra Raisman,0.080249555
16,5,Jacoby Jones,0.15496574
16,5,D. L. Hughley,0.009259382
16,5,Andy Dick,0.051336605
16,5,Kellie Pickler,0.31279504
16,5,Sean Lowe,0.07135714
16,6,Ingo Rademacher,0.08602095
16,6,Zendaya,0.20932116
16,6,Victor Ortiz,0.017780865
16,6,Alexandra Raisman,0.08725623
16,6,Jacoby Jones,0.13898933
16,6,Andy Dick,0.051707678
16,6,Kellie Pickler,0.33895326
16,6,Sean Lowe,0.069970526
16,7,Ingo Rademacher,0.0896061
16,7,Zendaya,0.22012508
16,7,Alexandra Raisman,0.09467494
16,7,Jacoby Jones,0.15468109
16,7,Andy Dick,0.041503314
16,7,Kellie Pickler,0.3322796
16,7,Sean Lowe,0.06712996
16,8,Ingo Rademacher,0.08584901
16,8,Zendaya,0.2457251
16,8,Alexandra Raisman,0.094417274
16,8,Jacoby Jones,0.16605514
16,8,Kellie Pickler,0.35577807
16,8,Sean Lowe,0.05217531
16,9,Ingo Rademacher,0.07028031
16,9,Zendaya,0.23669809
16,9,Alexandra Raisman,0.09686458
16,9,Jacoby Jones,0.19391322
16,9,Kellie Pickler,0.40224376
16,10,Zendaya,0.30092475
16,10,Alexandra Raisman,0.0758895
16,10,Jacoby Jones,0.14832692
16,10,Kellie Pickler,0.47485882
17,1,Valerie Harper,0.008770179
17,1,Brant Daugherty,0.027402086
17,1,Elizabeth Berkley Lauren,0.046609133
17,1,Leah Remini,0.07432742
17,1,Corbin Bleu,0.1877888
17,1,Amber Riley,0.3721556
17,1,Keyshawn Johnson,0.0030628687
17,1,Bill Engvall,0.112918556
17,1,Christina Milian,0.0113495225
17,1,"Nicole ""Snooki"" Polizzi",0.016144063
17,1,Jack Osbourne,0.13369888
17,1,Bill Nye,0.0057728714
17,2,Valerie Harper,0.009479941
17,2,Brant Daugherty,0.02841875
17,2,Elizabeth Berkley Lauren,0.048380826
17,2,Leah Remini,0.08148404
17,2,Corbin Bleu,0.2006944
17,2,Amber Riley,0.33240756
17,2,Keyshawn Johnson,0.0036710042
17,2,Bill Engvall,0.12172871
17,2,Christina Milian,0.012446853
17,2,"Nicole ""Snooki"" Polizzi",0.015505882
17,2,Jack Osbourne,0.13828686
17,2,Bill Nye,0.007495254
17,3,Valerie Harper,0.009597369
17,3,Brant Daugherty,0.032755338
17,3,Elizabeth Berkley Lauren,0.051131975
17,3,Leah Remini,0.084255725
17,3,Corbin Bleu,0.20397218
17,3,Amber Riley,0.3093809
17,3,Bill Engvall,0.13461879
17,3,Christina Milian,0.013861172
17,3,"Nicole ""Snooki"" Polizzi",0.018376103
17,3,Jack Osbourne,0.13492422
17,3,Bill Nye,0.0071262694
17,4,Valerie Harper,0.008188821
17,4,Brant Daugherty,0.030023154
17,4,Elizabeth Berkley Lauren,0.054651167
17,4,Leah Remini,0.08237944
17,4,Corbin Bleu,0.21410371
17,4,Amber Riley,0.31274992
17,4,Bill Engvall,0.12078393
17,4,Christina Milian,0.015342277
17,4,"Nicole ""Snooki"" Polizzi",0.020564433
17,4,Jack Osbourne,0.14121315
17,5,Brant Daugherty,0.036110684
17,5,Elizabeth Berkley Lauren,0.05337428
17,5,Leah Remini,0.070635036
17,5,Corbin Bleu,0.22785789
17,5,Amber Riley,0.29219502
17,5,Bill Engvall,0.11514993
17,5,Christina Milian,0.024415089
17,5,"Nicole ""Snooki"" Polizzi",0.02872799
17,5,Jack Osbourne,0.15153408
17,6,Brant Daugherty,0.03835465
17,6,Elizabeth Berkley Lauren,0.05941359
17,6,Leah Remini,0.08174722
17,6,Corbin Bleu,0.20270249
17,6,Amber Riley,0.33258072
17,6,Bill Engvall,0.112652965
17,6,"Nicole ""Snooki"" Polizzi",0.024471495
17,6,Jack Osbourne,0.14807689
17,7,Brant Daugherty,0.035717517
17,7,Elizabeth Berkley Lauren,0.04997874
17,7,Leah Remini,0.07582439
17,7,Corbin Bleu,0.22290298
17,7,Amber Riley,0.3301817
17,7,Bill Engvall,0.10179654
17,7,"Nicole ""Snooki"" Polizzi",0.022665305
17,7,Jack Osbourne,0.16093281
17,8,Brant Daugherty,0.030649884
17,8,Elizabeth Berkley Lauren,0.048948154
17,8,Leah Remini,0.08462782
17,8,Corbin Bleu,0.24077909
17,8,Amber Riley,0.3153927
17,8,Bill Engvall,0.102274485
17,8,Jack Osbourne,0.17732784
17,9,Elizabeth Berkley Lauren,0.044157296
17,9,Leah Remini,0.08816446
17,9,Corbin Bleu,0.26804414
17,9,Amber Riley,0.31344393
17,9,Bill Engvall,0.10783509
17,9,Jack Osbourne,0.17835508
17,10,Leah Remini,0.06678868
17,10,Corbin Bleu,0.26139975
17,10,Amber Riley,0.38197765
17,10,Bill Engvall,0.109410465
17,10,Jack Osbourne,0.18042353
17,11,Corbin Bleu,0.2754536
17,11,Amber Riley,0.4355777
17,11,Bill Engvall,0.103219785
17,11,Jack Osbourne,0.18574901
18,1,Billy Dee Williams,0.028152766
18,1,Danica McKellar,0.045691796
18,1,James Maslow,0.07892776
18,1,Candace Cameron Bure,0.18207045
18,1,Sean Avery,0.005039454
18,1,Diana Nyad,0.001874126
18,1,Charlie White,0.06729869
18,1,Amy Purdy,0.19808973
18,1,Meryl Davis,0.32410157
18,1,Drew Carey,0.022924453
18,1,Cody Simpson,0.008409689
18,1,NeNe Leakes,0.037419464
18,2,Billy Dee Williams,0.027176261
18,2,Danica McKellar,0.04669207
18,2,James Maslow,0.08874689
18,2,Candace Cameron Bure,0.16351585
18,2,Sean Avery,0.0064642807
18,2,Charlie White,0.0659126
18,2,Amy Purdy,0.20098674
18,2,Meryl Davis,0.3261359
18,2,Drew Carey,0.024443174
18,2,Cody Simpson,0.009568349
18,2,NeNe Leakes,0.040357865
18,3,Danica McKellar,0.05089927
18,3,James Maslow,0.09450727
18,3,Candace Cameron Bure,0.15719154
18,3,Charlie White,0.06811984
18,3,Amy Purdy,0.20702127
18,3,Meryl Davis,0.34948808
18,3,Drew Carey,0.02419145
18,3,Cody Simpson,0.009989404
18,3,NeNe Leakes,0.0385919
18,4,Danica McKellar,0.049700715
18,4,James Maslow,0.096618526
18,4,Candace Cameron Bure,0.14435616
18,4,Charlie White,0.06718773
18,4,Amy Purdy,0.20184633
18,4,Meryl Davis,0.36057976
18,4,Drew Carey,0.028698063
18,4,Cody Simpson,0.009829848
18,4,NeNe Leakes,0.041182887
18,5,Danica McKellar,0.056139253
18,5,James Maslow,0.10377488
18,5,Candace Cameron Bure,0.16653128
18,5,Charlie White,0.07190711
18,5,Amy Purdy,0.2111191
18,5,Meryl Davis,0.3010617
18,5,Drew Carey,0.033168726
18,5,Cody Simpson,0.011840992
18,5,NeNe Leakes,0.04445698
18,6,Danica McKellar,0.053672288
18,6,James Maslow,0.09280269
18,6,Candace Cameron Bure,0.15839261
18,6,Charlie White,0.07030572
18,6,Amy Purdy,0.22101264
18,6,Meryl Davis,0.33844498
18,6,Drew Carey,0.025076756
18,6,NeNe Leakes,0.040292285
18,7,Danica McKellar,0.05087793
18,7,James Maslow,0.08830816
18,7,Candace Cameron Bure,0.18132986
18,7,Charlie White,0.06781009
18,7,Amy Purdy,0.2338157
18,7,Meryl Davis,0.3433943
18,7,NeNe Leakes,0.034463864
18,8,Danica McKellar,0.05149976
18,8,James Maslow,0.09156979
18,8,Candace Cameron Bure,0.17830868
18,8,Charlie White,0.080824256
18,8,Amy Purdy,0.28138804
18,8,Meryl Davis,0.3164094
18,9,James Maslow,0.09174791
18,9,Candace Cameron Bure,0.16181414
18,9,Charlie White,0.063791946
18,9,Amy Purdy,0.28374225
18,9,Meryl Davis,0.39890376
18,10,James Maslow,0.08469283
18,10,Candace Cameron Bure,0.1605886
18,10,Amy Purdy,0.30983302
18,10,Meryl Davis,0.44488555
19,1,Antonio Sabato Jr.,0.027019417
19,1,Jonathan Bennett,0.017648967
19,1,Lea Thompson,0.051263835
19,1,Janel Parrish,0.10912688
19,1,Alfonso Ribeiro,0.32592976
19,1,Lolo Jones,0.0035952097
19,1,Randy Couture,0.0054824613
19,1,Tommy Chong,0.09977362
19,1,Betsey Johnson,0.01318856
19,1,Michael Waltrip,0.06218816
19,1,Tavis Smiley,0.004686813
19,1,Bethany Mota,0.07326512
19,1,Sadie Robertson,0.20683119
19,2,Antonio Sabato Jr.,0.031627655
19,2,Jonathan Bennett,0.019417377
19,2,Lea Thompson,0.05977272
19,2,Janel Parrish,0.12872884
19,2,Alfonso Ribeiro,0.29760692
19,2,Randy Couture,0.006312308
19,2,Tommy Chong,0.10162119
19,2,Betsey Johnson,0.013470665
19,2,Michael Waltrip,0.056116305
19,2,Tavis Smiley,0.006069306
19,2,Bethany Mota,0.08082681
19,2,Sadie Robertson,0.19842993
19,3,Antonio Sabato Jr.,0.03168451
19,3,Jonathan Bennett,0.02287006
19,3,Lea Thompson,0.054820202
19,3,Janel Parrish,0.14222923
19,3,Alfonso Ribeiro,0.26817358
19,3,Randy Couture,0.0052561294
19,3,Tommy Chong,0.112394996
19,3,Betsey Johnson,0.014647659
19,3,Michael Waltrip,0.06531028
19,3,Bethany Mota,0.0909183
19,3,Sadie Robertson,0.19169505
19,4,Antonio Sabato Jr.,0.03291103
19,4,Jonathan Bennett,0.033931497
19,4,Lea Thompson,0.059752032
19,4,Janel Parrish,0.13141313
19,4,Alfonso Ribeiro,0.28316897
19,4,Tommy Chong,0.09628438
19,4,Betsey Johnson,0.016837513
19,4,Michael Waltrip,0.06281912
19,4,Bethany Mota,0.08128317
19,4,Sadie Robertson,0.20159924
19,5,Antonio Sabato Jr.,0.035612382
19,5,Jonathan Bennett,0.022295475
19,5,Lea Thompson,0.060508512
19,5,Janel Parrish,0.13286948
19,5,Alfonso Ribeiro,0.2913282
19,5,Tommy Chong,0.09286969
19,5,Michael Waltrip,0.063562855
19,5,Bethany Mota,0.08334723
19,5,Sadie Robertson,0.21760617
19,6,Antonio Sabato Jr.,0.03677279
19,6,Jonathan Bennett,0.021564052
19,6,Lea Thompson,0.051764123
19,6,Janel Parrish,0.12711877
19,6,Alfonso Ribeiro,0.316567
19,6,Tommy Chong,0.08168521
19,6,Michael Waltrip,0.0645949
19,6,Bethany Mota,0.08807731
19,6,Sadie Robertson,0.21185583
19,7,Antonio Sabato Jr.,0.031142557
19,7,Lea Thompson,0.06023857
19,7,Janel Parrish,0.13991378
19,7,Alfonso Ribeiro,0.30504948
19,7,Tommy Chong,0.095522985
19,7,Michael Waltrip,0.06302713
19,7,Bethany Mota,0.1007986
19,7,Sadie Robertson,0.20430696
19,8,Lea Thompson,0.051699266
19,8,Janel Parrish,0.15597053
19,8,Alfonso Ribeiro,0.3203922
19,8,Tommy Chong,0.09878556
19,8,Michael Waltrip,0.05566949
19,8,Bethany Mota,0.09470042
19,8,Sadie Robertson,0.22278261
19,9,Lea Thompson,0.04417891
19,9,Janel Parrish,0.17008513
19,9,Alfonso Ribeiro,0.35733193
19,9,Tommy Chong,0.08571853
19,9,Bethany Mota,0.09454746
19,9,Sadie Robertson,0.24813807
19,10,Janel Parrish,0.18019481
19,10,Alfonso Ribeiro,0.3769881
19,10,Tommy Chong,0.08042658
19,10,Bethany Mota,0.09611604
19,10,Sadie Robertson,0.26627454
19,11,Janel Parrish,0.18077236
19,11,Alfonso Ribeiro,0.44691116
19,11,Bethany Mota,0.07664303
19,11,Sadie Robertson,0.29567352
20,1,Suzanne Somers,0.015217591
20,1,Willow Shields,0.016353285
20,1,Riker Lynch,0.14974828
20,1,Rumer Willis,0.38491973
20,1,Nastia Liukin,0.08358577
20,1,Michael Sam,0.011730882
20,1,Robert Herjavec,0.063478395
20,1,Charlotte McKinney,0.010304078
20,1,Noah Galloway,0.11503808
20,1,Redfoo,0.0042601507
20,1,Patti LaBelle,0.024990931
20,1,Chris Soules,0.12037287
20,2,Suzanne Somers,0.019030353
20,2,Willow Shields,0.02290076
20,2,Riker Lynch,0.15501656
20,2,Rumer Willis,0.3601509
20,2,Nastia Liukin,0.10195408
20,2,Michael Sam,0.018745739
20,2,Robert Herjavec,0.05889549
20,2,Charlotte McKinney,0.024604272
20,2,Noah Galloway,0.1138086
20,2,Redfoo,0.01013799
20,2,Patti LaBelle,0.030064764
20,2,Chris Soules,0.08469051
20,3,Suzanne Somers,0.017702255
20,3,Willow Shields,0.026861673
20,3,Riker Lynch,0.16272874
20,3,Rumer Willis,0.30004597
20,3,Nastia Liukin,0.10380283
20,3,Michael Sam,0.012650207
20,3,Robert Herjavec,0.06905394
20,3,Charlotte McKinney,0.01178206
20,3,Noah Galloway,0.14280663
20,3,Patti LaBelle,0.026287463
20,3,Chris Soules,0.12627828
20,4,Suzanne Somers,0.022357175
20,4,Willow Shields,0.036844604
20,4,Riker Lynch,0.16056983
20,4,Rumer Willis,0.28264815
20,4,Nastia Liukin,0.111362204
20,4,Michael Sam,0.014841317
20,4,Robert Herjavec,0.08037742
20,4,Noah Galloway,0.14329305
20,4,Patti LaBelle,0.03276027
20,4,Chris Soules,0.11494598
20,5,Suzanne Somers,0.025686856
20,5,Willow Shields,0.03279028
20,5,Riker Lynch,0.18351315
20,5,Rumer Willis,0.28984967
20,5,Nastia Liukin,0.11731987
20,5,Robert Herjavec,0.05965239
20,5,Noah Galloway,0.12678486
20,5,Patti LaBelle,0.0336904
20,5,Chris Soules,0.13071251
20,6,Willow Shields,0.036394663
20,6,Riker Lynch,0.21381891
20,6,Rumer Willis,0.24641179
20,6,Nastia Liukin,0.120167844
20,6,Robert Herjavec,0.06342799
20,6,Noah Galloway,0.12892824
20,6,Patti LaBelle,0.032935668
20,6,Chris Soules,0.15791494
