season,week,celebrity_name,s_mean,s_p50,s_std,s_p10,s_p90
11,3,Brandy,0.20847629,0.16573697,0.15627989,0.060610406,0.45569792
11,3,The Situation,0.024022223,0.016476497,0.021117287,0.005528709,0.039088298
11,3,Audrina Patridge,0.14336796,0.03028725,0.20933704,0.009420247,0.52844566
11,3,Bristol Palin,0.048485268,0.020306215,0.052519407,0.006646188,0.10667918
11,4,Florence Henderson,0.11883864,0.07374148,0.06850713,0.06104606,0.20797466
11,4,Kyle Massey,0.124685995,0.09186015,0.10219846,0.032808088,0.19499658
11,4,Jennifer Grey,0.26181582,0.22978556,0.17437284,0.09198499,0.47585383
11,4,Rick Fox,0.022608293,0.017070487,0.011122823,0.012082431,0.033508606
11,4,Kurt Warner,0.05431508,0.036303807,0.03718334,0.019807987,0.10312475
11,4,Brandy,0.2301021,0.2073652,0.1281935,0.107075095,0.39930698
11,4,The Situation,0.0061214543,0.0024040681,0.0090714935,0.0010809405,0.016761374
11,4,Audrina Patridge,0.12199118,0.053152226,0.11906461,0.024632715,0.288121
11,4,Bristol Palin,0.05952145,0.05342023,0.04665148,0.010866594,0.13445568
11,5,Florence Henderson,0.009430189,0.005459397,0.009917312,0.003150732,0.015137372
11,5,Kyle Massey,0.24117863,0.20854282,0.13235848,0.10663261,0.39560524
11,5,Jennifer Grey,0.3941288,0.44259366,0.2191194,0.094693325,0.64377576
11,5,Rick Fox,0.041683808,0.030503053,0.027560491,0.008858044,0.07726799
11,5,Kurt Warner,0.2012739,0.10965336,0.21738926,0.032906,0.55578065
11,5,Brandy,0.04202089,0.043927375,0.026820362,0.0070047462,0.07372133
11,5,Audrina Patridge,0.02788741,0.022141345,0.017834922,0.012819495,0.050865248
11,5,Bristol Palin,0.042396363,0.027136173,0.04158799,0.0123758735,0.09429793
11,6,Kyle Massey,0.21278273,0.20754966,0.07868046,0.13107844,0.31352675
11,6,Jennifer Grey,0.5175461,0.5596553,0.14611682,0.30587986,0.6981655
11,6,Rick Fox,0.011272672,0.009113318,0.0056040157,0.004993165,0.020803811
11,6,Kurt Warner,0.14720322,0.12759884,0.07996585,0.07327007,0.23092951
11,6,Brandy,0.07804448,0.056598876,0.051775713,0.035970412,0.16002034
11,6,Audrina Patridge,0.0056753126,0.003687445,0.0051295627,0.0015607878,0.014953559
11,6,Bristol Palin,0.027475446,0.023591924,0.013877493,0.010460932,0.047413994
11,7,Kyle Massey,0.5220958,0.5179949,0.15021403,0.35306007,0.6735567
11,7,Jennifer Grey,0.29034564,0.28844154,0.12807834,0.104735635,0.42287824
11,7,Rick Fox,0.005812464,0.003567873,0.0062239026,0.00089320086,0.014765976
11,7,Kurt Warner,0.08708484,0.031298164,0.10757593,0.008073975,0.23718022
11,7,Brandy,0.089608066,0.060898904,0.083823495,0.01064046,0.22781156
11,7,Bristol Palin,0.005053237,0.002060467,0.0052322038,0.0012459628,0.014309343
11,8,Kyle Massey,0.48842517,0.48180816,0.17291749,0.2626454,0.74660265
11,8,Jennifer Grey,0.0690726,0.066745274,0.027787397,0.037092626,0.10642223
11,8,Kurt Warner,0.02241026,0.018957429,0.018874237,0.0054532755,0.038696986
11,8,Brandy,0.16453426,0.166821,0.11263067,0.050942782,0.24617757
11,8,Bristol Palin,0.25555772,0.232656,0.10451204,0.1319339,0.37137738
11,9,Kyle Massey,0.28397146,0.2744391,0.15626058,0.11701318,0.46574187
11,9,Jennifer Grey,0.30879223,0.27422893,0.20932767,0.07423841,0.56649065
11,9,Brandy,0.030234568,0.02019235,0.026881497,0.009559663,0.05958138
11,9,Bristol Palin,0.37700176,0.35968298,0.13718045,0.22064976,0.5751269
11,10,Kyle Massey,0.283146,0.18045828,0.20867343,0.09120901,0.6457474
11,10,Jennifer Grey,0.2613307,0.21026137,0.16329527,0.1025966,0.41982433
11,10,Bristol Palin,0.45552334,0.47123244,0.2126017,0.14595218,0.7428564
12,1,Ralph Macchio,0.051835787,0.042378113,0.02886652,0.027757825,0.100010395
12,1,Chelsea Kane,0.037778206,0.02203817,0.027902164,0.016969712,0.077001266
12,1,Kirstie Alley,0.47709677,0.46511218,0.09724835,0.35500017,0.61409307
12,1,Hines Ward,0.05323038,0.03811542,0.04412539,0.021266732,0.08949058
12,1,Sugar Ray Leonard,0.018676786,0.0141031565,0.013300484,0.007553082,0.037812963
12,1,Chris Jericho,0.015250828,0.014193705,0.008353189,0.006817156,0.026350709
12,1,Petra Nemcova,0.0040941387,0.003048415,0.0034601926,0.0007348799,0.009721801
12,1,Mike Catherwood,0.0059298356,0.0060959756,0.0032717732,0.0024111515,0.010207221
12,1,Romeo,0.056191888,0.050079383,0.026673516,0.026496558,0.09872644
12,1,Wendy Williams,0.010519065,0.006086493,0.011895159,0.0036298612,0.015531058
12,1,Kendra Wilkinson,0.26939633,0.28788894,0.07796088,0.17899397,0.33252743
12,2,Ralph Macchio,0.049803983,0.0369633,0.042989157,0.020285964,0.07353464
12,2,Chelsea Kane,0.027274696,0.021499837,0.012422229,0.01596991,0.044728864
12,2,Kirstie Alley,0.08760127,0.09116544,0.05284275,0.021012716,0.13844112
12,2,Hines Ward,0.54021955,0.52249956,0.16057234,0.3794444,0.73487204
12,2,Sugar Ray Leonard,0.019406874,0.014677862,0.013414304,0.0074033705,0.037932564
12,2,Chris Jericho,0.109571904,0.0790821,0.065551154,0.050626613,0.21631008
12,2,Petra Nemcova,0.0074985237,0.0050030965,0.008000792,0.00025161952,0.014565261
12,2,Mike Catherwood,0.0006178191,0.0005346724,0.00044498834,0.00017317204,0.0012958726
12,2,Romeo,0.14912178,0.09985854,0.12536973,0.040992677,0.2822006
12,2,Wendy Williams,0.00035955384,0.00024613386,0.00032852756,5.3389424e-05,0.0008659559
12,2,Kendra Wilkinson,0.008524047,0.0039499262,0.009833013,0.0008549938,0.018744899
12,3,Ralph Macchio,0.097836554,0.05779786,0.11282304,0.0076184203,0.28167215
12,3,Chelsea Kane,0.023031091,0.0049256366,0.03093442,0.003423694,0.06307519
12,3,Kirstie Alley,0.62323064,0.6457679,0.16236588,0.40992853,0.8188722
12,3,Hines Ward,0.03968545,0.030774247,0.03879536,0.0046954085,0.07078622
12,3,Sugar Ray Leonard,0.00077897497,0.0006347024,0.0005164521,0.00028224383,0.0015466769
12,3,Chris Jericho,0.02323524,0.0077136606,0.030732406,0.0033919946,0.044394888
12,3,Petra Nemcova,0.014414038,0.0102683315,0.012764275,0.0025823384,0.03432251
12,3,Romeo,0.15089329,0.092524454,0.12445121,0.04909981,0.29111078
12,3,Wendy Williams,0.002475743,0.0016155451,0.0019382208,0.0011035466,0.005718304
12,3,Kendra Wilkinson,0.024419019,0.023263166,0.018770076,0.0012874757,0.052750077
12,4,Ralph Macchio,0.18636622,0.18389286,0.058984753,0.11682567,0.2528861
12,4,Chelsea Kane,0.10168467,0.092032924,0.063521825,0.032064263,0.1901197
12,4,Kirstie Alley,0.24488519,0.23600474,0.14638259,0.07065098,0.4511169
12,4,Hines Ward,0.22896542,0.17646329,0.124578014,0.09597938,0.38223758
12,4,Sugar Ray Leonard,0.0014738784,0.0014866435,0.00039221154,0.0009779423,0.001901459
12,4,Chris Jericho,0.035016913,0.035182733,0.023046937,0.010657705,0.05383696
12,4,Petra Nemcova,0.00638393,0.0058440315,0.0046605775,0.0023035635,0.008510447
12,4,Romeo,0.0637165,0.063440174,0.030387538,0.02507281,0.10113784
12,4,Kendra Wilkinson,0.13150723,0.15306309,0.06447188,0.051521085,0.19057238
12,5,Ralph Macchio,0.08766401,0.08733156,0.038866654,0.03992301,0.12641515
12,5,Chelsea Kane,0.35793078,0.396726,0.1865889,0.094641626,0.5957688
12,5,Kirstie Alley,0.04536687,0.01849352,0.04820339,0.004667161,0.12677526
12,5,Hines Ward,0.27881187,0.24145296,0.17864576,0.08710276,0.5664123
12,5,Chris Jericho,0.018370809,0.011208918,0.017314669,0.0029220835,0.046380807
12,5,Petra Nemcova,0.0075775646,0.006786464,0.0059450483,0.0013512156,0.014032698
12,5,Romeo,0.12627105,0.12580894,0.07131351,0.029035075,0.22749572
12,5,Kendra Wilkinson,0.07800695,0.048499774,0.06113362,0.026245644,0.16358516
12,6,Ralph Macchio,0.10051141,0.06346513,0.0900911,0.0133160055,0.21083543
12,6,Chelsea Kane,0.23138523,0.2255815,0.17955674,0.03270743,0.4584391
12,6,Kirstie Alley,0.03286056,0.009982054,0.046466954,0.0024487476,0.09565
12,6,Hines Ward,0.59045774,0.5656281,0.2326847,0.4115574,0.9289699
12,6,Chris Jericho,0.0034217162,0.0028214264,0.0022090704,0.0011034234,0.0073560467
12,6,Romeo,0.0239612,0.009106988,0.033808883,0.004522038,0.082605794
12,6,Kendra Wilkinson,0.017402196,0.01301921,0.019153649,0.0013982268,0.02778864
12,7,Ralph Macchio,0.100975595,0.052731883,0.08924787,0.02690545,0.22631755
12,7,Chelsea Kane,0.1523545,0.14006531,0.0799901,0.0776363,0.26873925
12,7,Kirstie Alley,0.088136725,0.061409935,0.08082788,0.018424492,0.2268406
12,7,Hines Ward,0.56603897,0.50124645,0.17570233,0.38892007,0.83773494
12,7,Romeo,0.075789936,0.039651886,0.07799638,0.006363169,0.19740735
12,7,Kendra Wilkinson,0.016704297,0.010871818,0.019752657,0.00075156696,0.04385238
12,8,Ralph Macchio,0.1383004,0.11575507,0.08076991,0.062483706,0.27404
12,8,Chelsea Kane,0.41873303,0.45008862,0.28470084,0.08324096,0.75081456
12,8,Kirstie Alley,0.15880536,0.090097904,0.13204752,0.056220416,0.34438577
12,8,Hines Ward,0.25361326,0.14622372,0.225505,0.07280242,0.62150204
12,8,Romeo,0.030547922,0.030382806,0.016423952,0.011527705,0.056688786
12,9,Ralph Macchio,0.05214488,0.045399033,0.032725647,0.021100365,0.086706005
12,9,Chelsea Kane,0.024055764,0.018493839,0.016901916,0.008458942,0.050351925
12,9,Kirstie Alley,0.24987684,0.23856056,0.09077786,0.137943,0.34769157
12,9,Hines Ward,0.6739225,0.6971268,0.10504285,0.5437273,0.80413413
12,10,Chelsea Kane,0.12516867,0.084209986,0.093224846,0.05332046,0.30157864
12,10,Kirstie Alley,0.31421283,0.2813065,0.12154702,0.20299023,0.50205624
12,10,Hines Ward,0.5606185,0.57622343,0.12475605,0.40944982,0.7051981
13,1,Elisabetta Canalis,0.010889987,0.0088630915,0.0073178154,0.0038519632,0.020069335
13,1,David Arquette,0.04931259,0.03982716,0.02915284,0.016541464,0.086400434
13,1,Ricki Lake,0.32367775,0.2917601,0.1166503,0.23174553,0.5125391
13,1,J.R. Martinez,0.07522918,0.027359992,0.09073462,0.0075404993,0.18654506
13,1,Metta World Peace (Ron),0.0012060681,0.00033937494,0.0014113474,0.000111171415,0.003614241
13,1,Hope Solo,0.09464026,0.07883672,0.06409915,0.030891756,0.136139
13,1,Chynna Phillips,0.008842287,0.0052253306,0.006637831,0.0037015488,0.018007156
13,1,Kristin Cavallari,0.0072361785,0.0037970345,0.007833156,0.0014401618,0.015655912
13,1,Carson Kressley,0.07515608,0.052335076,0.05102226,0.023477662,0.15639839
13,1,Chaz Bono,0.13109519,0.12708747,0.07376115,0.0337362,0.21820745
13,1,Nancy Grace,0.039072633,0.031339243,0.027756099,0.014555979,0.056526154
13,1,Rob Kardashian,0.18364179,0.18284297,0.08172427,0.08980044,0.26978126
13,2,Elisabetta Canalis,0.0053429524,0.005183493,0.0020633158,0.0029174935,0.0076184953
13,2,David Arquette,0.12343197,0.116514,0.05374558,0.05659326,0.19653669
13,2,Ricki Lake,0.01983356,0.01147485,0.02060147,0.009989111,0.027960548
13,2,J.R. Martinez,0.1743452,0.19437116,0.095085196,0.057611838,0.30424032
13,2,Hope Solo,0.40421447,0.38692188,0.11396827,0.27540958,0.54832685
13,2,Chynna Phillips,0.009444969,0.006123728,0.009173729,0.0019629544,0.016008247
13,2,Kristin Cavallari,0.006615696,0.005159246,0.004826878,0.0016002321,0.012475299
13,2,Carson Kressley,0.031197958,0.032217637,0.012653698,0.019158773,0.04279065
13,2,Chaz Bono,0.054435443,0.046396125,0.023752376,0.031006945,0.09163763
13,2,Nancy Grace,0.112220936,0.08444335,0.071801126,0.04966877,0.16240789
13,2,Rob Kardashian,0.058916908,0.041301202,0.04840009,0.010133966,0.11815947
13,3,David Arquette,0.06159599,0.04522565,0.0631559,0.012788436,0.10370468
13,3,Ricki Lake,0.06039518,0.04437939,0.04658036,0.023742385,0.11469082
13,3,J.R. Martinez,0.2478599,0.24843633,0.13245788,0.12005097,0.35104522
13,3,Hope Solo,0.029952304,0.027821898,0.016985206,0.01439599,0.0561705
13,3,Chynna Phillips,0.003754317,0.0030509513,0.0025938887,0.0013770848,0.007280664
13,3,Kristin Cavallari,0.007227114,0.00614361,0.00536413,0.0013226174,0.016210632
13,3,Carson Kressley,0.064615324,0.03125841,0.06244789,0.012136758,0.14347792
13,3,Chaz Bono,0.061611656,0.04983442,0.04118798,0.022482086,0.13271783
13,3,Nancy Grace,0.15259904,0.13586757,0.08640027,0.07092651,0.24050806
13,3,Rob Kardashian,0.3103892,0.30453542,0.20567873,0.07747784,0.5239544
13,4,David Arquette,0.065657735,0.03211485,0.064096235,0.017242735,0.17118216
13,4,Ricki Lake,0.010759749,0.00990727,0.0049417377,0.005070588,0.018923989
13,4,J.R. Martinez,0.5521418,0.5707176,0.1427299,0.36357954,0.7361169
13,4,Hope Solo,0.07755326,0.06272061,0.06634662,0.018971205,0.15463655
13,4,Chynna Phillips,0.006549556,0.004519902,0.0052333344,0.0020210324,0.012209294
13,4,Carson Kressley,0.06272816,0.059764337,0.0425081,0.018237684,0.124761075
13,4,Chaz Bono,0.045863744,0.03557971,0.026751835,0.023325268,0.08142082
13,4,Nancy Grace,0.018219804,0.016770113,0.0102123115,0.008189514,0.033040393
13,4,Rob Kardashian,0.16052622,0.1426023,0.0761422,0.09169325,0.24768525
13,5,David Arquette,0.07753631,0.061787315,0.046737533,0.027428536,0.13505495
13,5,Ricki Lake,0.02380994,0.012592329,0.02716262,0.003841272,0.074083485
13,5,J.R. Martinez,0.5867372,0.65770215,0.17690177,0.34391502,0.78674376
13,5,Hope Solo,0.109194465,0.09526871,0.0663735,0.041085124,0.20857862
13,5,Carson Kressley,0.015773375,0.0096012885,0.016813742,0.0036874402,0.03386814
13,5,Chaz Bono,0.045730192,0.043988816,0.03202952,0.010919673,0.076776475
13,5,Nancy Grace,0.095062084,0.06531174,0.08869771,0.03533841,0.14732274
13,5,Rob Kardashian,0.046156406,0.038143612,0.029705014,0.015134979,0.07602499
13,6,David Arquette,0.06744354,0.060749494,0.037303913,0.02557735,0.12116609
13,6,Ricki Lake,0.11454912,0.08307273,0.08012431,0.05051339,0.18904254
13,6,J.R. Martinez,0.22494893,0.16808884,0.15858108,0.092232,0.5216021
13,6,Hope Solo,0.16896926,0.15451,0.03796619,0.12743327,0.21707022
13,6,Chaz Bono,0.04106692,0.0400742,0.018819578,0.015863875,0.060867798
13,6,Nancy Grace,0.296279,0.2968985,0.12158325,0.15827498,0.37230676
13,6,Rob Kardashian,0.086743236,0.05910291,0.06591254,0.030739428,0.17290147
13,7,David Arquette,0.023767566,0.020994479,0.012670159,0.010653879,0.039308015
13,7,Ricki Lake,0.19452076,0.174844,0.11460731,0.06615598,0.34111866
13,7,J.R. Martinez,0.45880854,0.37427828,0.21132676,0.24649368,0.7153174
13,7,Hope Solo,0.115579724,0.10514768,0.045416825,0.065098576,0.18252227
13,7,Nancy Grace,0.14321387,0.11004845,0.103348926,0.030047158,0.27149475
13,7,Rob Kardashian,0.06410959,0.047167823,0.05038307,0.017439771,0.14261156
13,8,Ricki Lake,0.12122902,0.12363577,0.07341625,0.043437645,0.23146018
13,8,J.R. Martinez,0.5422761,0.56831056,0.149705,0.39637265,0.69943464
13,8,Hope Solo,0.035053745,0.02411028,0.035124037,0.0059512113,0.10099679
13,8,Nancy Grace,0.024789931,0.013565129,0.022867199,0.0077956505,0.04212147
13,8,Rob Kardashian,0.27665114,0.2783262,0.12064008,0.13348575,0.39952248
13,9,Ricki Lake,0.076778285,0.054225683,0.05056897,0.039398424,0.13564803
13,9,J.R. Martinez,0.304389,0.24990207,0.13955636,0.1454353,0.47623438
13,9,Hope Solo,0.07385547,0.056570467,0.03902108,0.028750041,0.11885246
13,9,Rob Kardashian,0.54497725,0.5325041,0.13795286,0.38201275,0.74846673
13,10,Ricki Lake,0.08117933,0.04996191,0.08310771,0.013819968,0.20720692
13,10,J.R. Martinez,0.2886606,0.22163497,0.2232626,0.07966523,0.6445065
13,10,Rob Kardashian,0.63016003,0.6665969,0.21577068,0.2735724,0.9001395
14,1,William Levy,0.052557692,0.039411813,0.04485679,0.015157599,0.09215469
14,1,Jack Wagner,0.0035652781,0.002778069,0.0032816615,0.0002207541,0.008072152
14,1,Sherri Sheperd,0.0065030735,0.0060278997,0.0032466392,0.0033152865,0.011071674
14,1,Jaleel White,0.010921014,0.007955631,0.0078057535,0.0029595287,0.022125952
14,1,Roshon Fegan,0.07940921,0.051466912,0.07840278,0.008349561,0.20034827
14,1,Melissa Gilbert,0.12817536,0.121500164,0.07129874,0.022787636,0.21250288
14,1,Martina Navratilova,0.0009634895,0.00096732134,0.00041597558,0.00045636384,0.0013574258
14,1,Donald Driver,0.03182448,0.03051127,0.011378975,0.022195868,0.0473406
14,1,Gavin DeGraw,0.064282276,0.06268605,0.044127084,0.012288809,0.117925845
14,1,Gladys Knight,0.15489516,0.13923368,0.06687555,0.11214375,0.24881366
14,1,Katherine Jenkins,0.30302596,0.23939788,0.2507354,0.060573846,0.6854888
14,1,Maria Menounos,0.163877,0.08420275,0.16357459,0.022360116,0.43109083
14,2,William Levy,0.01891627,0.016214713,0.019347915,0.0011774192,0.033895507
14,2,Jack Wagner,0.0031499667,0.0022893767,0.0024547882,0.0010093623,0.0063381856
14,2,Sherri Sheperd,0.0002474561,8.367837e-05,0.00030524773,1.2597336e-05,0.0007194956
14,2,Jaleel White,0.003543719,0.003057363,0.0014289891,0.0021292556,0.0053975875
14,2,Roshon Fegan,0.0024752857,0.0021636472,0.0014808101,0.0008608027,0.0044390205
14,2,Melissa Gilbert,0.47297493,0.4624933,0.13922064,0.2874214,0.60606086
14,2,Martina Navratilova,3.4188884e-05,2.4596382e-05,4.00935e-05,3.082083e-06,5.8002362e-05
14,2,Donald Driver,0.21595557,0.2208058,0.13312684,0.053307325,0.36377203
14,2,Gavin DeGraw,0.00047572935,0.00025843544,0.0006171428,1.4919567e-05,0.0012623604
14,2,Gladys Knight,0.0071038804,0.006518109,0.006763666,0.0016183341,0.011818606
14,2,Katherine Jenkins,0.24790512,0.2593543,0.08980187,0.17425337,0.34465826
14,2,Maria Menounos,0.027217915,0.021752797,0.017103259,0.012230454,0.05518575
14,3,William Levy,0.121404044,0.065890044,0.11697656,0.03939455,0.22688302
14,3,Jack Wagner,0.0011997031,0.0012554997,0.00079032755,0.00016926367,0.0019515373
14,3,Sherri Sheperd,0.012441504,0.012323912,0.005582994,0.006299816,0.0157781
14,3,Jaleel White,0.072595485,0.042451005,0.06154728,0.013827644,0.17301464
14,3,Roshon Fegan,0.08907282,0.04929519,0.07763603,0.030219078,0.17740807
14,3,Melissa Gilbert,0.040468484,0.012079462,0.059779707,0.0029012607,0.15641879
14,3,Donald Driver,0.084715605,0.07939929,0.049771413,0.014441338,0.15367885
14,3,Gavin DeGraw,0.0060412916,0.0060750856,0.0038660155,0.0010971718,0.010563538
14,3,Gladys Knight,0.02180403,0.016186718,0.013622175,0.009151498,0.042342152
14,3,Katherine Jenkins,0.44455466,0.45923156,0.21733868,0.13542803,0.7036849
14,3,Maria Menounos,0.10570237,0.105892256,0.04405123,0.058027886,0.15508223
14,4,William Levy,0.15589665,0.13842285,0.13230246,0.013940212,0.29743472
14,4,Sherri Sheperd,0.0034020087,0.0026914035,0.0037092057,0.00013852479,0.0062783724
14,4,Jaleel White,0.03694526,0.026915133,0.032369956,0.0045669037,0.090148225
14,4,Roshon Fegan,0.018398473,0.014055019,0.013071587,0.008029659,0.033476822
14,4,Melissa Gilbert,0.0554737,0.022978077,0.06354787,0.0013229303,0.13940522
14,4,Donald Driver,0.39405343,0.27287182,0.29056248,0.105983265,0.7719975
14,4,Gavin DeGraw,0.005871842,0.004810676,0.0048820036,0.0005684938,0.009924835
14,4,Gladys Knight,0.0331317,0.025560137,0.03292298,0.0019694595,0.086947314
14,4,Katherine Jenkins,0.041256025,0.033099003,0.03449136,0.004344925,0.09965321
14,4,Maria Menounos,0.2555709,0.20405814,0.11797384,0.18013231,0.42781663
14,5,William Levy,0.06720976,0.04186742,0.07237199,0.015466081,0.16995998
14,5,Jaleel White,0.01657584,0.011390755,0.0147064505,0.0009932825,0.038793992
14,5,Roshon Fegan,0.23803262,0.22880676,0.17746966,0.054491058,0.5212817
14,5,Melissa Gilbert,0.0014458831,0.0007619639,0.0021243978,0.0004338753,0.001719452
14,5,Donald Driver,0.34490803,0.30999112,0.14178003,0.17625344,0.50988173
14,5,Gavin DeGraw,0.0013073632,0.0012855692,0.0007636332,0.0005182217,0.0022408236
14,5,Gladys Knight,0.042184185,0.03488137,0.019087993,0.021526128,0.06902884
14,5,Katherine Jenkins,0.024895145,0.018383596,0.017203597,0.011397229,0.03762629
14,5,Maria Menounos,0.26344118,0.1925438,0.14288874,0.11198181,0.49200195
14,6,William Levy,0.14483714,0.1456066,0.09401807,0.024608351,0.27845824
14,6,Jaleel White,0.008118809,0.0059397267,0.0075733964,0.002499936,0.01649546
14,6,Roshon Fegan,0.11191646,0.13515484,0.09420124,0.017365947,0.17749098
14,6,Melissa Gilbert,0.15862603,0.16459815,0.08389558,0.06303404,0.2715958
14,6,Donald Driver,0.25262854,0.21617669,0.1456194,0.087228,0.46577135
14,6,Gladys Knight,0.0074296757,0.005234557,0.0054807416,0.0036018274,0.011919957
14,6,Katherine Jenkins,0.25513184,0.22019659,0.096330255,0.18869433,0.38560477
14,6,Maria Menounos,0.061311502,0.04359159,0.037544895,0.031275727,0.117181905
14,7,William Levy,0.10870939,0.057094507,0.10526645,0.02412718,0.29691014
14,7,Jaleel White,0.007902103,0.008656988,0.0026341206,0.0038306466,0.010641407
14,7,Roshon Fegan,0.0061865696,0.005152166,0.0035429553,0.0035761737,0.0083353575
14,7,Melissa Gilbert,0.08268796,0.08514342,0.04200093,0.030117664,0.11189306
14,7,Donald Driver,0.5878817,0.57966346,0.13454522,0.42737025,0.7146015
14,7,Katherine Jenkins,0.14468676,0.103097,0.11889678,0.0432783,0.32235706
14,7,Maria Menounos,0.061945584,0.040158723,0.05760501,0.018435806,0.10530544
14,8,William Levy,0.32539973,0.3219664,0.11032413,0.20212905,0.4899695
14,8,Roshon Fegan,0.013793494,0.014436195,0.0062912493,0.006382522,0.022542011
14,8,Melissa Gilbert,0.028327495,0.013762774,0.035657167,0.0039708004,0.050993316
14,8,Donald Driver,0.33841953,0.3330133,0.11809702,0.18770528,0.48186702
14,8,Katherine Jenkins,0.16782379,0.16761369,0.118585035,0.03615162,0.3332139
14,8,Maria Menounos,0.12623598,0.09770548,0.073053986,0.050005246,0.2263239
14,9,William Levy,0.28928944,0.29333407,0.11727194,0.17073867,0.44655025
14,9,Donald Driver,0.36731318,0.33071,0.115769275,0.23238115,0.50290185
14,9,Katherine Jenkins,0.2815504,0.2910115,0.141755,0.12123093,0.50083417
14,9,Maria Menounos,0.06184693,0.0618647,0.021199645,0.03594934,0.08658534
14,10,William Levy,0.18435587,0.1396396,0.09203707,0.10167303,0.2912838
14,10,Donald Driver,0.6009343,0.5750363,0.14361188,0.44263753,0.7663316
14,10,Katherine Jenkins,0.21470976,0.21855432,0.12527506,0.060124163,0.39697993
15,1,Gilles Marini,0.055780083,0.039073136,0.054634735,0.004026012,0.0915743
15,1,Sabrina Bryan,0.0028583158,0.0023307072,0.0021577673,0.00023895659,0.0053633675
15,1,Kirstie Alley,0.052150253,0.044082087,0.031124333,0.025491837,0.07154014
15,1,Kelly Monaco,0.051157843,0.04789178,0.02118107,0.025919596,0.0850342
15,1,Apolo Anton Ohno,0.012472112,0.009483127,0.009760869,0.003795521,0.022243926
15,1,Emmitt Smith,0.058171958,0.036666565,0.055397954,0.025834156,0.079629354
15,1,Shawn Johnson,0.053851355,0.023240305,0.06326482,0.0069222576,0.13004248
15,1,Pamela Anderson,0.0009218513,0.0008123901,0.00054927997,0.0003351968,0.0016185481
15,1,Helio Castroneves,0.009767945,0.0073247747,0.0074781,0.004075937,0.019838685
15,1,Joey Fatone,0.0015292037,0.0014904465,0.0007372246,0.0006513777,0.0024884231
15,1,Drew Lachey,0.0022796441,0.0014404894,0.0017639421,0.0006560011,0.0045959777
15,1,Bristol Palin,0.009687208,0.0043737246,0.013367327,0.0017029641,0.013698895
15,1,Melissa Rycroft,0.68937224,0.72772324,0.11152437,0.5674239,0.7913392
15,2,Gilles Marini,0.013116471,0.0035402277,0.018222565,0.0009677658,0.03819395
15,2,Sabrina Bryan,0.06958015,0.030280635,0.065108374,0.017049275,0.17328064
15,2,Kirstie Alley,0.015233323,0.01074612,0.008592098,0.007869604,0.029381026
15,2,Kelly Monaco,0.06559715,0.06969324,0.03968096,0.014906221,0.11221563
15,2,Apolo Anton Ohno,0.012070771,0.009309666,0.0093243085,0.006267922,0.016718699
15,2,Emmitt Smith,0.073652975,0.08130206,0.03677005,0.019263158,0.1145893
15,2,Shawn Johnson,0.11358637,0.084578216,0.09003997,0.04651649,0.23033753
15,2,Helio Castroneves,0.032675143,0.023848787,0.027355349,0.006239635,0.058634207
15,2,Joey Fatone,0.0048788153,0.0043027317,0.0038278284,0.0008714108,0.010130166
15,2,Drew Lachey,0.0035996225,0.0016500344,0.004905775,0.00015268761,0.010398326
15,2,Bristol Palin,0.041015454,0.03942466,0.021197364,0.02023532,0.066244066
15,2,Melissa Rycroft,0.5549937,0.538936,0.08951122,0.43435055,0.6410943
15,3,Gilles Marini,0.17475869,0.1780156,0.08404292,0.062438022,0.26976812
15,3,Sabrina Bryan,0.037511434,0.025692856,0.03549243,0.010178134,0.05482567
15,3,Kirstie Alley,0.054668587,0.024144847,0.060053803,0.0054618726,0.14753625
15,3,Kelly Monaco,0.25754237,0.188483,0.24006262,0.039502032,0.6671095
15,3,Apolo Anton Ohno,0.012401313,0.009724917,0.007593304,0.0048574023,0.02019558
15,3,Emmitt Smith,0.08766172,0.06141182,0.06685536,0.012842922,0.16510475
15,3,Shawn Johnson,0.18494076,0.17593682,0.12183712,0.04586673,0.34539723
15,3,Helio Castroneves,0.00556764,0.0054930425,0.0019716304,0.0033636983,0.008429283
15,3,Drew Lachey,0.006297508,0.006213395,0.0040754257,0.002374524,0.008583942
15,3,Bristol Palin,0.050390374,0.037296657,0.044300813,0.007210714,0.10764421
15,3,Melissa Rycroft,0.12825963,0.0896439,0.11850942,0.028123962,0.28521937
15,4,Gilles Marini,0.03899664,0.03855509,0.020069323,0.017870313,0.06106772
15,4,Sabrina Bryan,0.019934816,0.021835659,0.010627853,0.007336993,0.03320132
15,4,Kirstie Alley,0.034761406,0.017252441,0.04196302,0.0051288325,0.065786876
15,4,Kelly Monaco,0.020724388,0.015851634,0.017594595,0.0031878883,0.051251635
15,4,Apolo Anton Ohno,0.053293336,0.016854066,0.08075831,0.007507892,0.19015382
15,4,Emmitt Smith,0.13728617,0.12226871,0.056031145,0.08973969,0.21952689
15,4,Shawn Johnson,0.6012613,0.6453044,0.120444916,0.48509586,0.7046925
15,4,Bristol Palin,0.0073701697,0.00420455,0.009192535,0.0011276656,0.013672746
15,4,Melissa Rycroft,0.08637182,0.043866295,0.08941527,0.02241688,0.22361952
15,5,Gilles Marini,0.021474296,0.021824755,0.008761979,0.009863042,0.031798728
15,5,Sabrina Bryan,0.040594652,0.036299285,0.020571398,0.020035328,0.077244245
