season,week,celebrity_name,s_hat,p10,p50,p90,certainty_interval_width,q_iw,elim_week,placement
9,3,Natalie Coughlin,0.04282321446035707,0.04282321446035707,0.04282321446035707,0.0428232144680487,7.691632053496988e-12,0.04104457647173322,5,10
9,3,Louie Vito,0.05352901807544633,0.05352901807544633,0.05352901807544633,0.05352901808313977,7.693443104805908e-12,0.05130572058966652,6,8
9,3,Michael Irvin,0.05208158123910127,0.05208158123910127,0.05208158123910127,0.05288997111958997,0.0008083898804887024,0.049918402223541394,7,7
9,3,Joanna Krupa,0.0752274981859618,0.0752274981859618,0.0752274981859618,0.07522749819365525,7.693443104805908e-12,0.07210296660306187,9,4
9,3,Kathy Ireland,0.0,0.0,0.0,0.0,0.0,0.01478970958634697,2,14
9,3,Tom DeLay,0.053753209023498685,0.053753209023498685,0.053753209023498685,0.05375320903119032,7.691632053496988e-12,0.05152059989351056,4,13
9,3,Macy Gray,0.0,0.0,0.0,0.0,0.0,0.013803728947257173,1,15
9,3,Aaron Carter,0.06442607027742689,0.06442607027742689,0.06442607027742689,0.06442607028511853,7.691638992390892e-12,0.061750169892618986,8,5
9,3,Mya,0.12923463772863636,0.12923463772863636,0.12923463772863636,0.129234637736328,7.6916528701787e-12,0.12386695015527627,12,2
9,3,Donny Osmond,0.23724891681398552,0.23724891681398552,0.23724891681398552,0.23724891682167898,7.693456982593716e-12,0.2273949172597051,12,1
9,3,Kelly Osbourne,0.09853496769434178,0.09853496769434178,0.09853496769434178,0.09853496770203522,7.693443104805908e-12,0.09444237354984518,12,3
9,4,Ashley Hamiliton,0.0,0.0,0.0,0.0,0.0,0.012940995888053605,1,16
9,4,Debi Mazar,0.0,0.0,0.0,0.0,0.0,0.01725466118407147,3,12
9,4,Melissa Joan Hart,0.04319252310985364,0.043192523109876375,0.04319252310996733,0.043192523110001435,1.2505968483011998e-13,0.040653273735624704,6,9
9,4,Mark Dacascos,0.060101456151360165,0.0601014561513829,0.06010145615147385,0.060101456151507957,1.2505968483011998e-13,0.05656814589755471,7,6
9,4,Chuck Liddell,0.04746249082291982,0.04796677291396191,0.04820674610075616,0.049002730109114774,0.0010359571951528632,0.04970561968743627,4,11
9,4,Natalie Coughlin,0.04074820220364182,0.04074820220349403,0.040748202203528136,0.04074820220357361,7.95752352900081e-14,0.038352652244415184,5,10
9,4,Louie Vito,0.051595722227878504,0.05005548294197913,0.05085146695026953,0.05109144013712442,0.001035957195145286,0.043529050599636625,6,8
9,4,Michael Irvin,0.09236225371227318,0.09236225371212538,0.09236225371215949,0.09236225371220497,7.958911307781591e-14,0.08693236034916454,7,7
9,4,Joanna Krupa,0.0737465344403437,0.07374653444036644,0.07374653444045738,0.07374653444049149,1.2505274593621607e-13,0.06941104237574383,9,4
9,4,Kathy Ireland,0.0,0.0,0.0,0.0,0.0,0.014789709586346974,2,14
9,4,Tom DeLay,0.06848283527059877,0.06848283527062152,0.06848283527071246,0.06848283527074657,1.2505274593621607e-13,0.0644567913192334,4,13
9,4,Macy Gray,0.0,0.0,0.0,0.0,0.0,0.013803728947257177,1,15
9,4,Aaron Carter,0.06274709036159466,0.06274709036144686,0.06274709036148098,0.06274709036152645,7.958911307781591e-14,0.05905824566530095,8,5
9,4,Mya,0.12874375483545322,0.12874375483530542,0.12874375483533954,0.128743754835385,7.95752352900081e-14,0.12117502592795826,12,2
9,4,Donny Osmond,0.2387381956252174,0.2387381956250696,0.2387381956251037,0.23873819562514917,7.95752352900081e-14,0.22470299303238708,12,1
9,4,Kelly Osbourne,0.0920789412388651,0.09207894123871731,0.09207894123875142,0.0920789412387969,7.958911307781591e-14,0.0866657035598153,12,3
9,5,Ashley Hamiliton,0.0,0.0,0.0,0.0,0.0,0.012940995888053605,1,16
9,5,Debi Mazar,0.0,0.0,0.0,0.0,0.0,0.01725466118407147,3,12
9,5,Melissa Joan Hart,0.05415920994945827,0.05415920994945827,0.05415920994945827,0.0547934711945931,0.0006342612451348331,0.049093171433834425,6,9
9,5,Mark Dacascos,0.06684934981184044,0.06684934981184044,0.06684934981184044,0.06684934981784045,6.000006047557349e-12,0.060596278889882074,7,6
9,5,Chuck Liddell,0.0,0.0,0.0,0.0,0.0,0.01882326674625979,4,11
9,5,Natalie Coughlin,0.051621181976981845,0.05098692074384701,0.051621181976981845,0.051621181976981845,0.0006342612331348349,0.0467925499426249,5,10
9,5,Louie Vito,0.07891594258357429,0.07891594258357429,0.07891594258357429,0.0789159425895743,6.000006047557349e-12,0.07153416568915069,6,8
9,5,Michael Irvin,0.08299491611076855,0.08299491611076855,0.08299491611076855,0.08299491611676856,6.000006047557349e-12,0.07523159308573743,7,7
9,5,Joanna Krupa,0.08588455960541368,0.08588455960541368,0.08588455960541368,0.08588455961141368,6.000006047557349e-12,0.07785094007395355,9,4
9,5,Kathy Ireland,0.0,0.0,0.0,0.0,0.0,0.014789709586346974,2,14
9,5,Tom DeLay,0.0,0.0,0.0,0.0,0.0,0.015927379554527513,4,13
9,5,Macy Gray,0.0,0.0,0.0,0.0,0.0,0.013803728947257177,1,15
9,5,Aaron Carter,0.07446343372926974,0.07446343372926974,0.07446343372926974,0.07446343373526974,6.000006047557349e-12,0.06749814336351068,8,5
9,5,Mya,0.14299018898613342,0.14299018898613342,0.14299018898613342,0.14299018899213342,6.000006047557349e-12,0.12961492362616797,12,2
9,5,Donny Osmond,0.25720144774757286,0.25720144774757286,0.25720144774757286,0.25720144775357284,5.9999782919817335e-12,0.2331428907305968,12,1
9,5,Kelly Osbourne,0.10491976939898691,0.10491976939898691,0.10491976939898691,0.10491976940498692,6.000006047557349e-12,0.09510560125802502,12,3
9,6,Ashley Hamiliton,0.0,0.0,0.0,0.0,0.0,0.012940995888053605,1,16
9,6,Debi Mazar,0.0,0.0,0.0,0.0,0.0,0.01725466118407147,3,12
9,6,Melissa Joan Hart,0.06162559956174116,0.06162559956174116,0.06162559956174116,0.06162559956174116,0.0,0.054585162280516346,6,9
9,6,Mark Dacascos,0.07461238688975286,0.07461238688975286,0.07461238688975286,0.07461238688975286,0.0,0.066088269736564,7,6
9,6,Chuck Liddell,0.0,0.0,0.0,0.0,0.0,0.01882326674625979,4,11
9,6,Natalie Coughlin,0.0,0.0,0.0,0.0,0.0,0.02070559342088577,5,10
9,6,Louie Vito,0.06487229639374409,0.06487229639374409,0.06487229639374409,0.06487229639374409,0.0,0.05746093914452827,6,8
9,6,Michael Irvin,0.08687263334489245,0.08687263334489245,0.08687263334489245,0.08687263334489245,0.0,0.07694784022532553,7,7
9,6,Joanna Krupa,0.0940925678817704,0.0940925678817704,0.0940925678817704,0.0940925678817704,0.0,0.08334293092063547,9,4
9,6,Kathy Ireland,0.0,0.0,0.0,0.0,0.0,0.014789709586346974,2,14
9,6,Tom DeLay,0.0,0.0,0.0,0.0,0.0,0.015927379554527513,4,13
9,6,Macy Gray,0.0,0.0,0.0,0.0,0.0,0.013803728947257177,1,15
9,6,Aaron Carter,0.08240445928655987,0.08240445928655987,0.08240445928655987,0.08240445928655987,0.0,0.0729901342101926,8,5
9,6,Mya,0.152533110857823,0.152533110857823,0.152533110857823,0.152533110857823,0.0,0.1351069144728499,12,2
9,6,Donny Osmond,0.26941419680992823,0.26941419680992823,0.26941419680992823,0.26941419680992823,0.0,0.23863488157727875,12,1
9,6,Kelly Osbourne,0.11357274887378792,0.11357274887378792,0.11357274887378792,0.11357274887378792,0.0,0.10059759210470694,12,3
9,7,Ashley Hamiliton,0.0,0.0,0.0,0.0,0.0,0.012940995888053605,1,16
9,7,Debi Mazar,0.0,0.0,0.0,0.0,0.0,0.01725466118407147,3,12
9,7,Melissa Joan Hart,0.0,0.0,0.0,0.0,0.0,0.023006214912095292,6,9
9,7,Mark Dacascos,0.0890335468902166,0.0890335468902166,0.0890335468902166,0.0890335468902166,0.0,0.07450918903525405,7,6
9,7,Chuck Liddell,0.0,0.0,0.0,0.0,0.0,0.01882326674625979,4,11
9,7,Natalie Coughlin,0.0,0.0,0.0,0.0,0.0,0.02070559342088577,5,10
9,7,Louie Vito,0.0,0.0,0.0,0.0,0.0,0.02588199177610721,6,8
9,7,Michael Irvin,0.10704242989595322,0.10704242989595322,0.10704242989595322,0.10704242989595322,0.0,0.08958021917002733,7,7
9,7,Joanna Krupa,0.10965172439956991,0.10965172439956991,0.10965172439956991,0.10965172439956991,0.0,0.09176385021932554,9,4
9,7,Kathy Ireland,0.0,0.0,0.0,0.0,0.0,0.014789709586346974,2,14
9,7,Tom DeLay,0.0,0.0,0.0,0.0,0.0,0.015927379554527513,4,13
9,7,Macy Gray,0.0,0.0,0.0,0.0,0.0,0.013803728947257177,1,15
9,7,Aaron Carter,0.09728081789395791,0.09728081789395791,0.09728081789395791,0.09728081789395791,0.0,0.08141105350888264,8,5
9,7,Mya,0.17150625692762975,0.17150625692762975,0.17150625692762975,0.17150625692762975,0.0,0.14352783377153994,12,2
9,7,Donny Osmond,0.29521532198374945,0.29521532198374945,0.29521532198374945,0.29521532198374945,0.0,0.2470558008759688,12,1
9,7,Kelly Osbourne,0.13026990190892318,0.13026990190892318,0.13026990190892318,0.13026990190892318,0.0,0.109018511403397,12,3
9,8,Ashley Hamiliton,0.0,0.0,0.0,0.0,0.0,0.012940995888053605,1,16
9,8,Debi Mazar,0.0,0.0,0.0,0.0,0.0,0.01725466118407147,3,12
9,8,Melissa Joan Hart,0.0,0.0,0.0,0.0,0.0,0.023006214912095292,6,9
9,8,Mark Dacascos,0.0,0.0,0.0,0.0,0.0,0.03450932236814294,7,6
9,8,Chuck Liddell,0.0,0.0,0.0,0.0,0.0,0.01882326674625979,4,11
9,8,Natalie Coughlin,0.0,0.0,0.0,0.0,0.0,0.02070559342088577,5,10
9,8,Louie Vito,0.0,0.0,0.0,0.0,0.0,0.02588199177610721,6,8
9,8,Michael Irvin,0.0,0.0,0.0,0.0,0.0,0.02957941917269395,7,7
9,8,Joanna Krupa,0.14462630218608402,0.14462630218608402,0.14462630218608402,0.14462630218608402,0.0,0.11176398355221442,9,4
9,8,Kathy Ireland,0.0,0.0,0.0,0.0,0.0,0.014789709586346974,2,14
9,8,Tom DeLay,0.0,0.0,0.0,0.0,0.0,0.015927379554527513,4,13
9,8,Macy Gray,0.0,0.0,0.0,0.0,0.0,0.013803728947257177,1,15
9,8,Aaron Carter,0.13122943981658824,0.13122943981658824,0.13122943981658824,0.13122943981658824,0.0,0.10141118684177156,8,5
9,8,Mya,0.21161061403356302,0.21161061403356302,0.21161061403356302,0.21161061403356302,0.0,0.16352796710442885,12,2
9,8,Donny Osmond,0.34557923772852106,0.34557923772852106,0.34557923772852106,0.34557923772852106,0.0,0.2670559342088577,12,1
9,8,Kelly Osbourne,0.16695440613524365,0.16695440613524365,0.16695440613524365,0.16695440613524365,0.0,0.12901864473628588,12,3
9,9,Ashley Hamiliton,0.0,0.0,0.0,0.0,0.0,0.012940995888053605,1,16
9,9,Debi Mazar,0.0,0.0,0.0,0.0,0.0,0.01725466118407147,3,12
9,9,Melissa Joan Hart,0.0,0.0,0.0,0.0,0.0,0.023006214912095292,6,9
9,9,Mark Dacascos,0.0,0.0,0.0,0.0,0.0,0.03450932236814294,7,6
9,9,Chuck Liddell,0.0,0.0,0.0,0.0,0.0,0.01882326674625979,4,11
9,9,Natalie Coughlin,0.0,0.0,0.0,0.0,0.0,0.02070559342088577,5,10
9,9,Louie Vito,0.0,0.0,0.0,0.0,0.0,0.02588199177610721,6,8
9,9,Michael Irvin,0.0,0.0,0.0,0.0,0.0,0.02957941917269395,7,7
9,9,Joanna Krupa,0.17332483564507425,0.17332483564507425,0.17332483564507425,0.17332483564507425,0.0,0.12676398355221444,9,4
9,9,Kathy Ireland,0.0,0.0,0.0,0.0,0.0,0.014789709586346974,2,14
9,9,Tom DeLay,0.0,0.0,0.0,0.0,0.0,0.015927379554527513,4,13
9,9,Macy Gray,0.0,0.0,0.0,0.0,0.0,0.013803728947257177,1,15
9,9,Aaron Carter,0.0,0.0,0.0,0.0,0.0,0.04141118684177154,8,5
9,9,Mya,0.24410191041115958,0.24410191041115958,0.24410191041115958,0.24410191041115958,0.0,0.17852796710442886,12,2
9,9,Donny Osmond,0.3856560599433302,0.3856560599433302,0.3856560599433302,0.3856560599433302,0.0,0.28205593420885766,12,1
9,9,Kelly Osbourne,0.19691719390043602,0.19691719390043602,0.19691719390043602,0.19691719390043602,0.0,0.1440186447362859,12,3
9,10,Ashley Hamiliton,0.0,0.0,0.0,0.0,0.0,0.012940995888053605,1,16
9,10,Debi Mazar,0.0,0.0,0.0,0.0,0.0,0.01725466118407147,3,12
9,10,Melissa Joan Hart,0.0,0.0,0.0,0.0,0.0,0.023006214912095292,6,9
9,10,Mark Dacascos,0.0,0.0,0.0,0.0,0.0,0.03450932236814294,7,6
9,10,Chuck Liddell,0.0,0.0,0.0,0.0,0.0,0.01882326674625979,4,11
9,10,Natalie Coughlin,0.0,0.0,0.0,0.0,0.0,0.02070559342088577,5,10
9,10,Louie Vito,0.0,0.0,0.0,0.0,0.0,0.02588199177610721,6,8
9,10,Michael Irvin,0.0,0.0,0.0,0.0,0.0,0.02957941917269395,7,7
9,10,Joanna Krupa,0.0,0.0,0.0,0.0,0.0,0.05176398355221442,9,4
9,10,Kathy Ireland,0.0,0.0,0.0,0.0,0.0,0.014789709586346974,2,14
9,10,Tom DeLay,0.0,0.0,0.0,0.0,0.0,0.015927379554527513,4,13
9,10,Macy Gray,0.0,0.0,0.0,0.0,0.0,0.013803728947257177,1,15
9,10,Aaron Carter,0.0,0.0,0.0,0.0,0.0,0.04141118684177154,8,5
9,10,Mya,0.2994808778559668,0.2994808778559668,0.2994808778559668,0.2994808778559668,0.0,0.20352796710442883,12,2
9,10,Donny Osmond,0.45181692735411627,0.45181692735411627,0.45181692735411627,0.45181692735411627,0.0,0.3070559342088577,12,1
9,10,Kelly Osbourne,0.248702194689917,0.248702194689917,0.248702194689917,0.248702194689917,0.0,0.1690186447362859,12,3
10,1,Aiden Turner,0.053028004351678634,0.053028004351678634,0.053028004351678634,0.053028004351678634,0.0,0.053028004356981434,4,9
10,1,Shannen Doherty,0.048345226700464344,0.048345226700464344,0.048345226700464344,0.048345226700464344,0.0,0.048345226705298866,2,11
10,1,Niecy Nash,0.07363222601702155,0.07363222601702155,0.07363222601702155,0.07363222601702155,0.0,0.07363222602438477,8,5
10,1,Buzz Aldrin,0.050452476643510775,0.050452476643510775,0.050452476643510775,0.050452476643510775,0.0,0.050452476648556024,3,10
10,1,Chad Ochocinco,0.08522210070377692,0.08522210070377692,0.08522210070377692,0.08522210070377692,0.0,0.08522210071229913,9,4
10,1,Evan Lysacek,0.14317147413755382,0.14317147413755382,0.14317147413755382,0.14317147413755382,0.0,0.14317147415187098,12,2
10,1,Pamela Anderson,0.06590564289251795,0.06590564289251795,0.06590564289251795,0.06590564289251795,0.0,0.06590564289910851,7,6
10,1,Nicole Scherzinger,0.2590702210051077,0.2590702210051077,0.2590702210051077,0.2590702210051077,0.0,0.2590702210310147,12,1
10,1,Erin Andrews,0.10453855851503589,0.10453855851503589,0.10453855851503589,0.10453855851503589,0.0,0.10453855852548975,12,3
10,1,Kate Gosselin,0.05624741398688846,0.05624741398688846,0.05624741398688846,0.05624741398688846,0.0,0.05624741399251321,5,8
10,1,Jake Pavelka,0.060386654946443956,0.060386654946443956,0.060386654946443956,0.060386654946443956,0.0,0.06038665495248262,6,7
10,2,Aiden Turner,0.07414237385103349,0.07414237385103349,0.07414237385103349,0.07414237385103349,0.0,0.07414237385844773,4,9
10,2,Shannen Doherty,0.04042733813820628,0.04042733813820628,0.04042733813820628,0.04042733813820628,0.0,0.04042733814224901,2,11
10,2,Niecy Nash,0.06571433745476347,0.06571433745476347,0.06571433745476347,0.06571433745476347,0.0,0.06571433746133491,8,5
10,2,Buzz Aldrin,0.0812442654967366,0.0812442654967366,0.0812442654967366,0.0812442654967366,0.0,0.08124426550486102,3,10
10,2,Chad Ochocinco,0.07730421214151886,0.07730421214151886,0.07730421214151886,0.07730421214151886,0.0,0.07730421214924928,9,4
10,2,Evan Lysacek,0.1352535855752958,0.1352535855752958,0.1352535855752958,0.1352535855752958,0.0,0.13525358558882114,12,2
10,2,Pamela Anderson,0.057987754330259884,0.057987754330259884,0.057987754330259884,0.057987754330259884,0.0,0.05798775433605866,7,6
10,2,Nicole Scherzinger,0.2511523324428496,0.2511523324428496,0.2511523324428496,0.2511523324428496,0.0,0.25115233246796487,12,1
10,2,Erin Andrews,0.09662066995277784,0.09662066995277784,0.09662066995277784,0.09662066995277784,0.0,0.09662066996243991,12,3
10,2,Kate Gosselin,0.06768436413237235,0.06768436413237235,0.06768436413237235,0.06768436413237235,0.0,0.06768436413914078,5,8
10,2,Jake Pavelka,0.05246876638418589,0.05246876638418589,0.05246876638418589,0.05246876638418589,0.0,0.05246876638943277,6,7
10,3,Aiden Turner,0.05840992409149372,0.055750688146703774,0.05675312405370334,0.0611577373568691,0.005407049210165327,0.04943948761056995,4,9
10,3,Shannen Doherty,0.0,0.0,0.0,0.0,0.0,0.021072499432571588,2,11
10,3,Niecy Nash,0.0634867979485952,0.0634867979491544,0.06348679795002975,0.0634867979553921,6.237690919341787e-12,0.06214897243586802,8,5
10,3,Buzz Aldrin,0.09289168271218337,0.09171072325806172,0.09391948379241934,0.09463322230740485,0.0029224990493431358,0.1021271177968814,3,10
10,3,Chad Ochocinco,0.10758487674792298,0.10758487674500868,0.10758487674610479,0.10758487674676274,1.7540691121809004e-12,0.10531779449220345,9,4
10,3,Evan Lysacek,0.1345229554668698,0.13452295546153736,0.13452295546665666,0.13452295546730186,5.764499988458738e-12,0.13168822056335425,12,2
10,3,Pamela Anderson,0.0555938915587809,0.05559389155688742,0.055593891559625186,0.05559389156488774,8.00032262660011e-12,0.05442238931059177,7,6
10,3,Nicole Scherzinger,0.2529165513263941,0.2529165513064156,0.25291655132655266,0.25291655132896673,2.2551127631942336e-11,0.24758696744249795,12,1
10,3,Erin Andrews,0.09505842351289101,0.0950584235111076,0.09505842351273461,0.09505842351315609,2.048486380523684e-12,0.09305530493697302,12,3
10,3,Kate Gosselin,0.08605115758433453,0.08605115758393782,0.08605115758507523,0.08675601225718581,0.0007048546732479899,0.08423784461452279,5,8
10,3,Jake Pavelka,0.053483739050534426,0.05166381784574221,0.05379587638376694,0.05405827695056221,0.0023944591048199945,0.04890340136396588,6,7
10,4,Aiden Turner,0.06316589457661109,0.06316589457661109,0.06316589457661109,0.06316589457661109,0.0,0.06037066169963876,4,9
10,4,Shannen Doherty,0.0,0.0,0.0,0.0,0.0,0.02107249943257158,2,11
10,4,Niecy Nash,0.07265141009755506,0.07265141009755506,0.07265141009755506,0.07265141009755506,0.0,0.06943642182858055,8,5
10,4,Buzz Aldrin,0.0,0.0,0.0,0.0,0.0,0.02317974937582874,3,10
10,4,Chad Ochocinco,0.09685061558375928,0.09685061558375928,0.09685061558375928,0.09685061558375928,0.0,0.09256475805495647,9,4
10,4,Evan Lysacek,0.14541040747299508,0.14541040747299508,0.14541040747299508,0.14541040747299508,0.0,0.13897566995606675,12,2
10,4,Pamela Anderson,0.0645670770558395,0.0645670770558395,0.0645670770558395,0.0645670770558395,0.0,0.06170983870330431,7,6
10,4,Nicole Scherzinger,0.26667540309872845,0.26667540309872845,0.26667540309872845,0.26667540309872845,0.0,0.25487441683521045,12,1
10,4,Erin Andrews,0.10498874226441728,0.10498874226441728,0.10498874226441728,0.10498874226441728,0.0,0.10034275432968552,12,3
10,4,Kate Gosselin,0.12689789629548018,0.12689789629548018,0.12689789629548018,0.12689789629548018,0.0,0.12128237902747822,5,8
10,4,Jake Pavelka,0.05879255345461411,0.05879255345461411,0.05879255345461411,0.05879255345461411,0.0,0.056190850756678415,6,7
10,5,Aiden Turner,0.0,0.0,0.0,0.0,0.0,0.025755277084254156,4,9
10,5,Shannen Doherty,0.0,0.0,0.0,0.0,0.0,0.021072499432571588,2,11
10,5,Niecy Nash,0.098236815133192,0.09823681512497658,0.09823681513319467,0.09823681513319557,8.218994929087842e-12,0.09135949875165751,8,5
10,5,Buzz Aldrin,0.0,0.0,0.0,0.0,0.0,0.023179749375828746,3,10
10,5,Chad Ochocinco,0.09456998404940517,0.09456998404190838,0.09456998404940872,0.09489570933935174,0.00032572529744336054,0.08794937343957186,9,4
10,5,Evan Lysacek,0.15688164252750167,0.1568816425200049,0.15688164252750522,0.15688164252874295,8.738065826463526e-12,0.14589874687914373,12,2
10,5,Pamela Anderson,0.0754599967235606,0.0741021036708499,0.07457013501584195,0.07784451403674594,0.0037424103658960373,0.06863291562638126,7,6
10,5,Nicole Scherzinger,0.2815049594836947,0.2815049594761979,0.28150495948369825,0.2815049594901892,1.3991308112082379e-11,0.2617974937582875,12,1
10,5,Erin Andrews,0.11534053687543736,0.11534053686769162,0.11534053687544002,0.11534053687544092,7.749301200732361e-12,0.1072658312527625,12,3
10,5,Kate Gosselin,0.11014107764841609,0.10775656033520946,0.1105020865216946,0.11149336162409196,0.003736801288882499,0.10397468671978595,5,8
10,5,Jake Pavelka,0.06786498755879239,0.06786498754959679,0.06786498755879594,0.06786498755879967,9.202888451298463e-12,0.06311392767975536,6,7
10,6,Aiden Turner,0.0,0.0,0.0,0.0,0.0,0.025755277084254152,4,9
10,6,Shannen Doherty,0.0,0.0,0.0,0.0,0.0,0.021072499432571584,2,11
10,6,Niecy Nash,0.0990176252330782,0.0990176252330782,0.0990176252330782,0.0990176252330782,0.0,0.08921664160880036,8,5
10,6,Buzz Aldrin,0.0,0.0,0.0,0.0,0.0,0.023179749375828743,3,10
10,6,Chad Ochocinco,0.11188071722636661,0.11188071722636661,0.11188071722636661,0.11188071722636661,0.0,0.10080651629671472,9,4
10,6,Evan Lysacek,0.1761961771928088,0.1761961771928088,0.1761961771928088,0.1761961771928088,0.0,0.15875588973628657,12,2
10,6,Pamela Anderson,0.09044223057088588,0.09044223057088588,0.09044223057088588,0.09044223057088588,0.0,0.0814900584835241,7,6
10,6,Nicole Scherzinger,0.30482709712569317,0.30482709712569317,0.30482709712569317,0.30482709712569317,0.0,0.27465463661543027,12,1
10,6,Erin Andrews,0.13331920388184734,0.13331920388184734,0.13331920388184734,0.13331920388184734,0.0,0.12012297410990533,12,3
10,6,Kate Gosselin,0.0,0.0,0.0,0.0,0.0,0.028974686719785925,5,8
10,6,Jake Pavelka,0.08431694866931995,0.08431694866931995,0.08431694866931995,0.08431694866931995,0.0,0.07597107053689821,6,7
10,7,Aiden Turner,0.0,0.0,0.0,0.0,0.0,0.025755277084254156,4,9
10,7,Shannen Doherty,0.0,0.0,0.0,0.0,0.0,0.021072499432571588,2,11
10,7,Niecy Nash,0.1110255446662753,0.1110255446662753,0.1110255446662753,0.11138714909050217,0.00036160442422686345,0.0963594987516575,8,5
10,7,Buzz Aldrin,0.0,0.0,0.0,0.0,0.0,0.023179749375828746,3,10
10,7,Chad Ochocinco,0.12437941394236922,0.12437941394236922,0.12437941394236922,0.12437941395236957,1.0000347772098905e-11,0.10794937343957187,9,4
10,7,Evan Lysacek,0.19114876032283887,0.19114876032283887,0.19114876032283887,0.19114876033283923,1.0000361649886713e-11,0.16589874687914372,12,2
10,7,Pamela Anderson,0.10212296514887932,0.10176136074465102,0.10212296514887932,0.10212296514887932,0.0003616044042283051,0.08863291562638125,7,6
10,7,Nicole Scherzinger,0.32468745308377817,0.32468745308377817,0.32468745308377817,0.32468745309377856,1.0000389405462329e-11,0.28179749375828744,12,1
10,7,Erin Andrews,0.14663586273585913,0.14663586273585913,0.14663586273585913,0.1466358627458595,1.0000361649886713e-11,0.1272658312527625,12,3
10,7,Kate Gosselin,0.0,0.0,0.0,0.0,0.0,0.02897468671978593,5,8
10,7,Jake Pavelka,0.0,0.0,0.0,0.0,0.0,0.03311392767975535,6,7
10,8,Aiden Turner,0.0,0.0,0.0,0.0,0.0,0.025755277084254156,4,9
10,8,Shannen Doherty,0.0,0.0,0.0,0.0,0.0,0.021072499432571588,2,11
10,8,Niecy Nash,0.1282566325277864,0.1282566325277864,0.1282566325277864,0.1282566325277864,0.0,0.10635949875165751,8,5
10,8,Buzz Aldrin,0.0,0.0,0.0,0.0,0.0,0.023179749375828746,3,10
10,8,Chad Ochocinco,0.14223261320029554,0.14223261320029554,0.14223261320029554,0.14223261320029554,0.0,0.11794937343957188,9,4
10,8,Evan Lysacek,0.2121125165628413,0.2121125165628413,0.2121125165628413,0.2121125165628413,0.0,0.17589874687914372,12,2
10,8,Pamela Anderson,0.0,0.0,0.0,0.0,0.0,0.03863291562638124,7,6
10,8,Nicole Scherzinger,0.35187232328793283,0.35187232328793283,0.35187232328793283,0.35187232328793283,0.0,0.29179749375828745,12,1
10,8,Erin Andrews,0.16552591432114414,0.16552591432114414,0.16552591432114414,0.16552591432114414,0.0,0.1372658312527625,12,3
10,8,Kate Gosselin,0.0,0.0,0.0,0.0,0.0,0.02897468671978593,5,8
10,8,Jake Pavelka,0.0,0.0,0.0,0.0,0.0,0.03311392767975535,6,7
10,9,Aiden Turner,0.0,0.0,0.0,0.0,0.0,0.025755277084254156,4,9
10,9,Shannen Doherty,0.0,0.0,0.0,0.0,0.0,0.021072499432571588,2,11
10,9,Niecy Nash,0.0,0.0,0.0,0.0,0.0,0.04635949875165749,8,5
10,9,Buzz Aldrin,0.0,0.0,0.0,0.0,0.0,0.023179749375828746,3,10
10,9,Chad Ochocinco,0.16981406290500467,0.16981406290500467,0.16981406290500467,0.16981406290500467,0.0,0.1329493734395719,9,4
10,9,Evan Lysacek,0.2438318509696157,0.2438318509696157,0.2438318509696157,0.2438318509696157,0.0,0.19089874687914374,12,2
10,9,Pamela Anderson,0.0,0.0,0.0,0.0,0.0,0.03863291562638124,7,6
10,9,Nicole Scherzinger,0.3918674270988378,0.3918674270988378,0.3918674270988378,0.3918674270988378,0.0,0.30679749375828747,12,1
10,9,Erin Andrews,0.1944866589265417,0.1944866589265417,0.1944866589265417,0.1944866589265417,0.0,0.15226583125276252,12,3
10,9,Kate Gosselin,0.0,0.0,0.0,0.0,0.0,0.02897468671978593,5,8
10,9,Jake Pavelka,0.0,0.0,0.0,0.0,0.0,0.03311392767975535,6,7
10,10,Aiden Turner,0.0,0.0,0.0,0.0,0.0,0.025755277084254156,4,9
10,10,Shannen Doherty,0.0,0.0,0.0,0.0,0.0,0.021072499432571588,2,11
10,10,Niecy Nash,0.0,0.0,0.0,0.0,0.0,0.04635949875165749,8,5
10,10,Buzz Aldrin,0.0,0.0,0.0,0.0,0.0,0.023179749375828746,3,10
10,10,Chad Ochocinco,0.0,0.0,0.0,0.0,0.0,0.05794937343957186,9,4
10,10,Evan Lysacek,0.29780695463783513,0.29780695463783513,0.29780695463783513,0.29780695463783513,0.0,0.21589874687914373,12,2
10,10,Pamela Anderson,0.0,0.0,0.0,0.0,0.0,0.03863291562638124,7,6
10,10,Nicole Scherzinger,0.45767565861757714,0.45767565861757714,0.45767565861757714,0.45767565861757714,0.0,0.33179749375828743,12,1
10,10,Erin Andrews,0.24451738664458775,0.24451738664458775,0.24451738664458775,0.24451738664458775,0.0,0.1772658312527625,12,3
10,10,Kate Gosselin,0.0,0.0,0.0,0.0,0.0,0.02897468671978593,5,8
10,10,Jake Pavelka,0.0,0.0,0.0,0.0,0.0,0.03311392767975535,6,7
11,1,David Hasselhoff,0.043797735432315923,0.043797735432315923,0.043797735432315923,0.043797735432315923,0.0,0.0437977354366957,1,12
11,1,Florence Henderson,0.05319660314972388,0.05319660314972388,0.05319660314972388,0.05319660314972388,0.0,0.05319660315504354,5,8
11,1,Kyle Massey,0.13778641260639551,0.13778641260639551,0.13778641260639551,0.13778641260639551,0.0,0.13778641262017416,12,2
11,1,Jennifer Grey,0.25057282521529106,0.25057282521529106,0.25057282521529106,0.25057282521529106,0.0,0.25057282524034835,12,1
