season,week,celebrity_name,s_share
30,7,Olivia Jade,0.09499953455480596
30,7,JoJo Siwa,0.13962682326095213
30,7,Christine Chiu,0.0
30,7,Kenya Moore,0.029067101371551482
30,7,Amanda Kloots,0.09551769588581589
30,8,Martin Kove,0.0
30,8,Brian Austin Green,0.0
30,8,Melora Hardin,0.0927541171111402
30,8,Matt James,0.0
30,8,"Mike ""The Miz"" Mizanin",0.05516576687826667
30,8,Suni Lee,0.167737052803613
30,8,Iman Shumpert,0.1520332950070375
30,8,Cody Rigsby,0.12931047312256772
30,8,Melanie C,0.0
30,8,Jimmie Allen,0.04847620623784081
30,8,Olivia Jade,0.09789940620559405
30,8,JoJo Siwa,0.15100678350208302
30,8,Christine Chiu,0.0
30,8,Kenya Moore,0.0
30,8,Amanda Kloots,0.10561689913185701
30,9,Martin Kove,0.0
30,9,Brian Austin Green,0.0
30,9,Melora Hardin,0.10284919394294034
30,9,Matt James,0.0
30,9,"Mike ""The Miz"" Mizanin",0.0
30,9,Suni Lee,0.1826986882828848
30,9,Iman Shumpert,0.16626960747313624
30,9,Cody Rigsby,0.13994563565244658
30,9,Melanie C,0.0
30,9,Jimmie Allen,0.04128238390062592
30,9,Olivia Jade,0.0781297110862773
30,9,JoJo Siwa,0.16896924567748461
30,9,Christine Chiu,0.0
30,9,Kenya Moore,0.0
30,9,Amanda Kloots,0.11985553398420416
30,10,Martin Kove,0.0
30,10,Brian Austin Green,0.0
30,10,Melora Hardin,0.09827945194590378
30,10,Matt James,0.0
30,10,"Mike ""The Miz"" Mizanin",0.0
30,10,Suni Lee,0.16221010123506194
30,10,Iman Shumpert,0.20517943017776716
30,10,Cody Rigsby,0.173375379327889
30,10,Melanie C,0.0
30,10,Jimmie Allen,0.0
30,10,Olivia Jade,0.0
30,10,JoJo Siwa,0.2081546968624702
30,10,Christine Chiu,0.0
30,10,Kenya Moore,0.0
30,10,Amanda Kloots,0.15280094045090797
29,1,Anne Heche,0.0346488903717663
29,1,Jesse Metcalfe,0.032529883401747436
29,1,Chrishell Stause,0.04902214094036782
29,1,Skai Jackson,0.09037844436956344
29,1,Justina Machado,0.04279734847483387
29,1,Charles Oakley,0.049692544164763035
29,1,Veron Davis,0.06994257509315777
29,1,Johnny Weir,0.07945440854393493
29,1,Nev Schulman,0.09062278759769928
29,1,AJ McLean,0.04439645672562492
29,1,Nelly,0.13547859652300995
29,1,Kaitlyn Bristowe,0.15778126940938236
29,1,Carole Baskin,0.03466157212202612
29,1,Monica Aldama,0.02572940254946511
29,1,Jeannie Mai,0.06286367971265767
29,2,Anne Heche,0.03419855690229162
29,2,Jesse Metcalfe,0.03342469482582405
29,2,Chrishell Stause,0.048384997569429114
29,2,Skai Jackson,0.08398148870533854
29,2,Justina Machado,0.04486782884343397
29,2,Charles Oakley,0.04617532272903341
29,2,Veron Davis,0.06903352772778064
29,2,Johnny Weir,0.07842173537371978
29,2,Nev Schulman,0.0950070008575274
29,2,AJ McLean,0.044709519992894894
29,2,Nelly,0.13371777400439094
29,2,Kaitlyn Bristowe,0.16877452125133732
29,2,Carole Baskin,0.032862470658946444
29,2,Monica Aldama,0.024393923431323978
29,2,Jeannie Mai,0.06204663712672787
29,3,Anne Heche,0.03304653058424366
29,3,Jesse Metcalfe,0.03345200460252253
29,3,Chrishell Stause,0.049108883789450684
29,3,Skai Jackson,0.08287883232292813
29,3,Justina Machado,0.044590509061362665
29,3,Charles Oakley,0.04016226644814778
29,3,Veron Davis,0.07006633586980669
29,3,Johnny Weir,0.08071986562896354
29,3,Nev Schulman,0.097791158362971
29,3,AJ McLean,0.04506112452082038
29,3,Nelly,0.13196209237477627
29,3,Kaitlyn Bristowe,0.17250573797524307
29,3,Carole Baskin,0.031093981729917695
29,3,Monica Aldama,0.02458576208075891
29,3,Jeannie Mai,0.062974914648087
29,4,Anne Heche,0.03551010775719436
29,4,Jesse Metcalfe,0.035911007667637065
29,4,Chrishell Stause,0.05173419152736532
29,4,Skai Jackson,0.08882052519290627
29,4,Justina Machado,0.04786949517756208
29,4,Charles Oakley,0.0
29,4,Veron Davis,0.07259349405397234
29,4,Johnny Weir,0.08431116540412426
29,4,Nev Schulman,0.10153002782670288
29,4,AJ McLean,0.04834417878685889
29,4,Nelly,0.1333098139665844
29,4,Kaitlyn Bristowe,0.17807083451606878
29,4,Carole Baskin,0.029202464317205305
29,4,Monica Aldama,0.027691820796094786
29,4,Jeannie Mai,0.06510087300972327
29,5,Anne Heche,0.03275254530654721
29,5,Jesse Metcalfe,0.03709053758375593
29,5,Chrishell Stause,0.05247133260972482
29,5,Skai Jackson,0.09121231466035007
29,5,Justina Machado,0.05019588033281487
29,5,Charles Oakley,0.0
29,5,Veron Davis,0.0736242715872306
29,5,Johnny Weir,0.0893317795538515
29,5,Nev Schulman,0.10519493253584498
29,5,AJ McLean,0.05067132207578897
29,5,Nelly,0.13577265882215936
29,5,Kaitlyn Bristowe,0.18388024482333884
29,5,Carole Baskin,0.0
29,5,Monica Aldama,0.030347401111667383
29,5,Jeannie Mai,0.06745477899692567
29,6,Anne Heche,0.0
29,6,Jesse Metcalfe,0.03481319758974992
29,6,Chrishell Stause,0.05538601598646523
29,6,Skai Jackson,0.0910669657606744
29,6,Justina Machado,0.05402501921650276
29,6,Charles Oakley,0.0
29,6,Veron Davis,0.07530239200467162
29,6,Johnny Weir,0.09131614386923018
29,6,Nev Schulman,0.10953655084248032
29,6,AJ McLean,0.05451034039835873
29,6,Nelly,0.1389669784326624
29,6,Kaitlyn Bristowe,0.19048727716708558
29,6,Carole Baskin,0.0
29,6,Monica Aldama,0.03376409863895082
29,6,Jeannie Mai,0.0708250200931681
29,7,Anne Heche,0.0
29,7,Jesse Metcalfe,0.0
29,7,Chrishell Stause,0.05910026658112522
29,7,Skai Jackson,0.09563119035775354
29,7,Justina Machado,0.05772649883918211
29,7,Charles Oakley,0.0
29,7,Veron Davis,0.06882600063487891
29,7,Johnny Weir,0.09588406888337334
29,7,Nev Schulman,0.1162435500646349
29,7,AJ McLean,0.05821637405331199
29,7,Nelly,0.14424254169943954
29,7,Kaitlyn Bristowe,0.19336896312817367
29,7,Carole Baskin,0.0
29,7,Monica Aldama,0.036478722119543776
29,7,Jeannie Mai,0.07428182363858307
29,8,Anne Heche,0.0
29,8,Jesse Metcalfe,0.0
29,8,Chrishell Stause,0.06663554628849577
29,8,Skai Jackson,0.10352774442909794
29,8,Justina Machado,0.06573441936670997
29,8,Charles Oakley,0.0
29,8,Veron Davis,0.0
29,8,Johnny Weir,0.10494556563489128
29,8,Nev Schulman,0.125736716019509
29,8,AJ McLean,0.0657429106021988
29,8,Nelly,0.15092961835838312
29,8,Kaitlyn Bristowe,0.20298457707893275
29,8,Carole Baskin,0.0
29,8,Monica Aldama,0.03961357404971411
29,8,Jeannie Mai,0.07414932817206736
29,9,Anne Heche,0.0
29,9,Jesse Metcalfe,0.0
29,9,Chrishell Stause,0.07211345413441175
29,9,Skai Jackson,0.11946590257444017
29,9,Justina Machado,0.08004658985810997
29,9,Charles Oakley,0.0
29,9,Veron Davis,0.0
29,9,Johnny Weir,0.12144316267342284
29,9,Nev Schulman,0.1419988748594067
29,9,AJ McLean,0.07970001568796348
29,9,Nelly,0.16387632249580608
29,9,Kaitlyn Bristowe,0.22135567771643908
29,9,Carole Baskin,0.0
29,9,Monica Aldama,0.0
29,9,Jeannie Mai,0.0
29,10,Anne Heche,0.0
29,10,Jesse Metcalfe,0.0
29,10,Chrishell Stause,0.0
29,10,Skai Jackson,0.13077759201424366
29,10,Justina Machado,0.09123820953534822
29,10,Charles Oakley,0.0
29,10,Veron Davis,0.0
29,10,Johnny Weir,0.13277023784413658
29,10,Nev Schulman,0.15443182444183612
29,10,AJ McLean,0.08070867199162587
29,10,Nelly,0.17517445834878625
29,10,Kaitlyn Bristowe,0.23489900582402323
29,10,Carole Baskin,0.0
29,10,Monica Aldama,0.0
29,10,Jeannie Mai,0.0
29,11,Anne Heche,0.0
29,11,Jesse Metcalfe,0.0
29,11,Chrishell Stause,0.0
29,11,Skai Jackson,0.13536679899286624
29,11,Justina Machado,0.10745031719145809
29,11,Charles Oakley,0.0
29,11,Veron Davis,0.0
29,11,Johnny Weir,0.13723700552327286
29,11,Nev Schulman,0.1723103453841656
29,11,AJ McLean,0.0
29,11,Nelly,0.19273608954701424
29,11,Kaitlyn Bristowe,0.254899443361223
29,11,Carole Baskin,0.0
29,11,Monica Aldama,0.0
29,11,Jeannie Mai,0.0
28,1,Kate Flannery,0.09169037894469009
28,1,James Van Der Beek,0.05549253402456672
28,1,Kel Mitchell,0.08000657073729038
28,1,Ray Lewis,0.05211941073922431
28,1,Lamar Odom,0.05379525861476427
28,1,Sailor Brinkley-Cook,0.12100375284965646
28,1,Sean Spicer,0.053543859378618705
28,1,Mary Wilson,0.07781502355215501
28,1,Lauren Alaina,0.13593378252645655
28,1,Ally Brooke,0.05872453835681361
28,1,Karamo Brown,0.07654991432612063
28,1,Hannah Brown,0.1433249759496433
28,2,Kate Flannery,0.10539496649631647
28,2,James Van Der Beek,0.05878491544466578
28,2,Kel Mitchell,0.084753374097625
28,2,Ray Lewis,0.036703461929305056
28,2,Lamar Odom,0.02965222229860501
28,2,Sailor Brinkley-Cook,0.10886810347962501
28,2,Sean Spicer,0.04091494442982208
28,2,Mary Wilson,0.05479879211921046
28,2,Lauren Alaina,0.1327070456867849
28,2,Ally Brooke,0.062208675140047805
28,2,Karamo Brown,0.0747328058484563
28,2,Hannah Brown,0.21048069302953606
28,3,Kate Flannery,0.12150926712316996
28,3,James Van Der Beek,0.06570701152409017
28,3,Kel Mitchell,0.0863319741367287
28,3,Ray Lewis,0.02013016912810991
28,3,Lamar Odom,0.02357882776329531
28,3,Sailor Brinkley-Cook,0.1216876417331084
28,3,Sean Spicer,0.03570081006710451
28,3,Mary Wilson,0.03005462960144069
28,3,Lauren Alaina,0.13517882158645808
28,3,Ally Brooke,0.07172003347270625
28,3,Karamo Brown,0.06725910858596977
28,3,Hannah Brown,0.22114170527781826
28,4,Kate Flannery,0.0999401328636008
28,4,James Van Der Beek,0.0627813709604382
28,4,Kel Mitchell,0.10241578065420633
28,4,Ray Lewis,0.0
28,4,Lamar Odom,0.015913923752363897
28,4,Sailor Brinkley-Cook,0.13399957786756858
28,4,Sean Spicer,0.024021640257108345
28,4,Mary Wilson,0.0
28,4,Lauren Alaina,0.15717947141299163
28,4,Ally Brooke,0.08603388823558558
28,4,Karamo Brown,0.06415913136172599
28,4,Hannah Brown,0.25355508263441057
28,5,Kate Flannery,0.09906895013029766
28,5,James Van Der Beek,0.06647453317176051
28,5,Kel Mitchell,0.10864825029956346
28,5,Ray Lewis,0.0
28,5,Lamar Odom,0.01
28,5,Sailor Brinkley-Cook,0.1329436646000799
28,5,Sean Spicer,0.019850453413378127
28,5,Mary Wilson,0.0
28,5,Lauren Alaina,0.15080696379369946
28,5,Ally Brooke,0.09436100585394797
28,5,Karamo Brown,0.05733416190668757
28,5,Hannah Brown,0.26051201683058545
28,6,Kate Flannery,0.12107817130905955
28,6,James Van Der Beek,0.08168438025602086
28,6,Kel Mitchell,0.1154162007043011
28,6,Ray Lewis,0.0
28,6,Lamar Odom,0.0
28,6,Sailor Brinkley-Cook,0.16201933695412954
28,6,Sean Spicer,0.010988846523859345
28,6,Mary Wilson,0.0
28,6,Lauren Alaina,0.15974771352960357
28,6,Ally Brooke,0.08734587447686336
28,6,Karamo Brown,0.05347062203142479
28,6,Hannah Brown,0.20824885421473802
28,7,Kate Flannery,0.1253838031663016
28,7,James Van Der Beek,0.09289304779226738
28,7,Kel Mitchell,0.12524969120199442
28,7,Ray Lewis,0.0
28,7,Lamar Odom,0.0
28,7,Sailor Brinkley-Cook,0.0793219847370183
28,7,Sean Spicer,0.010362369771532052
28,7,Mary Wilson,0.0
28,7,Lauren Alaina,0.18166817133336952
28,7,Ally Brooke,0.09933140787511326
28,7,Karamo Brown,0.05624305770503105
28,7,Hannah Brown,0.2295464664173724
28,8,Kate Flannery,0.13113576667951277
28,8,James Van Der Beek,0.11627624570755701
28,8,Kel Mitchell,0.14520494839658382
28,8,Ray Lewis,0.0
28,8,Lamar Odom,0.0
28,8,Sailor Brinkley-Cook,0.0
28,8,Sean Spicer,0.016842600417313478
28,8,Mary Wilson,0.0
28,8,Lauren Alaina,0.1763766485394807
28,8,Ally Brooke,0.11736206700463182
28,8,Karamo Brown,0.03284897423906906
28,8,Hannah Brown,0.2639527490158514
28,9,Kate Flannery,0.07157790060785627
28,9,James Van Der Beek,0.12956878894340232
28,9,Kel Mitchell,0.16374872865331672
28,9,Ray Lewis,0.0
28,9,Lamar Odom,0.0
28,9,Sailor Brinkley-Cook,0.0
28,9,Sean Spicer,0.018571833764472166
28,9,Mary Wilson,0.0
28,9,Lauren Alaina,0.19015809138289205
28,9,Ally Brooke,0.14145155691246009
28,9,Karamo Brown,0.0
28,9,Hannah Brown,0.28492309973560054
28,10,Kate Flannery,0.0
28,10,James Van Der Beek,0.13686128119007546
28,10,Kel Mitchell,0.18294392494423722
28,10,Ray Lewis,0.0
28,10,Lamar Odom,0.0
28,10,Sailor Brinkley-Cook,0.0
28,10,Sean Spicer,0.015748846725311245
28,10,Mary Wilson,0.0
28,10,Lauren Alaina,0.20281696761862306
28,10,Ally Brooke,0.16370504752571682
28,10,Karamo Brown,0.0
28,10,Hannah Brown,0.2979239319960362
28,11,Kate Flannery,0.0
28,11,James Van Der Beek,0.07953846868784994
28,11,Kel Mitchell,0.20054384648381185
28,11,Ray Lewis,0.0
28,11,Lamar Odom,0.0
28,11,Sailor Brinkley-Cook,0.0
28,11,Sean Spicer,0.0
28,11,Mary Wilson,0.0
28,11,Lauren Alaina,0.2171945458512922
28,11,Ally Brooke,0.18177299379060385
28,11,Karamo Brown,0.0
28,11,Hannah Brown,0.3209501451864422
27,1,Juan Pablo Di Pace,0.0832384279087347
27,1,Evanna Lynch,0.04823857865409174
27,1,Nancy McKeon,0.06125736925584738
27,1,John Schneider,0.11566164993710792
27,1,Milo Manheim,0.06143065263392149
27,1,Danelle Umstead,0.08126736019558532
27,1,Mary Lou Retton,0.07818998144468094
27,1,DeMarcus Ware,0.0515630728225546
27,1,Nikki Glaser,0.09459507988413461
27,1,Bobby Bones,0.11541505907764114
27,1,Tinashe,0.09003795045677941
27,1,Alexis Ren,0.0474565741776202
27,1,Joe Amabile,0.07164824355130062
27,2,Juan Pablo Di Pace,0.08369551297441793
27,2,Evanna Lynch,0.04841185485980714
27,2,Nancy McKeon,0.06127434253841692
27,2,John Schneider,0.11580311584975116
27,2,Milo Manheim,0.061767985216955444
27,2,Danelle Umstead,0.08113633466803945
27,2,Mary Lou Retton,0.07839670080792728
27,2,DeMarcus Ware,0.05172383750422562
27,2,Nikki Glaser,0.0928052894561418
27,2,Bobby Bones,0.11533795668642122
27,2,Tinashe,0.09053237356798524
27,2,Alexis Ren,0.04764955787014206
27,2,Joe Amabile,0.07146513799976877
27,3,Juan Pablo Di Pace,0.09202379848371338
27,3,Evanna Lynch,0.0563693929875902
27,3,Nancy McKeon,0.06899461925326217
27,3,John Schneider,0.12340968372335863
27,3,Milo Manheim,0.06977875315609615
27,3,Danelle Umstead,0.08723612738872237
27,3,Mary Lou Retton,0.0862574932867338
27,3,DeMarcus Ware,0.05964477363987326
27,3,Nikki Glaser,0.0
27,3,Bobby Bones,0.1231504002059437
27,3,Tinashe,0.09865777972379502
27,3,Alexis Ren,0.05555766889623183
27,3,Joe Amabile,0.07891950925467958
27,4,Juan Pablo Di Pace,0.10018693099149266
27,4,Evanna Lynch,0.06444956422610014
27,4,Nancy McKeon,0.0755872713799497
27,4,John Schneider,0.1313192852188591
27,4,Milo Manheim,0.07821321711875921
27,4,Danelle Umstead,0.0
27,4,Mary Lou Retton,0.09456365623063212
27,4,DeMarcus Ware,0.06762050828671337
27,4,Nikki Glaser,0.0
27,4,Bobby Bones,0.13095158431433768
27,4,Tinashe,0.10701339289877541
27,4,Alexis Ren,0.06368865695809407
27,4,Joe Amabile,0.08640593237628653
27,5,Juan Pablo Di Pace,0.10835744660211703
27,5,Evanna Lynch,0.0721403045763375
27,5,Nancy McKeon,0.0
27,5,John Schneider,0.13913261821089892
27,5,Milo Manheim,0.08612690311583888
27,5,Danelle Umstead,0.0
27,5,Mary Lou Retton,0.10238801215134488
27,5,DeMarcus Ware,0.07543254798218949
27,5,Nikki Glaser,0.0
27,5,Bobby Bones,0.1384456964131531
27,5,Tinashe,0.11269107593309134
27,5,Alexis Ren,0.07165193244682262
27,5,Joe Amabile,0.09363346256820643
27,6,Juan Pablo Di Pace,0.12191837019364354
27,6,Evanna Lynch,0.08524619014644078
27,6,Nancy McKeon,0.0
27,6,John Schneider,0.15015374563169734
27,6,Milo Manheim,0.09949661896529381
27,6,Danelle Umstead,0.0
27,6,Mary Lou Retton,0.11473363390495919
27,6,DeMarcus Ware,0.0881153375838361
27,6,Nikki Glaser,0.0
27,6,Bobby Bones,0.1502299006770545
27,6,Tinashe,0.0
27,6,Alexis Ren,0.08446976100066668
27,6,Joe Amabile,0.10563644189640806
27,7,Juan Pablo Di Pace,0.12226776734725416
27,7,Evanna Lynch,0.08558267836269218
27,7,Nancy McKeon,0.0
27,7,John Schneider,0.15047590450943896
27,7,Milo Manheim,0.09985347833446256
27,7,Danelle Umstead,0.0
27,7,Mary Lou Retton,0.11277073919480061
27,7,DeMarcus Ware,0.08827267367378261
27,7,Nikki Glaser,0.0
27,7,Bobby Bones,0.1504981466579893
27,7,Tinashe,0.0
27,7,Alexis Ren,0.08468140953094515
27,7,Joe Amabile,0.10559720238863451
27,8,Juan Pablo Di Pace,0.13711989959697532
27,8,Evanna Lynch,0.10017886844601494
27,8,Nancy McKeon,0.0
27,8,John Schneider,0.1628979514829724
27,8,Milo Manheim,0.11443106404082883
27,8,Danelle Umstead,0.0
27,8,Mary Lou Retton,0.0
27,8,DeMarcus Ware,0.10132755265159
27,8,Nikki Glaser,0.0
27,8,Bobby Bones,0.16485622466680458
27,8,Tinashe,0.0
27,8,Alexis Ren,0.09927308013630012
27,8,Joe Amabile,0.11991535897851388
27,9,Juan Pablo Di Pace,0.17960078091915718
27,9,Evanna Lynch,0.1449547639854219
27,9,Nancy McKeon,0.0
27,9,John Schneider,0.0
27,9,Milo Manheim,0.1592799232398585
27,9,Danelle Umstead,0.0
27,9,Mary Lou Retton,0.0
27,9,DeMarcus Ware,0.0
27,9,Nikki Glaser,0.0
27,9,Bobby Bones,0.2096750130925432
27,9,Tinashe,0.0
27,9,Alexis Ren,0.1439454382831482
27,9,Joe Amabile,0.16254408047987104
26,1,Jamie Anderson,0.05476564132452957
26,1,Johnny Damon,0.032673654358838906
26,1,Kareem Abdul-Jabbar,0.0383665058026643
26,1,Arike Ogunbowale,0.07707595629615521
26,1,Jennie Finch Daigle,0.06521863777045309
26,1,Chris Mazdzer,0.08160746950623163
26,1,Mirai Nagasu,0.1094348395313492
26,1,Tonya Harding,0.13969293531880944
26,1,Josh Norman,0.2155341183039376
26,1,Adam Rippon,0.18563024178703091
26,2,Jamie Anderson,0.011398448011381186
26,2,Johnny Damon,0.01
26,2,Kareem Abdul-Jabbar,0.03299431597072688
26,2,Arike Ogunbowale,0.08658811038426907
26,2,Jennie Finch Daigle,0.061960434766213365
26,2,Chris Mazdzer,0.0833652131298835
26,2,Mirai Nagasu,0.13536788270489394
26,2,Tonya Harding,0.14293909079434916
26,2,Josh Norman,0.20553486766187004
26,2,Adam Rippon,0.229851636576413
26,3,Jamie Anderson,0.0
26,3,Johnny Damon,0.0
26,3,Kareem Abdul-Jabbar,0.01
26,3,Arike Ogunbowale,0.02131037653911533
26,3,Jennie Finch Daigle,0.05145563184998663
26,3,Chris Mazdzer,0.08092718777237669
26,3,Mirai Nagasu,0.14118020380478835
26,3,Tonya Harding,0.1489344977357266
26,3,Josh Norman,0.24120078911237422
26,3,Adam Rippon,0.30499131318563205
26,4,Jamie Anderson,0.0
26,4,Johnny Damon,0.0
26,4,Kareem Abdul-Jabbar,0.0
26,4,Arike Ogunbowale,0.0
26,4,Jennie Finch Daigle,0.019696215926535608
26,4,Chris Mazdzer,0.029938617079927333
26,4,Mirai Nagasu,0.050878657114829424
26,4,Tonya Harding,0.18975015348429372
26,4,Josh Norman,0.3102506362227125
26,4,Adam Rippon,0.3994857201717014
25,1,Sasha Pieterse,0.03583573211211619
25,1,Frankie Muniz,0.07622690380635602
25,1,Jordan Fisher,0.1869475782028385
25,1,Derek Fisher,0.050274165349999
25,1,Nikki Bella,0.1010894287094938
25,1,Terrell Owens,0.024329139642182883
25,1,Victoria Arlen,0.0861533577361401
25,1,Barbara Corcoran,0.016400096916663644
25,1,Lindsey Stirling,0.15502651269862144
25,1,Debbie Gibson,0.045979831271958566
25,1,Nick Lachey,0.056812349649406874
25,1,Drew Scott,0.024377051361828963
25,1,Vanessa Lachey,0.14054785254239407
25,2,Sasha Pieterse,0.03490913413149132
25,2,Frankie Muniz,0.12167075595613333
25,2,Jordan Fisher,0.29944416082813136
25,2,Derek Fisher,0.015615923231998615
25,2,Nikki Bella,0.037817220467461735
25,2,Terrell Owens,0.01
25,2,Victoria Arlen,0.07228818946081225
25,2,Barbara Corcoran,0.01
25,2,Lindsey Stirling,0.15341063626092027
25,2,Debbie Gibson,0.023407791642182634
25,2,Nick Lachey,0.01774033633406522
25,2,Drew Scott,0.012072091989185836
25,2,Vanessa Lachey,0.19162375969761733
25,3,Sasha Pieterse,0.02245442497262205
25,3,Frankie Muniz,0.09760778927029046
25,3,Jordan Fisher,0.3382039222588459
25,3,Derek Fisher,0.01103720927133337
25,3,Nikki Bella,0.029159713725257268
25,3,Terrell Owens,0.009999999999999998
25,3,Victoria Arlen,0.06236844431455278
25,3,Barbara Corcoran,0.009999999999999998
25,3,Lindsey Stirling,0.20364970866330048
25,3,Debbie Gibson,0.009999999999999998
25,3,Nick Lachey,0.012771328025559992
25,3,Drew Scott,0.009999999999999998
25,3,Vanessa Lachey,0.1827474594982376
25,4,Sasha Pieterse,0.009999999999999998
25,4,Frankie Muniz,0.026440755242165027
25,4,Jordan Fisher,0.6714529049822601
25,4,Derek Fisher,0.009999999999999998
25,4,Nikki Bella,0.009999999999999998
25,4,Terrell Owens,0.009999999999999998
25,4,Victoria Arlen,0.05604502227873288
25,4,Barbara Corcoran,0.0
25,4,Lindsey Stirling,0.13197941706204075
25,4,Debbie Gibson,0.0
25,4,Nick Lachey,0.009999999999999998
25,4,Drew Scott,0.009999999999999998
25,4,Vanessa Lachey,0.05408190043480126
25,5,Sasha Pieterse,0.009999999999999998
25,5,Frankie Muniz,0.021595734807282354
25,5,Jordan Fisher,0.7293603036599239
25,5,Derek Fisher,0.009999999999999998
25,5,Nikki Bella,0.009999999999999998
25,5,Terrell Owens,0.009999999999999998
25,5,Victoria Arlen,0.04234328346919261
25,5,Barbara Corcoran,0.0
25,5,Lindsey Stirling,0.11645022893777403
25,5,Debbie Gibson,0.0
25,5,Nick Lachey,0.009999999999999998
25,5,Drew Scott,0.009999999999999998
25,5,Vanessa Lachey,0.030250449125827007
25,6,Sasha Pieterse,0.009999999999999998
25,6,Frankie Muniz,0.011026745599399103
25,6,Jordan Fisher,0.7631841544561041
25,6,Derek Fisher,0.0
25,6,Nikki Bella,0.009999999999999998
25,6,Terrell Owens,0.009999999999999998
25,6,Victoria Arlen,0.024333633679454677
25,6,Barbara Corcoran,0.0
25,6,Lindsey Stirling,0.12765100553254355
25,6,Debbie Gibson,0.0
25,6,Nick Lachey,0.009999999999999998
25,6,Drew Scott,0.009999999999999998
25,6,Vanessa Lachey,0.023804460732498454
25,7,Sasha Pieterse,0.0
25,7,Frankie Muniz,0.013960702991756288
25,7,Jordan Fisher,0.7786507394932096
25,7,Derek Fisher,0.0
25,7,Nikki Bella,0.01
25,7,Terrell Owens,0.01
25,7,Victoria Arlen,0.027503054876151962
25,7,Barbara Corcoran,0.0
25,7,Lindsey Stirling,0.11513350268391609
25,7,Debbie Gibson,0.0
25,7,Nick Lachey,0.01
25,7,Drew Scott,0.011037832215110172
25,7,Vanessa Lachey,0.02371416773985579
25,8,Sasha Pieterse,0.0
25,8,Frankie Muniz,0.016211548558034892
25,8,Jordan Fisher,0.8000000000000002
25,8,Derek Fisher,0.0
25,8,Nikki Bella,0.012964037506601857
25,8,Terrell Owens,0.012964037506601857
25,8,Victoria Arlen,0.024553863731917973
25,8,Barbara Corcoran,0.0
25,8,Lindsey Stirling,0.10737843768363962
25,8,Debbie Gibson,0.0
25,8,Nick Lachey,0.0
25,8,Drew Scott,0.012964037506601857
25,8,Vanessa Lachey,0.012964037506601857
25,9,Sasha Pieterse,0.0
25,9,Frankie Muniz,0.021099997773647596
25,9,Jordan Fisher,0.8000000000000002
25,9,Derek Fisher,0.0
25,9,Nikki Bella,0.0
25,9,Terrell Owens,0.013608763876896282
25,9,Victoria Arlen,0.032315882512803824
25,9,Barbara Corcoran,0.0
25,9,Lindsey Stirling,0.11593840594637399
25,9,Debbie Gibson,0.0
25,9,Nick Lachey,0.0
25,9,Drew Scott,0.017036949890278225
25,9,Vanessa Lachey,0.0
25,10,Sasha Pieterse,0.0
25,10,Frankie Muniz,0.03002127287766324
25,10,Jordan Fisher,0.8
25,10,Derek Fisher,0.0
25,10,Nikki Bella,0.0
25,10,Terrell Owens,0.0
25,10,Victoria Arlen,0.015883132968993567
25,10,Barbara Corcoran,0.0
25,10,Lindsey Stirling,0.12925348077790702
25,10,Debbie Gibson,0.0
25,10,Nick Lachey,0.0
25,10,Drew Scott,0.02484211337543621
25,10,Vanessa Lachey,0.0
24,1,Charo,0.07728039584309089
24,1,Mr. T,0.06864159947085695
24,1,Heather Morris,0.06529479772925476
24,1,Nancy Kerrigan,0.10540174495217569
24,1,Bonner Bolton,0.07585697614340847
24,1,Simone Biles,0.0867777521389058
24,1,David Ross,0.09518127697377035
24,1,Rashad Jennings,0.12289897176584254
24,1,Chris Kattan,0.07501984570429382
24,1,Erika Jayne,0.07465656095252819
24,1,Normani,0.06651657029254471
24,1,Nick Viall,0.08647350803332793
24,2,Charo,0.0832280629463917
24,2,Mr. T,0.08119669279033799
24,2,Heather Morris,0.06013973852120099
24,2,Nancy Kerrigan,0.10334697119012742
24,2,Bonner Bolton,0.07437816832747982
24,2,Simone Biles,0.08246598480343771
24,2,David Ross,0.0962908406768298
24,2,Rashad Jennings,0.10633205476947803
24,2,Chris Kattan,0.08874157088102679
24,2,Erika Jayne,0.07320115485199717
24,2,Normani,0.057550063225105544
24,2,Nick Viall,0.09312869701658708
24,3,Charo,0.08469633282399375
24,3,Mr. T,0.08262912620239217
24,3,Heather Morris,0.05520472687942783
24,3,Nancy Kerrigan,0.09486641376659492
24,3,Bonner Bolton,0.07569031257595037
24,3,Simone Biles,0.07657114569068203
24,3,David Ross,0.09043797708188044
24,3,Rashad Jennings,0.10336101465085448
24,3,Chris Kattan,0.1188873110252454
24,3,Erika Jayne,0.07280506960503602
24,3,Normani,0.05222578417061511
24,3,Nick Viall,0.09262478552732756
24,4,Charo,0.12826621478509737
24,4,Mr. T,0.09438034133033046
24,4,Heather Morris,0.06209517304106522
24,4,Nancy Kerrigan,0.10144667618677729
24,4,Bonner Bolton,0.08388694513182801
24,4,Simone Biles,0.0813615544983397
24,4,David Ross,0.09919354047140637
24,4,Rashad Jennings,0.10311059463982923
24,4,Chris Kattan,0.0
24,4,Erika Jayne,0.0827558211836365
24,4,Normani,0.061130789854638865
24,4,Nick Viall,0.10237234887705088
24,5,Charo,0.0
24,5,Mr. T,0.14148620680144217
24,5,Heather Morris,0.07171309866729406
24,5,Nancy Kerrigan,0.10733198189035473
24,5,Bonner Bolton,0.09613678071103009
24,5,Simone Biles,0.08681101737254529
