param,value,season,alpha,mean_sq_rank_diff,weekly_elim_match_rate,elim_week_mae,objective
s0_prior_scale,0.0,29,0.29583333333333334,0.4,1.0,0.0,0.3474069950290474
s0_prior_scale,0.0,28,0.6499999999999999,0.0,1.0,0.0,-0.04827087365514256
s0_prior_scale,0.0,27,0.08333333333333331,0.15384615384615385,1.0,0.0,0.10400890678678498
s0_prior_scale,0.0,26,0.7916666666666667,0.4,1.0,0.0,0.3541052590486664
s0_prior_scale,0.0,25,1.4291666666666667,0.3076923076923077,1.0,0.0,0.25661121228202893
s0_prior_scale,0.0,24,-0.12916666666666668,0.16666666666666666,1.0,0.0,0.11754883121867618
s0_prior_scale,0.0,23,1.2166666666666666,0.15384615384615385,1.0,0.0,0.10291289769140399
s0_prior_scale,0.0,22,0.7916666666666667,0.16666666666666666,1.0,0.0,0.11764808770021817
s0_prior_scale,0.0,21,0.012499999999999983,0.6153846153846154,1.0,0.0,0.565094935842879
s0_prior_scale,0.0,20,0.08333333333333331,0.16666666666666666,1.0,0.0,0.11732811620302513
s0_prior_scale,0.0,19,-0.05833333333333335,0.0,1.0,0.0,-0.05063829041220175
s0_prior_scale,0.0,18,0.15416666666666662,0.0,1.0,0.0,-0.04884608856706908
s0_prior_scale,0.0,17,0.5791666666666666,0.0,1.0,0.0,-0.04935094959940134
s0_prior_scale,0.0,16,0.29583333333333334,0.0,1.0,0.0,-0.04925621539798626
s0_prior_scale,0.0,15,0.012499999999999983,0.0,1.0,0.0,-0.050805404583692176
s0_prior_scale,0.0,14,0.08333333333333331,0.16666666666666666,1.0,0.0,0.11750654182385825
s0_prior_scale,0.0,13,0.012499999999999983,0.0,1.0,0.0,-0.048816325382216606
s0_prior_scale,0.0,12,-0.05833333333333335,0.0,1.0,0.0,-0.04777484951156823
s0_prior_scale,0.0,11,0.7916666666666667,0.0,1.0,0.0,-0.04939679389823553
s0_prior_scale,0.0,10,0.7916666666666667,0.0,1.0,0.0,-0.04767954307261654
s0_prior_scale,0.0,9,0.5791666666666666,0.25,1.0,0.0,0.19500612709861317
s0_prior_scale,0.0,8,-0.12916666666666668,0.0,1.0,0.0,-0.05078652797948743
s0_prior_scale,0.0,7,0.29583333333333334,0.0,1.0,0.0,-0.050748218662872956
s0_prior_scale,0.0,6,0.7916666666666667,0.0,1.0,0.0,-0.04936388186732124
s0_prior_scale,0.0,5,0.29583333333333334,0.0,1.0,0.0,-0.04944404047813169
s0_prior_scale,0.0,4,0.5083333333333333,0.0,1.0,0.0,-0.04762596419638558
s0_prior_scale,0.0,3,-0.2,0.18181818181818182,1.0,0.0,0.13407439160593213
s0_prior_scale,0.0,2,0.08333333333333331,0.0,1.0,0.0,-0.042823897161854294
s0_prior_scale,0.0,1,0.012499999999999983,0.0,1.0,0.0,-0.035356264218812015
s0_prior_scale,3.0,34,0.36666666666666664,0.0,1.0,0.0,-0.05137073457454584
s0_prior_scale,3.0,33,0.36666666666666664,0.7692307692307693,1.0,0.0,0.7185910516460026
s0_prior_scale,3.0,32,0.6499999999999999,0.0,1.0,0.0,-0.05208886166182342
s0_prior_scale,3.0,31,0.36666666666666664,0.25,1.0,0.0,0.19600694093968052
s0_prior_scale,3.0,30,0.7916666666666667,0.26666666666666666,1.0,0.0,0.21340809468066307
s0_prior_scale,3.0,29,0.15416666666666662,0.13333333333333333,1.0,0.0,0.08180646702918468
s0_prior_scale,3.0,28,0.5791666666666666,0.0,1.0,0.0,-0.04849249719184698
s0_prior_scale,3.0,27,-0.05833333333333335,0.15384615384615385,1.0,0.0,0.10316710396302692
s0_prior_scale,3.0,26,1.1458333333333333,0.4,1.0,0.0,0.35438406327507505
s0_prior_scale,3.0,25,0.36666666666666664,0.3076923076923077,1.0,0.0,0.25668686649332145
s0_prior_scale,3.0,24,0.08333333333333331,0.16666666666666666,1.0,0.0,0.11768934777133255
s0_prior_scale,3.0,23,1.2166666666666666,0.15384615384615385,1.0,0.0,0.10291467115127254
s0_prior_scale,3.0,22,0.6499999999999999,0.16666666666666666,1.0,0.0,0.117554612627488
s0_prior_scale,3.0,21,-0.05833333333333335,0.6153846153846154,1.0,0.0,0.5652027177586656
s0_prior_scale,3.0,20,0.8625,0.16666666666666666,1.0,0.0,0.11729857989178968
s0_prior_scale,3.0,19,-0.05833333333333335,0.0,1.0,0.0,-0.05085054030409042
s0_prior_scale,3.0,18,-0.12916666666666668,0.0,1.0,0.0,-0.04890203682229334
s0_prior_scale,3.0,17,1.0041666666666667,0.0,1.0,0.0,-0.049415794099487986
s0_prior_scale,3.0,16,-0.05833333333333335,0.0,1.0,0.0,-0.04912030524170361
s0_prior_scale,3.0,15,0.012499999999999983,0.0,1.0,0.0,-0.05086637731364914
s0_prior_scale,3.0,14,0.08333333333333331,0.16666666666666666,1.0,0.0,0.11775682427658118
s0_prior_scale,3.0,13,-0.05833333333333335,0.0,1.0,0.0,-0.04900918927663534
s0_prior_scale,3.0,12,0.5791666666666666,0.0,1.0,0.0,-0.04748172644183292
s0_prior_scale,3.0,11,1.075,0.0,1.0,0.0,-0.04947101166184958
s0_prior_scale,3.0,10,0.7916666666666667,0.0,1.0,0.0,-0.04770598192557546
s0_prior_scale,3.0,9,0.012499999999999983,0.25,1.0,0.0,0.19511096766207764
s0_prior_scale,3.0,8,-0.12916666666666668,0.0,1.0,0.0,-0.050638311170253705
s0_prior_scale,3.0,7,0.012499999999999983,0.0,1.0,0.0,-0.0508488409870059
s0_prior_scale,3.0,6,0.43749999999999994,0.0,1.0,0.0,-0.04944234218748428
s0_prior_scale,3.0,5,0.7208333333333332,0.0,1.0,0.0,-0.049367985197230874
s0_prior_scale,3.0,4,0.22499999999999998,0.0,1.0,0.0,-0.047744114229824115
s0_prior_scale,3.0,3,0.15416666666666662,0.18181818181818182,1.0,0.0,0.1341975235866257
s0_prior_scale,3.0,2,0.012499999999999983,0.0,1.0,0.0,-0.04418333154806702
s0_prior_scale,3.0,1,0.15416666666666662,0.0,1.0,0.0,-0.035269729854612034
s0_prior_scale,6.0,34,0.15416666666666662,0.0,1.0,0.0,-0.050779514129717616
s0_prior_scale,6.0,33,0.15416666666666662,0.46153846153846156,1.0,0.0,0.41270746302406214
s0_prior_scale,6.0,32,0.8625,0.0,1.0,0.0,-0.05210347235852167
s0_prior_scale,6.0,31,0.36666666666666664,0.25,1.0,0.0,0.19578804148020582
s0_prior_scale,6.0,30,0.29583333333333334,0.13333333333333333,1.0,0.0,0.08215546591422979
s0_prior_scale,6.0,29,0.08333333333333331,0.26666666666666666,1.0,0.0,0.21481860296214622
s0_prior_scale,6.0,28,0.29583333333333334,0.0,1.0,0.0,-0.048129005395892224
s0_prior_scale,6.0,27,0.012499999999999983,0.15384615384615385,1.0,0.0,0.1033753716876441
s0_prior_scale,6.0,26,0.36666666666666664,0.4,1.0,0.0,0.3542887847990073
s0_prior_scale,6.0,25,1.3583333333333334,0.3076923076923077,1.0,0.0,0.25660919451936537
s0_prior_scale,6.0,24,-0.2,0.16666666666666666,1.0,0.0,0.11767224269635779
s0_prior_scale,6.0,23,1.3583333333333334,0.15384615384615385,1.0,0.0,0.10308460034872184
s0_prior_scale,6.0,22,0.22499999999999998,0.16666666666666666,1.0,0.0,0.11764110224313332
s0_prior_scale,6.0,21,-0.05833333333333335,0.6153846153846154,1.0,0.0,0.5653760716373164
s0_prior_scale,6.0,20,0.5083333333333333,0.16666666666666666,1.0,0.0,0.11715874911067589
s0_prior_scale,6.0,19,0.15416666666666662,0.0,1.0,0.0,-0.050504032541851006
s0_prior_scale,6.0,18,0.22499999999999998,0.0,1.0,0.0,-0.048725176024614875
s0_prior_scale,6.0,17,0.43749999999999994,0.0,1.0,0.0,-0.04927084529007538
s0_prior_scale,6.0,16,0.36666666666666664,0.0,1.0,0.0,-0.049109081812987246
s0_prior_scale,6.0,15,0.012499999999999983,0.0,1.0,0.0,-0.05055255749481969
s0_prior_scale,6.0,14,-0.05833333333333335,0.16666666666666666,1.0,0.0,0.11767342582413867
s0_prior_scale,6.0,13,0.012499999999999983,0.0,1.0,0.0,-0.048973853119547314
s0_prior_scale,6.0,12,0.15416666666666662,0.0,1.0,0.0,-0.047411924080981147
s0_prior_scale,6.0,11,1.4291666666666667,0.0,1.0,0.0,-0.04946650858275248
s0_prior_scale,6.0,10,1.1458333333333333,0.0,1.0,0.0,-0.04748782745233238
s0_prior_scale,6.0,9,0.012499999999999983,0.25,1.0,0.0,0.195137713744463
s0_prior_scale,6.0,8,0.08333333333333331,0.0,1.0,0.0,-0.05061964353617339
s0_prior_scale,6.0,7,-0.05833333333333335,0.0,1.0,0.0,-0.05074653828550362
s0_prior_scale,6.0,6,0.36666666666666664,0.0,1.0,0.0,-0.049407217455533003
s0_prior_scale,6.0,5,0.7916666666666667,0.0,1.0,0.0,-0.04939397285798547
s0_prior_scale,6.0,4,0.36666666666666664,0.0,1.0,0.0,-0.04774025755256961
s0_prior_scale,6.0,3,0.08333333333333331,0.18181818181818182,1.0,0.0,0.13418927080808674
s0_prior_scale,6.0,2,-0.05833333333333335,0.0,1.0,0.0,-0.042994458568292857
s0_prior_scale,6.0,1,0.08333333333333331,0.0,1.0,0.0,-0.03561394429815645
s0_prior_conc,1.0,34,0.43749999999999994,0.14285714285714285,1.0,0.0,0.09332516327453713
s0_prior_conc,1.0,33,0.5791666666666666,0.46153846153846156,1.0,0.0,0.4150031808685108
s0_prior_conc,1.0,32,0.9333333333333333,0.0,1.0,0.0,-0.05151445697928584
s0_prior_conc,1.0,31,1.0041666666666667,0.375,1.0,0.0,0.32216492642208505
s0_prior_conc,1.0,30,0.9333333333333333,0.26666666666666666,1.0,0.0,0.2158004232560024
s0_prior_conc,1.0,29,0.15416666666666662,0.13333333333333333,1.0,0.0,0.0894439207656269
s0_prior_conc,1.0,28,0.43749999999999994,0.0,1.0,0.0,-0.04450354883055011
s0_prior_conc,1.0,27,-0.05833333333333335,0.15384615384615385,1.0,0.0,0.10724410119874749
s0_prior_conc,1.0,26,1.2166666666666666,0.4,1.0,0.0,0.35422116322417174
s0_prior_conc,1.0,25,1.2875,0.3076923076923077,1.0,0.0,0.25684742120105286
s0_prior_conc,1.0,24,0.22499999999999998,0.16666666666666666,1.0,0.0,0.11792461415702252
s0_prior_conc,1.0,23,1.4291666666666667,0.15384615384615385,1.0,0.0,0.10318853175284345
s0_prior_conc,1.0,22,0.9333333333333333,0.16666666666666666,1.0,0.0,0.11765411475728607
s0_prior_conc,1.0,21,-0.05833333333333335,0.6153846153846154,1.0,0.0,0.5677702237282456
s0_prior_conc,1.0,20,1.0041666666666667,0.16666666666666666,1.0,0.0,0.11755245932585398
s0_prior_conc,1.0,19,1.3583333333333334,0.0,1.0,0.0,-0.05079803264481798
s0_prior_conc,1.0,18,0.29583333333333334,0.0,1.0,0.0,-0.048265044812592514
s0_prior_conc,1.0,17,1.0041666666666667,0.0,1.0,0.0,-0.04928049505208605
s0_prior_conc,1.0,16,0.36666666666666664,0.0,1.0,0.0,-0.04782800390552973
s0_prior_conc,1.0,15,0.7916666666666667,0.0,1.0,0.0,-0.048928606456143435
s0_prior_conc,1.0,14,0.29583333333333334,0.16666666666666666,1.0,0.0,0.11875851425553431
s0_prior_conc,1.0,13,-0.05833333333333335,0.0,1.0,0.0,-0.04813193485484028
s0_prior_conc,1.0,12,0.5083333333333333,0.0,1.0,0.0,-0.04714104891088107
s0_prior_conc,1.0,11,0.7916666666666667,0.0,1.0,0.0,-0.04944475646016287
s0_prior_conc,1.0,10,0.7916666666666667,0.0,1.0,0.0,-0.04771660351208702
s0_prior_conc,1.0,9,0.6499999999999999,0.25,1.0,0.0,0.19610178039919457
s0_prior_conc,1.0,8,0.15416666666666662,0.0,1.0,0.0,-0.0487997356684342
s0_prior_conc,1.0,7,1.4291666666666667,0.0,1.0,0.0,-0.04972683692574141
s0_prior_conc,1.0,6,0.7916666666666667,0.0,1.0,0.0,-0.04931976123641982
s0_prior_conc,1.0,5,0.7208333333333332,0.0,1.0,0.0,-0.049380872035767194
s0_prior_conc,1.0,4,0.7916666666666667,0.0,1.0,0.0,-0.047400200629779995
s0_prior_conc,1.0,3,0.22499999999999998,0.18181818181818182,1.0,0.0,0.13529541610338677
s0_prior_conc,1.0,2,0.36666666666666664,0.0,1.0,0.0,-0.04228138336643445
s0_prior_conc,1.0,1,0.08333333333333331,0.0,1.0,0.0,-0.035587288587886616
s0_prior_conc,5.0,34,0.15416666666666662,0.0,1.0,0.0,-0.050779514129717616
s0_prior_conc,5.0,33,0.15416666666666662,0.46153846153846156,1.0,0.0,0.41270746302406214
s0_prior_conc,5.0,32,0.8625,0.0,1.0,0.0,-0.05210347235852167
s0_prior_conc,5.0,31,0.36666666666666664,0.25,1.0,0.0,0.19578804148020582
s0_prior_conc,5.0,30,0.29583333333333334,0.13333333333333333,1.0,0.0,0.08215546591422979
s0_prior_conc,5.0,29,0.08333333333333331,0.26666666666666666,1.0,0.0,0.21481860296214622
s0_prior_conc,5.0,28,0.29583333333333334,0.0,1.0,0.0,-0.048129005395892224
s0_prior_conc,5.0,27,0.012499999999999983,0.15384615384615385,1.0,0.0,0.1033753716876441
s0_prior_conc,5.0,26,0.36666666666666664,0.4,1.0,0.0,0.3542887847990073
s0_prior_conc,5.0,25,1.3583333333333334,0.3076923076923077,1.0,0.0,0.25660919451936537
s0_prior_conc,5.0,24,-0.2,0.16666666666666666,1.0,0.0,0.11767224269635779
s0_prior_conc,5.0,23,1.3583333333333334,0.15384615384615385,1.0,0.0,0.10308460034872184
s0_prior_conc,5.0,22,0.22499999999999998,0.16666666666666666,1.0,0.0,0.11764110224313332
s0_prior_conc,5.0,21,-0.05833333333333335,0.6153846153846154,1.0,0.0,0.5653760716373164
s0_prior_conc,5.0,20,0.5083333333333333,0.16666666666666666,1.0,0.0,0.11715874911067589
s0_prior_conc,5.0,19,0.15416666666666662,0.0,1.0,0.0,-0.050504032541851006
s0_prior_conc,5.0,18,0.22499999999999998,0.0,1.0,0.0,-0.048725176024614875
s0_prior_conc,5.0,17,0.43749999999999994,0.0,1.0,0.0,-0.04927084529007538
s0_prior_conc,5.0,16,0.36666666666666664,0.0,1.0,0.0,-0.049109081812987246
s0_prior_conc,5.0,15,0.012499999999999983,0.0,1.0,0.0,-0.05055255749481969
s0_prior_conc,5.0,14,-0.05833333333333335,0.16666666666666666,1.0,0.0,0.11767342582413867
s0_prior_conc,5.0,13,0.012499999999999983,0.0,1.0,0.0,-0.048973853119547314
s0_prior_conc,5.0,12,0.15416666666666662,0.0,1.0,0.0,-0.047411924080981147
s0_prior_conc,5.0,11,1.4291666666666667,0.0,1.0,0.0,-0.04946650858275248
s0_prior_conc,5.0,10,1.1458333333333333,0.0,1.0,0.0,-0.04748782745233238
s0_prior_conc,5.0,9,0.012499999999999983,0.25,1.0,0.0,0.195137713744463
s0_prior_conc,5.0,8,0.08333333333333331,0.0,1.0,0.0,-0.05061964353617339
s0_prior_conc,5.0,7,-0.05833333333333335,0.0,1.0,0.0,-0.05074653828550362
s0_prior_conc,5.0,6,0.36666666666666664,0.0,1.0,0.0,-0.049407217455533003
s0_prior_conc,5.0,5,0.7916666666666667,0.0,1.0,0.0,-0.04939397285798547
s0_prior_conc,5.0,4,0.36666666666666664,0.0,1.0,0.0,-0.04774025755256961
s0_prior_conc,5.0,3,0.08333333333333331,0.18181818181818182,1.0,0.0,0.13418927080808674
s0_prior_conc,5.0,2,-0.05833333333333335,0.0,1.0,0.0,-0.042994458568292857
s0_prior_conc,5.0,1,0.08333333333333331,0.0,1.0,0.0,-0.03561394429815645
s0_prior_conc,10.0,34,0.08333333333333331,0.14285714285714285,1.0,0.0,0.09102499833720418
s0_prior_conc,10.0,33,0.012499999999999983,0.46153846153846156,1.0,0.0,0.411330250835032
s0_prior_conc,10.0,32,0.08333333333333331,0.0,1.0,0.0,-0.052087685940825634
s0_prior_conc,10.0,31,0.36666666666666664,0.375,1.0,0.0,0.3204541235235684
s0_prior_conc,10.0,30,0.22499999999999998,0.26666666666666666,1.0,0.0,0.21336466328461584
s0_prior_conc,10.0,29,0.22499999999999998,0.13333333333333333,1.0,0.0,0.08162084974260878
s0_prior_conc,10.0,28,0.15416666666666662,0.0,1.0,0.0,-0.04815357555935337
s0_prior_conc,10.0,27,0.08333333333333331,0.15384615384615385,1.0,0.0,0.10351443066682632
s0_prior_conc,10.0,26,1.5,0.4,1.0,0.0,0.3542921545549651
s0_prior_conc,10.0,25,1.5,0.3076923076923077,1.0,0.0,0.2567679935965129
s0_prior_conc,10.0,24,-0.05833333333333335,0.16666666666666666,1.0,0.0,0.11741429442112766
s0_prior_conc,10.0,23,0.5791666666666666,0.15384615384615385,1.0,0.0,0.10298983125292467
s0_prior_conc,10.0,22,0.36666666666666664,0.16666666666666666,1.0,0.0,0.11757786924690727
s0_prior_conc,10.0,21,0.08333333333333331,0.6153846153846154,1.0,0.0,0.5651763279361375
s0_prior_conc,10.0,20,1.075,0.16666666666666666,1.0,0.0,0.11734640864835497
s0_prior_conc,10.0,19,0.36666666666666664,0.0,1.0,0.0,-0.05082320502657589
s0_prior_conc,10.0,18,0.08333333333333331,0.0,1.0,0.0,-0.048930850177389205
s0_prior_conc,10.0,17,1.5,0.0,1.0,0.0,-0.04948066703200157
s0_prior_conc,10.0,16,-0.05833333333333335,0.0,1.0,0.0,-0.049211102867557796
s0_prior_conc,10.0,15,0.15416666666666662,0.0,1.0,0.0,-0.05072761015894815
s0_prior_conc,10.0,14,-0.12916666666666668,0.16666666666666666,1.0,0.0,0.11752807692405418
s0_prior_conc,10.0,13,0.012499999999999983,0.0,1.0,0.0,-0.04921032575305802
s0_prior_conc,10.0,12,-0.05833333333333335,0.0,1.0,0.0,-0.047354692687002244
s0_prior_conc,10.0,11,1.075,0.0,1.0,0.0,-0.04933259872009586
s0_prior_conc,10.0,10,1.1458333333333333,0.0,1.0,0.0,-0.047740955447348236
s0_prior_conc,10.0,9,-0.2,0.25,1.0,0.0,0.19499374780064058
s0_prior_conc,10.0,8,0.012499999999999983,0.0,1.0,0.0,-0.0507443519344688
s0_prior_conc,10.0,7,0.012499999999999983,0.0,1.0,0.0,-0.05076385589544796
s0_prior_conc,10.0,6,0.22499999999999998,0.0,1.0,0.0,-0.0494526052709616
s0_prior_conc,10.0,5,0.012499999999999983,0.0,1.0,0.0,-0.04928601896737044
s0_prior_conc,10.0,4,1.2875,0.0,1.0,0.0,-0.04760376546306438
s0_prior_conc,10.0,3,-0.05833333333333335,0.18181818181818182,1.0,0.0,0.13422098273804944
s0_prior_conc,10.0,2,0.012499999999999983,0.0,1.0,0.0,-0.044236202564269064
s0_prior_conc,10.0,1,0.012499999999999983,0.0,1.0,0.0,-0.035546034907625555
