season,week,celebrity_name,s_share
30,7,Cody Rigsby,0.08711008181376087
30,7,Melanie C,0.0
30,7,Jimmie Allen,0.08957124905480265
30,7,Olivia Jade,0.0925464931332197
30,7,JoJo Siwa,0.12964756911626735
30,7,Christine Chiu,0.0
30,7,Kenya Moore,0.10629222619846872
30,7,Amanda Kloots,0.07876476228746815
30,8,Martin Kove,0.0
30,8,Brian Austin Green,0.0
30,8,Melora Hardin,0.06194050845969893
30,8,Matt James,0.0
30,8,"Mike ""The Miz"" Mizanin",0.10619901964088949
30,8,Suni Lee,0.12975893989897286
30,8,Iman Shumpert,0.16054031188254425
30,8,Cody Rigsby,0.09877361431178726
30,8,Melanie C,0.0
30,8,Jimmie Allen,0.09956395752779672
30,8,Olivia Jade,0.10424442133031658
30,8,JoJo Siwa,0.14847604960763527
30,8,Christine Chiu,0.0
30,8,Kenya Moore,0.0
30,8,Amanda Kloots,0.09050317734035862
30,9,Martin Kove,0.0
30,9,Brian Austin Green,0.0
30,9,Melora Hardin,0.0704452064003378
30,9,Matt James,0.0
30,9,"Mike ""The Miz"" Mizanin",0.0
30,9,Suni Lee,0.14813982343428342
30,9,Iman Shumpert,0.18328150241425603
30,9,Cody Rigsby,0.11219280533789865
30,9,Melanie C,0.0
30,9,Jimmie Allen,0.10332141216073017
30,9,Olivia Jade,0.10817851247746399
30,9,JoJo Siwa,0.17059018024172895
30,9,Christine Chiu,0.0
30,9,Kenya Moore,0.0
30,9,Amanda Kloots,0.10385055753330108
30,10,Martin Kove,0.0
30,10,Brian Austin Green,0.0
30,10,Melora Hardin,0.08372625565769297
30,10,Matt James,0.0
30,10,"Mike ""The Miz"" Mizanin",0.0
30,10,Suni Lee,0.17606865482737563
30,10,Iman Shumpert,0.23835417977904433
30,10,Cody Rigsby,0.14524943368361629
30,10,Melanie C,0.0
30,10,Jimmie Allen,0.0
30,10,Olivia Jade,0.0
30,10,JoJo Siwa,0.2218493517036662
30,10,Christine Chiu,0.0
30,10,Kenya Moore,0.0
30,10,Amanda Kloots,0.1347521243486046
29,1,Anne Heche,0.07275196054930143
29,1,Jesse Metcalfe,0.06865200618941096
29,1,Chrishell Stause,0.06382333186954925
29,1,Skai Jackson,0.13684559371714247
29,1,Justina Machado,0.03519088506904099
29,1,Charles Oakley,0.04294152043990785
29,1,Veron Davis,0.038098798636985516
29,1,Johnny Weir,0.044913996532460754
29,1,Nev Schulman,0.057002462108092275
29,1,AJ McLean,0.05102350148645767
29,1,Nelly,0.12265665470434885
29,1,Kaitlyn Bristowe,0.08572540210019364
29,1,Carole Baskin,0.053357586215937274
29,1,Monica Aldama,0.06850100730177439
29,1,Jeannie Mai,0.05851529307939689
29,2,Anne Heche,0.07215585509318734
29,2,Jesse Metcalfe,0.07589962764500666
29,2,Chrishell Stause,0.06330038463805798
29,2,Skai Jackson,0.11532365296911212
29,2,Justina Machado,0.04107677792055298
29,2,Charles Oakley,0.03618803402186281
29,2,Veron Davis,0.037786629706176994
29,2,Johnny Weir,0.04454598612852469
29,2,Nev Schulman,0.0665364759182697
29,2,AJ McLean,0.05342898244125835
29,2,Nelly,0.12165164672180222
29,2,Kaitlyn Bristowe,0.1056465888986777
29,2,Carole Baskin,0.047474840594270026
29,2,Monica Aldama,0.06094867914447206
29,2,Jeannie Mai,0.058035838158768234
29,3,Anne Heche,0.06636038253600887
29,3,Jesse Metcalfe,0.07673893794510835
29,3,Chrishell Stause,0.06647188924821415
29,3,Skai Jackson,0.11226360786882622
29,3,Justina Machado,0.04075160723306054
29,3,Charles Oakley,0.025048734260288474
29,3,Veron Davis,0.03967983258323113
29,3,Johnny Weir,0.048584281589165286
29,3,Nev Schulman,0.07256830890749866
29,3,AJ McLean,0.05505297710261185
29,3,Nelly,0.11842369204027244
29,3,Kaitlyn Bristowe,0.11306154601546069
29,3,Carole Baskin,0.04124938869307814
29,3,Monica Aldama,0.06280123790611407
29,3,Jeannie Mai,0.060943576071061246
29,4,Anne Heche,0.06617135214484991
29,4,Jesse Metcalfe,0.07652034379446407
29,4,Chrishell Stause,0.06748352455726109
29,4,Skai Jackson,0.1269376249863879
29,4,Justina Machado,0.04288463216603696
29,4,Charles Oakley,0.0
29,4,Veron Davis,0.04028371973240444
29,4,Johnny Weir,0.051127285191152394
29,4,Nev Schulman,0.07636668700233985
29,4,AJ McLean,0.05793456584886342
29,4,Nelly,0.11808635708267609
29,4,Kaitlyn Bristowe,0.12113523150762982
29,4,Carole Baskin,0.028210313362588512
29,4,Monica Aldama,0.06608838693828403
29,4,Jeannie Mai,0.06076997568506154
29,5,Anne Heche,0.04712551635145247
29,5,Jesse Metcalfe,0.07410146291429665
29,5,Chrishell Stause,0.06535030613215415
29,5,Skai Jackson,0.13327916983185875
29,5,Justina Machado,0.04502706092261413
29,5,Charles Oakley,0.0
29,5,Veron Davis,0.040292874544272786
29,5,Johnny Weir,0.05820317611819919
29,5,Nev Schulman,0.08281798833231944
29,5,AJ McLean,0.060828858596761064
29,5,Nelly,0.12398571063650522
29,5,Kaitlyn Bristowe,0.13351055736689188
29,5,Carole Baskin,0.0
29,5,Monica Aldama,0.07167139852733065
29,5,Jeannie Mai,0.06380591972534366
29,6,Anne Heche,0.0
29,6,Jesse Metcalfe,0.05476885042442389
29,6,Chrishell Stause,0.0700561952637545
29,6,Skai Jackson,0.13019316367370198
29,6,Justina Machado,0.05056605007766021
29,6,Charles Oakley,0.0
29,6,Veron Davis,0.041232594476933865
29,6,Johnny Weir,0.060490605569238756
29,6,Nev Schulman,0.0915759159313978
29,6,AJ McLean,0.0683117007183101
29,6,Nelly,0.13291394743738835
29,6,Kaitlyn Bristowe,0.1499343148626418
29,6,Carole Baskin,0.0
29,6,Monica Aldama,0.08048803214799163
29,6,Jeannie Mai,0.06946862941655724
29,7,Anne Heche,0.0
29,7,Jesse Metcalfe,0.0
29,7,Chrishell Stause,0.07511947467796744
29,7,Skai Jackson,0.14165371204615965
29,7,Justina Machado,0.05422068817857834
29,7,Charles Oakley,0.0
29,7,Veron Davis,0.030259954146509376
29,7,Johnny Weir,0.06581542825303954
29,7,Nev Schulman,0.10409321047062059
29,7,AJ McLean,0.0732488975885467
29,7,Nelly,0.1446139989684978
29,7,Kaitlyn Bristowe,0.15614909295242782
29,7,Carole Baskin,0.0
29,7,Monica Aldama,0.0814145763269684
29,7,Jeannie Mai,0.07341096639068448
29,8,Anne Heche,0.0
29,8,Jesse Metcalfe,0.0
29,8,Chrishell Stause,0.08020421748247965
29,8,Skai Jackson,0.15124177052764595
29,8,Justina Machado,0.05906299598325502
29,8,Charles Oakley,0.0
29,8,Veron Davis,0.0
29,8,Johnny Weir,0.07241563725780635
29,8,Nev Schulman,0.1145320538135802
29,8,AJ McLean,0.07820702338147181
29,8,Nelly,0.14982870228437775
29,8,Kaitlyn Bristowe,0.1683982045471275
29,8,Carole Baskin,0.0
29,8,Monica Aldama,0.06631427064258068
29,8,Jeannie Mai,0.05979512407967498
29,9,Anne Heche,0.0
29,9,Jesse Metcalfe,0.0
29,9,Chrishell Stause,0.06751619052225366
29,9,Skai Jackson,0.18031976268104527
29,9,Justina Machado,0.0679281223303964
29,9,Charles Oakley,0.0
29,9,Veron Davis,0.0
29,9,Johnny Weir,0.08738108896085106
29,9,Nev Schulman,0.1365521753083575
29,9,AJ McLean,0.08887250359306112
29,9,Nelly,0.16823069513973785
29,9,Kaitlyn Bristowe,0.20319946146429713
29,9,Carole Baskin,0.0
29,9,Monica Aldama,0.0
29,9,Jeannie Mai,0.0
29,10,Anne Heche,0.0
29,10,Jesse Metcalfe,0.0
29,10,Chrishell Stause,0.0
29,10,Skai Jackson,0.19737507459458037
29,10,Justina Machado,0.07476529871693315
29,10,Charles Oakley,0.0
29,10,Veron Davis,0.0
29,10,Johnny Weir,0.09564591642853011
29,10,Nev Schulman,0.15196796624224893
29,10,AJ McLean,0.07097932646664704
29,10,Nelly,0.18312715004750196
29,10,Kaitlyn Bristowe,0.22613926750355845
29,10,Carole Baskin,0.0
29,10,Monica Aldama,0.0
29,10,Jeannie Mai,0.0
29,11,Anne Heche,0.0
29,11,Jesse Metcalfe,0.0
29,11,Chrishell Stause,0.0
29,11,Skai Jackson,0.17944058574529245
29,11,Justina Machado,0.08653833559507423
29,11,Charles Oakley,0.0
29,11,Veron Davis,0.0
29,11,Johnny Weir,0.08695504892567622
29,11,Nev Schulman,0.17589784416114618
29,11,AJ McLean,0.0
29,11,Nelly,0.20941953802791757
29,11,Kaitlyn Bristowe,0.26174864754489346
29,11,Carole Baskin,0.0
29,11,Monica Aldama,0.0
29,11,Jeannie Mai,0.0
28,1,Kate Flannery,0.08511664723909651
28,1,James Van Der Beek,0.07998405704675449
28,1,Kel Mitchell,0.11082800236020998
28,1,Ray Lewis,0.0434710914790644
28,1,Lamar Odom,0.06414723742922998
28,1,Sailor Brinkley-Cook,0.08368626556790272
28,1,Sean Spicer,0.07202705807848403
28,1,Mary Wilson,0.052650530418293824
28,1,Lauren Alaina,0.12833730508435434
28,1,Ally Brooke,0.08364133390110107
28,1,Karamo Brown,0.06094602661869701
28,1,Hannah Brown,0.13516444477681172
28,2,Kate Flannery,0.08921205888612317
28,2,James Van Der Beek,0.08178182104081806
28,2,Kel Mitchell,0.11331903119187715
28,2,Ray Lewis,0.03927130744144977
28,2,Lamar Odom,0.05380041852536953
28,2,Sailor Brinkley-Cook,0.08143219157618026
28,2,Sean Spicer,0.06670005599981284
28,2,Mary Wilson,0.04756391193922515
28,2,Lauren Alaina,0.12801196280535482
28,2,Ally Brooke,0.08552130078518838
28,2,Karamo Brown,0.06079152501697598
28,2,Hannah Brown,0.15259441479162478
28,3,Kate Flannery,0.0936815769153049
28,3,James Van Der Beek,0.0850766175301756
28,3,Kel Mitchell,0.1146105812730355
28,3,Ray Lewis,0.03291951159262108
28,3,Lamar Odom,0.050476586824177404
28,3,Sailor Brinkley-Cook,0.08471290231985491
28,3,Sean Spicer,0.06436682701467591
28,3,Mary Wilson,0.03987085871302295
28,3,Lauren Alaina,0.12947097511080372
28,3,Ally Brooke,0.08980591208674338
28,3,Karamo Brown,0.05921832683862164
28,3,Hannah Brown,0.1557893237809631
28,4,Kate Flannery,0.0951482265612402
28,4,James Van Der Beek,0.08952269636435446
28,4,Kel Mitchell,0.12944954326137267
28,4,Ray Lewis,0.0
28,4,Lamar Odom,0.04610066439935117
28,4,Sailor Brinkley-Cook,0.09400201249607387
28,4,Sean Spicer,0.059836684508698196
28,4,Mary Wilson,0.0
28,4,Lauren Alaina,0.14623395508108472
28,4,Ally Brooke,0.10143334212837656
28,4,Karamo Brown,0.062313059059954906
28,4,Hannah Brown,0.17595981613949324
28,5,Kate Flannery,0.09580939390350139
28,5,James Van Der Beek,0.09201023517828054
28,5,Kel Mitchell,0.1330465167260357
28,5,Ray Lewis,0.0
28,5,Lamar Odom,0.036305086852906676
28,5,Sailor Brinkley-Cook,0.09465521500982992
28,5,Sean Spicer,0.0572447861729342
28,5,Mary Wilson,0.0
28,5,Lauren Alaina,0.14574975224099865
28,5,Ally Brooke,0.10532501204754674
28,5,Karamo Brown,0.060847547648905036
28,5,Hannah Brown,0.1790064542190612
28,6,Kate Flannery,0.10591270749832189
28,6,James Van Der Beek,0.10171291903906823
28,6,Kel Mitchell,0.1409962141057916
28,6,Ray Lewis,0.0
28,6,Lamar Odom,0.0
28,6,Sailor Brinkley-Cook,0.10463681787429102
28,6,Sean Spicer,0.04912015250940622
28,6,Mary Wilson,0.0
28,6,Lauren Alaina,0.15445848398386886
28,6,Ally Brooke,0.10700385531747639
28,6,Karamo Brown,0.06181743593921895
28,6,Hannah Brown,0.1743414137325569
28,7,Kate Flannery,0.10660967295882497
28,7,James Van Der Beek,0.10533157572934572
28,7,Kel Mitchell,0.14395374028350116
28,7,Ray Lewis,0.0
28,7,Lamar Odom,0.0
28,7,Sailor Brinkley-Cook,0.08391926815727546
28,7,Sean Spicer,0.04805895522720169
28,7,Mary Wilson,0.0
28,7,Lauren Alaina,0.15995367802331686
28,7,Ally Brooke,0.11081074848884769
28,7,Karamo Brown,0.06251945477985235
28,7,Hannah Brown,0.17884290635183414
28,8,Kate Flannery,0.11585905042277979
28,8,James Van Der Beek,0.11995618794186817
28,8,Kel Mitchell,0.16140244940571258
28,8,Ray Lewis,0.0
28,8,Lamar Odom,0.0
28,8,Sailor Brinkley-Cook,0.0
28,8,Sean Spicer,0.049839954295355135
28,8,Mary Wilson,0.0
28,8,Lauren Alaina,0.1711399319967845
28,8,Ally Brooke,0.124242371890129
28,8,Karamo Brown,0.05546888313314447
28,8,Hannah Brown,0.20209117091422632
28,9,Kate Flannery,0.10141771229722116
28,9,James Van Der Beek,0.13020509097627542
28,9,Kel Mitchell,0.17624242962093492
28,9,Ray Lewis,0.0
28,9,Lamar Odom,0.0
28,9,Sailor Brinkley-Cook,0.0
28,9,Sean Spicer,0.05065677031445982
28,9,Mary Wilson,0.0
28,9,Lauren Alaina,0.18465523470690004
28,9,Ally Brooke,0.13811956627488842
28,9,Karamo Brown,0.0
28,9,Hannah Brown,0.21870319580932018
28,10,Kate Flannery,0.0
28,10,James Van Der Beek,0.14426809970419416
28,10,Kel Mitchell,0.19970051491494958
28,10,Ray Lewis,0.0
28,10,Lamar Odom,0.0
28,10,Sailor Brinkley-Cook,0.0
28,10,Sean Spicer,0.046398690087097086
28,10,Mary Wilson,0.0
28,10,Lauren Alaina,0.20690317422617788
28,10,Ally Brooke,0.15767616258476974
28,10,Karamo Brown,0.0
28,10,Hannah Brown,0.24505335848281148
28,11,Kate Flannery,0.0
28,11,James Van Der Beek,0.1282318430493124
28,11,Kel Mitchell,0.21554366864419044
28,11,Ray Lewis,0.0
28,11,Lamar Odom,0.0
28,11,Sailor Brinkley-Cook,0.0
28,11,Sean Spicer,0.0
28,11,Mary Wilson,0.0
28,11,Lauren Alaina,0.22185262811301168
28,11,Ally Brooke,0.1707463616745951
28,11,Karamo Brown,0.0
28,11,Hannah Brown,0.26362549851889056
27,1,Juan Pablo Di Pace,0.05665440508826104
27,1,Evanna Lynch,0.08242475321181225
27,1,Nancy McKeon,0.05467972813531446
27,1,John Schneider,0.05740237055201052
27,1,Milo Manheim,0.07988855746225072
27,1,Danelle Umstead,0.06331501642967709
27,1,Mary Lou Retton,0.08263831521379185
27,1,DeMarcus Ware,0.06928573714452144
27,1,Nikki Glaser,0.08454900610291576
27,1,Bobby Bones,0.13397169421088936
27,1,Tinashe,0.10428487439577294
27,1,Alexis Ren,0.08420418417585444
27,1,Joe Amabile,0.04670135787692821
27,2,Juan Pablo Di Pace,0.05849327822372989
27,2,Evanna Lynch,0.08403419102970287
27,2,Nancy McKeon,0.0545312398134678
27,2,John Schneider,0.05760839931065514
27,2,Milo Manheim,0.08248155834046718
27,2,Danelle Umstead,0.06235220824613058
27,2,Mary Lou Retton,0.08372263095667987
27,2,DeMarcus Ware,0.07041638608860652
27,2,Nikki Glaser,0.07410029760360334
27,2,Bobby Bones,0.1327685216907497
27,2,Tinashe,0.10766972423513459
27,2,Alexis Ren,0.08611930536489348
27,2,Joe Amabile,0.045702259096179164
27,3,Juan Pablo Di Pace,0.06554830681018049
27,3,Evanna Lynch,0.092610899460709
27,3,Nancy McKeon,0.05844791923694786
27,3,John Schneider,0.061403483791997934
27,3,Milo Manheim,0.09089980177391871
27,3,Danelle Umstead,0.05913069463349477
27,3,Mary Lou Retton,0.09074015329661039
27,3,DeMarcus Ware,0.07717263548601881
27,3,Nikki Glaser,0.0
27,3,Bobby Bones,0.14309856599898665
27,3,Tinashe,0.11865872550112139
27,3,Alexis Ren,0.0943822046316207
27,3,Joe Amabile,0.04790660937839335
27,4,Juan Pablo Di Pace,0.0703529645124163
27,4,Evanna Lynch,0.09939923150250282
27,4,Nancy McKeon,0.0549492917750623
27,4,John Schneider,0.06482207836001469
27,4,Milo Manheim,0.10029258740635703
27,4,Danelle Umstead,0.0
27,4,Mary Lou Retton,0.09847237739634163
27,4,DeMarcus Ware,0.081920060880535
27,4,Nikki Glaser,0.0
27,4,Bobby Bones,0.15023399849216873
27,4,Tinashe,0.12876996979188277
27,4,Alexis Ren,0.10186102384091662
27,4,Joe Amabile,0.04892641604180224
27,5,Juan Pablo Di Pace,0.07731057300767356
27,5,Evanna Lynch,0.1064754274304875
27,5,Nancy McKeon,0.0
27,5,John Schneider,0.06943673905709552
27,5,Milo Manheim,0.1090910886525253
27,5,Danelle Umstead,0.0
27,5,Mary Lou Retton,0.10602268866781282
27,5,DeMarcus Ware,0.0886528458767293
27,5,Nikki Glaser,0.0
27,5,Bobby Bones,0.15848220938514218
27,5,Tinashe,0.122024872425064
27,5,Alexis Ren,0.11193464518328507
27,5,Joe Amabile,0.05056891031418478
27,6,Juan Pablo Di Pace,0.09244396279393671
27,6,Evanna Lynch,0.12589785103203413
27,6,Nancy McKeon,0.0
27,6,John Schneider,0.07339236326490917
27,6,Milo Manheim,0.1304454507088328
27,6,Danelle Umstead,0.0
27,6,Mary Lou Retton,0.11852611613276516
27,6,DeMarcus Ware,0.10135598433278296
27,6,Nikki Glaser,0.0
27,6,Bobby Bones,0.17324243660118535
27,6,Tinashe,0.0
27,6,Alexis Ren,0.1294171936186186
27,6,Joe Amabile,0.05527864151493527
27,7,Juan Pablo Di Pace,0.0940568163563833
27,7,Evanna Lynch,0.12901804307116788
27,7,Nancy McKeon,0.0
27,7,John Schneider,0.07431599859087985
27,7,Milo Manheim,0.13335857102774681
27,7,Danelle Umstead,0.0
27,7,Mary Lou Retton,0.10545764572919905
27,7,DeMarcus Ware,0.102386029992626
27,7,Nikki Glaser,0.0
27,7,Bobby Bones,0.17500303930359495
27,7,Tinashe,0.0
27,7,Alexis Ren,0.1313601274040371
27,7,Joe Amabile,0.05504372852436497
27,8,Juan Pablo Di Pace,0.10823727880694527
27,8,Evanna Lynch,0.14795060109666403
27,8,Nancy McKeon,0.0
27,8,John Schneider,0.07699450003852175
27,8,Milo Manheim,0.15212715965282278
27,8,Danelle Umstead,0.0
27,8,Mary Lou Retton,0.0
27,8,DeMarcus Ware,0.10607623310842199
27,8,Nikki Glaser,0.0
27,8,Bobby Bones,0.19616877516339318
27,8,Tinashe,0.0
27,8,Alexis Ren,0.15063637106045072
27,8,Joe Amabile,0.06180908107278025
27,9,Juan Pablo Di Pace,0.12352292619686939
27,9,Evanna Lynch,0.18503720696672968
27,9,Nancy McKeon,0.0
27,9,John Schneider,0.0
27,9,Milo Manheim,0.19026069862026945
27,9,Danelle Umstead,0.0
27,9,Mary Lou Retton,0.0
27,9,DeMarcus Ware,0.0
27,9,Nikki Glaser,0.0
27,9,Bobby Bones,0.2431056478051368
27,9,Tinashe,0.0
27,9,Alexis Ren,0.18753554455087496
27,9,Joe Amabile,0.0705379758601197
26,1,Jamie Anderson,0.08761163209192192
26,1,Johnny Damon,0.06996539502493439
26,1,Kareem Abdul-Jabbar,0.054776426099750704
26,1,Arike Ogunbowale,0.11258239797673138
26,1,Jennie Finch Daigle,0.0907021600315425
26,1,Chris Mazdzer,0.1117974632969241
26,1,Mirai Nagasu,0.10914741408670016
26,1,Tonya Harding,0.11435764795242188
26,1,Josh Norman,0.12667746204774513
26,1,Adam Rippon,0.12238200139132795
26,2,Jamie Anderson,0.06885871374115511
26,2,Johnny Damon,0.05498958292152401
26,2,Kareem Abdul-Jabbar,0.054984762934826334
26,2,Arike Ogunbowale,0.11828475251530994
26,2,Jennie Finch Daigle,0.09256989836773782
26,2,Chris Mazdzer,0.11552785948394481
26,2,Mirai Nagasu,0.11659373507104473
26,2,Tonya Harding,0.11817347097110131
26,2,Josh Norman,0.1292860035876183
26,2,Adam Rippon,0.1307312204057377
26,3,Jamie Anderson,0.0
26,3,Johnny Damon,0.0
26,3,Kareem Abdul-Jabbar,0.05080424484469334
26,3,Arike Ogunbowale,0.10929150563592846
26,3,Jennie Finch Daigle,0.10546716713003641
26,3,Chris Mazdzer,0.1354829189876453
26,3,Mirai Nagasu,0.13872291159492572
26,3,Tonya Harding,0.14060247710908777
26,3,Josh Norman,0.15719445940601925
26,3,Adam Rippon,0.1624343152916638
26,4,Jamie Anderson,0.0
26,4,Johnny Damon,0.0
26,4,Kareem Abdul-Jabbar,0.0
26,4,Arike Ogunbowale,0.0
26,4,Jennie Finch Daigle,0.11030800065367756
26,4,Chris Mazdzer,0.1417014443729675
26,4,Mirai Nagasu,0.1450901492786482
26,4,Tonya Harding,0.1834277122564763
26,4,Josh Norman,0.2058842765126381
26,4,Adam Rippon,0.2135884169255924
25,1,Sasha Pieterse,0.0694202361203396
25,1,Frankie Muniz,0.0775993979134286
25,1,Jordan Fisher,0.10410700449729889
25,1,Derek Fisher,0.06730547794256235
25,1,Nikki Bella,0.08123732754930144
25,1,Terrell Owens,0.07399611246796993
25,1,Victoria Arlen,0.08516010796064345
25,1,Barbara Corcoran,0.07733172645273353
25,1,Lindsey Stirling,0.08316351163177987
25,1,Debbie Gibson,0.0410979796433973
25,1,Nick Lachey,0.09235000574467357
25,1,Drew Scott,0.07578928108638759
25,1,Vanessa Lachey,0.07144183098948398
25,2,Sasha Pieterse,0.07419773952985653
25,2,Frankie Muniz,0.08979308918632994
25,2,Jordan Fisher,0.12046600606587853
25,2,Derek Fisher,0.05977254246436039
25,2,Nikki Bella,0.07407987983250344
25,2,Terrell Owens,0.06747665494501805
25,2,Victoria Arlen,0.0886436166351285
25,2,Barbara Corcoran,0.06177826749306093
25,2,Lindsey Stirling,0.08888682780834097
25,2,Debbie Gibson,0.039514069809244594
25,2,Nick Lachey,0.08201404712805278
25,2,Drew Scott,0.07286837381362876
25,2,Vanessa Lachey,0.08050888528859655
25,3,Sasha Pieterse,0.07273950047643642
25,3,Frankie Muniz,0.09046565845444661
25,3,Jordan Fisher,0.12818220525476326
25,3,Derek Fisher,0.06022025147518756
25,3,Nikki Bella,0.0746347538324137
25,3,Terrell Owens,0.06798206939108035
25,3,Victoria Arlen,0.09053549912968485
25,3,Barbara Corcoran,0.046723353413119506
25,3,Lindsey Stirling,0.09719900743621444
25,3,Debbie Gibson,0.02988477863506586
25,3,Nick Lachey,0.08262834972251791
25,3,Drew Scott,0.07544684942417884
25,3,Vanessa Lachey,0.08335772335489074
25,4,Sasha Pieterse,0.07379077071600983
25,4,Frankie Muniz,0.09177311662797892
25,4,Jordan Fisher,0.17561487475723034
25,4,Derek Fisher,0.05752729207761928
25,4,Nikki Bella,0.07571341528909117
25,4,Terrell Owens,0.06896458268725854
25,4,Victoria Arlen,0.10998962685819767
25,4,Barbara Corcoran,0.0
25,4,Lindsey Stirling,0.1111973130301516
25,4,Debbie Gibson,0.0
25,4,Nick Lachey,0.07432930639348169
25,4,Drew Scott,0.07653724772152361
25,4,Vanessa Lachey,0.08456245384145739
25,5,Sasha Pieterse,0.07230185953734428
25,5,Frankie Muniz,0.09660976706363533
25,5,Jordan Fisher,0.18754197246093296
25,5,Derek Fisher,0.03994498943608541
25,5,Nikki Bella,0.07744887927890616
25,5,Terrell Owens,0.06854963710186557
25,5,Victoria Arlen,0.11251075255219463
25,5,Barbara Corcoran,0.0
25,5,Lindsey Stirling,0.11539001257637704
25,5,Debbie Gibson,0.0
25,5,Nick Lachey,0.070769193678171
25,5,Drew Scott,0.07607673898178115
25,5,Vanessa Lachey,0.08285619733270651
25,6,Sasha Pieterse,0.05400173266229928
25,6,Frankie Muniz,0.09899372128286078
25,6,Jordan Fisher,0.20850893905239481
25,6,Derek Fisher,0.0
25,6,Nikki Bella,0.08351250155445054
25,6,Terrell Owens,0.07467435208836662
25,6,Victoria Arlen,0.11528708139975681
25,6,Barbara Corcoran,0.0
25,6,Lindsey Stirling,0.1296057793138698
25,6,Debbie Gibson,0.0
25,6,Nick Lachey,0.06890982113487272
25,6,Drew Scott,0.07716290253349695
25,6,Vanessa Lachey,0.08934316897763173
25,7,Sasha Pieterse,0.0
25,7,Frankie Muniz,0.11125273694801989
25,7,Jordan Fisher,0.2253596972766987
25,7,Derek Fisher,0.0
25,7,Nikki Bella,0.08680636753666122
25,7,Terrell Owens,0.07812621789330777
25,7,Victoria Arlen,0.1270597386490587
25,7,Barbara Corcoran,0.0
25,7,Lindsey Stirling,0.1373726256294719
25,7,Debbie Gibson,0.0
25,7,Nick Lachey,0.05241666188716959
25,7,Drew Scott,0.08504247058968041
25,7,Vanessa Lachey,0.09656348358993183
25,8,Sasha Pieterse,0.0
25,8,Frankie Muniz,0.12255433692862264
25,8,Jordan Fisher,0.25694094269586837
25,8,Derek Fisher,0.0
25,8,Nikki Bella,0.07369862276940903
25,8,Terrell Owens,0.08522096979316657
25,8,Victoria Arlen,0.13656995475521194
25,8,Barbara Corcoran,0.0
25,8,Lindsey Stirling,0.15207307730758457
25,8,Debbie Gibson,0.0
25,8,Nick Lachey,0.0
25,8,Drew Scott,0.09095967957094557
25,8,Vanessa Lachey,0.08198241617919136
25,9,Sasha Pieterse,0.0
25,9,Frankie Muniz,0.14572788533159212
25,9,Jordan Fisher,0.3175329160414102
25,9,Derek Fisher,0.0
25,9,Nikki Bella,0.0
25,9,Terrell Owens,0.07652211308746952
25,9,Victoria Arlen,0.16692728495449657
25,9,Barbara Corcoran,0.0
25,9,Lindsey Stirling,0.18690294117371492
25,9,Debbie Gibson,0.0
25,9,Nick Lachey,0.0
25,9,Drew Scott,0.10638685941131652
25,9,Vanessa Lachey,0.0
25,10,Sasha Pieterse,0.0
25,10,Frankie Muniz,0.1645174299030702
25,10,Jordan Fisher,0.3613465296947194
25,10,Derek Fisher,0.0
25,10,Nikki Bella,0.0
25,10,Terrell Owens,0.0
25,10,Victoria Arlen,0.1425318379451315
25,10,Barbara Corcoran,0.0
25,10,Lindsey Stirling,0.21269205733005186
25,10,Debbie Gibson,0.0
25,10,Nick Lachey,0.0
25,10,Drew Scott,0.11891214512702693
25,10,Vanessa Lachey,0.0
24,1,Charo,0.07396648976418924
24,1,Mr. T,0.09564580249050558
24,1,Heather Morris,0.056408401174876645
24,1,Nancy Kerrigan,0.06599941836489384
24,1,Bonner Bolton,0.06995461169548452
24,1,Simone Biles,0.09530787237347159
24,1,David Ross,0.10031740393809892
24,1,Rashad Jennings,0.09755736734293967
24,1,Chris Kattan,0.09206906708381431
24,1,Erika Jayne,0.10420676478706897
24,1,Normani,0.07593673042559929
24,1,Nick Viall,0.07263007055905756
24,2,Charo,0.073642428080873
24,2,Mr. T,0.0946699395408158
24,2,Heather Morris,0.056712882871079534
24,2,Nancy Kerrigan,0.06609674986810993
24,2,Bonner Bolton,0.07005777605180617
24,2,Simone Biles,0.09563519324511759
24,2,David Ross,0.10026914519887012
24,2,Rashad Jennings,0.09846818734286229
24,2,Chris Kattan,0.09112969714765307
24,2,Erika Jayne,0.10436044191503902
24,2,Normani,0.07664569474766054
24,2,Nick Viall,0.07231186399011287
24,3,Charo,0.07354087155933756
24,3,Mr. T,0.09453938504927761
24,3,Heather Morris,0.05700082652450342
24,3,Nancy Kerrigan,0.06643233745726021
24,3,Bonner Bolton,0.06996116294129714
24,3,Simone Biles,0.0960519521348224
24,3,David Ross,0.1006340139884373
24,3,Rashad Jennings,0.09861443887608418
24,3,Chris Kattan,0.08945348235055331
24,3,Erika Jayne,0.10436587736193184
24,3,Normani,0.07709002151847023
24,3,Nick Viall,0.0723156302380247
24,4,Charo,0.07924091666364465
24,4,Mr. T,0.10369705837155142
24,4,Heather Morris,0.0628012160279845
24,4,Nancy Kerrigan,0.07309944512654915
24,4,Bonner Bolton,0.0769334822079676
24,4,Simone Biles,0.10589349257653227
24,4,David Ross,0.11059283452393484
24,4,Rashad Jennings,0.10892614013514453
24,4,Chris Kattan,0.0
24,4,Erika Jayne,0.11462109296235105
24,4,Normani,0.08477280178832183
24,4,Nick Viall,0.07942151961601834
24,5,Charo,0.0
