season,celebrity_name,n_contestants,placement,mean_judge_score,judge_rank_in_season,judge_percentile,placement_percentile,controversy_score,weeks_lowest_judge_score,low_judge_high_place,high_judge_low_place,controversy_posterior,controversial
19,Tommy Chong,13,5,28.65,7,0.5,0.6666666666666667,0.16666666666666674,2,False,False,0.0004036148577112447,False
19,Betsey Johnson,13,10,26.5,11,0.16666666666666666,0.25,0.08333333333333334,1,False,False,2.606995625559094e-06,False
19,Michael Waltrip,13,7,25.625,12,0.08333333333333333,0.5,0.4166666666666667,4,True,False,0.9950753491195392,True
19,Tavis Smiley,13,12,28.5,9,0.3333333333333333,0.08333333333333337,0.24999999999999994,0,False,False,0.04285584018046338,False
19,Bethany Mota,13,4,36.04545454545455,3,0.8333333333333334,0.75,0.08333333333333337,1,False,False,2.6069956255591026e-06,False
19,Sadie Robertson,13,2,35.16665454545455,4,0.75,0.9166666666666666,0.16666666666666663,0,False,False,0.0004036148577112417,False
20,Suzanne Somers,12,9,26.8,10,0.18181818181818182,0.2727272727272727,0.09090909090909088,0,False,False,4.1804875835302956e-06,False
20,Willow Shields,12,7,33.92857142857143,4,0.7272727272727273,0.4545454545454546,0.2727272727272727,0,False,True,0.13239392118977436,False
20,Riker Lynch,12,2,36.3,2,0.9090909090909091,0.9090909090909091,0.0,0,False,False,1.2051179483543547e-08,False
20,Rumer Willis,12,1,36.25,3,0.8181818181818182,1.0,0.18181818181818177,0,False,False,0.0009734442535994089,False
20,Nastia Liukin,12,4,36.388888888888886,1,1.0,0.7272727272727273,0.2727272727272727,0,False,False,0.13239392118977436,False
20,Michael Sam,12,10,27.0,9,0.2727272727272727,0.18181818181818177,0.09090909090909094,0,False,False,4.18048758353031e-06,False
20,Robert Herjavec,12,6,29.8125,6,0.5454545454545454,0.5454545454545454,0.0,4,False,False,1.2051179483543547e-08,False
20,Charlotte McKinney,12,11,23.333333333333332,12,0.0,0.09090909090909094,0.09090909090909094,2,False,False,4.18048758353031e-06,False
20,Noah Galloway,12,3,32.05,5,0.6363636363636364,0.8181818181818181,0.18181818181818177,2,False,False,0.0009734442535994089,False
20,Redfoo,12,12,26.5,11,0.09090909090909091,0.0,0.09090909090909091,0,False,False,4.1804875835302956e-06,False
20,Patti LaBelle,12,8,27.666666666666668,8,0.36363636363636365,0.36363636363636365,0.0,0,False,False,1.2051179483543547e-08,False
20,Chris Soules,12,5,28.375,7,0.45454545454545453,0.6363636363636364,0.18181818181818182,2,True,False,0.0009734442535994126,False
21,Gary Busey,13,10,18.125,10,0.25,0.25,0.0,1,False,False,1.2051179483543547e-08,False
21,Alexa PenaVega,13,6,28.499977777777776,4,0.75,0.5833333333333333,0.16666666666666674,0,False,False,0.0004036148577112447,False
21,Carlos PenaVega,13,4,29.454527272727272,3,0.8333333333333334,0.75,0.08333333333333337,0,False,False,2.6069956255591026e-06,False
21,Victor Espinoza,13,12,16.75,11,0.16666666666666666,0.08333333333333337,0.08333333333333329,0,False,False,2.606995625559094e-06,False
21,Alek Skarlatos,13,3,26.727263636363638,8,0.4166666666666667,0.8333333333333334,0.4166666666666667,2,True,False,0.9950753491195392,True
21,Chaka Khan,13,13,14.0,13,0.0,0.0,0.0,1,False,False,1.2051179483543547e-08,False
21,Andy Grammer,13,7,27.874975,6,0.5833333333333334,0.5,0.08333333333333337,1,False,False,2.6069956255591026e-06,False
21,Tamar Braxton,13,5,28.444444444444443,5,0.6666666666666666,0.6666666666666667,1.1102230246251565e-16,1,False,False,1.2051179483543613e-08,False
21,Nick Carter,13,2,29.818181818181817,2,0.9166666666666666,0.9166666666666666,0.0,1,False,False,1.2051179483543547e-08,False
21,Hayes Grier,13,8,27.214285714285715,7,0.5,0.41666666666666663,0.08333333333333337,0,False,True,2.6069956255591026e-06,False
21,Bindi Irwin,13,1,30.318181818181817,1,1.0,1.0,0.0,0,False,False,1.2051179483543547e-08,False
21,Kim Zolciak-Biermann,13,11,15.25,12,0.08333333333333333,0.16666666666666663,0.0833333333333333,1,False,False,2.606995625559094e-06,False
21,Paula Deen,13,9,20.25,9,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,3,False,False,1.205117948354354e-08,False
22,Mischa Barton,12,11,16.333333333333332,11,0.09090909090909091,0.09090909090909094,2.7755575615628914e-17,1,False,False,1.2051179483543545e-08,False
22,Kim Fields,12,8,24.428571428571427,8,0.36363636363636365,0.36363636363636365,0.0,0,False,False,1.2051179483543547e-08,False
22,Jodie Sweetin,12,6,25.8125,5,0.6363636363636364,0.5454545454545454,0.09090909090909094,1,False,False,4.18048758353031e-06,False
22,Doug Flutie,12,9,21.333333333333332,10,0.18181818181818182,0.2727272727272727,0.09090909090909088,2,False,False,4.1804875835302956e-06,False
22,Von Miller,12,7,24.571428571428573,7,0.45454545454545453,0.4545454545454546,5.551115123125783e-17,0,False,False,1.205117948354354e-08,False
22,Antonio Brown,12,5,25.38888888888889,6,0.5454545454545454,0.6363636363636364,0.09090909090909094,2,False,False,4.18048758353031e-06,False
22,Paige VanZant,12,2,27.76666,2,0.9090909090909091,0.9090909090909091,0.0,0,False,False,1.2051179483543547e-08,False
22,Geraldo Rivera,12,12,13.0,12,0.0,0.0,0.0,2,False,False,1.2051179483543547e-08,False
22,Nyle DiMarco,12,1,27.84998,1,1.0,1.0,0.0,0,False,False,1.2051179483543547e-08,False
22,Ginger Zee,12,3,27.083319999999997,4,0.7272727272727273,0.8181818181818181,0.09090909090909083,1,False,False,4.180487583530281e-06,False
22,Wanya Morris,12,4,27.5,3,0.8181818181818182,0.7272727272727273,0.09090909090909094,1,False,False,4.18048758353031e-06,False
22,Marla Maples,12,10,22.5,9,0.2727272727272727,0.18181818181818177,0.09090909090909094,0,False,False,4.18048758353031e-06,False
23,Jake T. Austin,13,13,23.0,12,0.08333333333333333,0.0,0.08333333333333333,0,False,False,2.606995625559094e-06,False
23,Maureen McCormick,13,8,26.857142857142858,7,0.5,0.41666666666666663,0.08333333333333337,1,False,True,2.6069956255591026e-06,False
23,Marilu Henner,13,6,28.333333333333332,6,0.5833333333333334,0.5833333333333333,1.1102230246251565e-16,3,False,False,1.2051179483543613e-08,False
23,Ryan Lochte,13,7,26.0,8,0.4166666666666667,0.5,0.08333333333333331,0,True,False,2.606995625559094e-06,False
23,Calvin Johnson Jr.,13,3,30.939372727272726,3,0.8333333333333334,0.8333333333333334,0.0,1,False,False,1.2051179483543547e-08,False
23,Laurie Hernandez,13,1,32.98483636363637,1,1.0,1.0,0.0,0,False,False,1.2051179483543547e-08,False
23,Amber Rose,13,9,24.833333333333332,9,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,1,False,False,1.205117948354354e-08,False
23,Rick Perry,13,12,21.666666666666668,13,0.0,0.08333333333333337,0.08333333333333337,3,False,False,2.6069956255591026e-06,False
23,James Hinchcliffe,13,2,32.772690909090905,2,0.9166666666666666,0.9166666666666666,0.0,0,False,False,1.2051179483543547e-08,False
23,Babyface,13,11,24.75,10,0.25,0.16666666666666663,0.08333333333333337,1,False,False,2.6069956255591026e-06,False
23,Vanilla Ice,13,10,24.25,11,0.16666666666666666,0.25,0.08333333333333334,0,False,False,2.606995625559094e-06,False
23,Jana Kramer,13,4,30.90909090909091,4,0.75,0.75,0.0,1,False,False,1.2051179483543547e-08,False
23,Terra Jole,13,5,29.45,5,0.6666666666666666,0.6666666666666667,1.1102230246251565e-16,0,False,False,1.2051179483543613e-08,False
24,Charo,12,11,23.333333333333332,11,0.09090909090909091,0.09090909090909094,2.7755575615628914e-17,1,False,False,1.2051179483543545e-08,False
24,Mr. T,12,10,23.5,10,0.18181818181818182,0.18181818181818177,5.551115123125783e-17,2,False,False,1.205117948354354e-08,False
24,Heather Morris,12,8,32.833333333333336,4,0.7272727272727273,0.36363636363636365,0.36363636363636365,0,False,True,0.9413728607697189,True
24,Nancy Kerrigan,12,7,32.5,5,0.6363636363636364,0.4545454545454546,0.18181818181818177,0,False,True,0.0009734442535994089,False
24,Bonner Bolton,12,5,28.4375,8,0.36363636363636365,0.6363636363636364,0.2727272727272727,2,True,False,0.13239392118977436,False
24,Simone Biles,12,4,35.166666666666664,2,0.9090909090909091,0.7272727272727273,0.18181818181818177,0,False,False,0.0009734442535994089,False
24,David Ross,12,2,31.28333,6,0.5454545454545454,0.9090909090909091,0.36363636363636365,3,False,False,0.9413728607697189,True
24,Rashad Jennings,12,1,35.16666,3,0.8181818181818182,1.0,0.18181818181818177,0,False,False,0.0009734442535994089,False
24,Chris Kattan,12,12,19.5,12,0.0,0.0,0.0,1,False,False,1.2051179483543547e-08,False
24,Erika Jayne,12,9,28.0,9,0.2727272727272727,0.2727272727272727,0.0,0,False,False,1.2051179483543547e-08,False
24,Normani,12,3,35.883320000000005,1,1.0,0.8181818181818181,0.18181818181818188,0,False,False,0.0009734442535994157,False
24,Nick Viall,12,6,29.071428571428573,7,0.45454545454545453,0.5454545454545454,0.09090909090909088,1,True,False,4.1804875835302956e-06,False
25,Sasha Pieterse,13,10,21.5,9,0.3333333333333333,0.25,0.08333333333333331,1,False,False,2.606995625559094e-06,False
25,Frankie Muniz,13,3,26.888869999999997,3,0.8333333333333334,0.8333333333333334,0.0,0,False,False,1.2051179483543547e-08,False
25,Jordan Fisher,13,1,29.5,1,1.0,1.0,0.0,0,False,False,1.2051179483543547e-08,False
25,Derek Fisher,13,11,20.25,11,0.16666666666666666,0.16666666666666663,2.7755575615628914e-17,0,False,False,1.2051179483543545e-08,False
25,Nikki Bella,13,8,24.5,7,0.5,0.41666666666666663,0.08333333333333337,1,False,True,2.6069956255591026e-06,False
25,Terrell Owens,13,6,23.9375,8,0.4166666666666667,0.5833333333333333,0.16666666666666657,0,True,False,0.00040361485771124095,False
25,Victoria Arlen,13,5,25.38888888888889,5,0.6666666666666666,0.6666666666666667,1.1102230246251565e-16,0,False,False,1.2051179483543613e-08,False
25,Barbara Corcoran,13,13,15.5,13,0.0,0.0,0.0,2,False,False,1.2051179483543547e-08,False
25,Lindsey Stirling,13,2,28.65,2,0.9166666666666666,0.9166666666666666,0.0,0,False,False,1.2051179483543547e-08,False
25,Debbie Gibson,13,12,18.75,12,0.08333333333333333,0.08333333333333337,4.163336342344337e-17,0,False,False,1.2051179483543542e-08,False
25,Nick Lachey,13,9,21.333333333333332,10,0.25,0.33333333333333337,0.08333333333333337,3,False,False,2.6069956255591026e-06,False
25,Drew Scott,13,4,25.2,6,0.5833333333333334,0.75,0.16666666666666663,3,False,False,0.0004036148577112417,False
25,Vanessa Lachey,13,7,25.5,4,0.75,0.5,0.25,0,False,False,0.04285584018046352,False
26,Jamie Anderson,10,10,19.0,9,0.1111111111111111,0.0,0.1111111111111111,0,False,False,1.4529775219847702e-05,False
26,Johnny Damon,10,9,18.0,10,0.0,0.11111111111111116,0.11111111111111116,0,False,False,1.4529775219847762e-05,False
26,Kareem Abdul-Jabbar,10,8,23.25,8,0.2222222222222222,0.2222222222222222,0.0,2,False,False,1.2051179483543547e-08,False
26,Arike Ogunbowale,10,7,27.5,6,0.4444444444444444,0.33333333333333337,0.11111111111111105,0,False,False,1.452977521984765e-05,False
26,Jennie Finch Daigle,10,6,27.166666666666668,7,0.3333333333333333,0.4444444444444444,0.1111111111111111,1,False,False,1.4529775219847702e-05,False
26,Chris Mazdzer,10,5,29.0,5,0.5555555555555556,0.5555555555555556,0.0,0,False,False,1.2051179483543547e-08,False
26,Mirai Nagasu,10,4,31.666666666666668,2,0.8888888888888888,0.6666666666666667,0.2222222222222221,0,False,False,0.009579561213536585,False
26,Tonya Harding,10,3,29.75,4,0.6666666666666666,0.7777777777777778,0.11111111111111116,1,False,False,1.4529775219847762e-05,False
26,Josh Norman,10,2,30.5,3,0.7777777777777778,0.8888888888888888,0.11111111111111105,0,False,False,1.452977521984765e-05,False
26,Adam Rippon,10,1,32.75,1,1.0,1.0,0.0,0,False,False,1.2051179483543547e-08,False
27,Juan Pablo Di Pace,13,5,27.375,1,1.0,0.6666666666666667,0.33333333333333326,0,False,False,0.7804501448401117,False
27,Evanna Lynch,13,3,26.055555555555557,4,0.75,0.8333333333333334,0.08333333333333337,0,False,False,2.6069956255591026e-06,False
27,Nancy McKeon,13,11,20.666666666666668,10,0.25,0.16666666666666663,0.08333333333333337,0,False,False,2.6069956255591026e-06,False
27,John Schneider,13,8,21.642857142857142,9,0.3333333333333333,0.41666666666666663,0.08333333333333331,1,False,False,2.606995625559094e-06,False
27,Milo Manheim,13,2,27.27777777777778,2,0.9166666666666666,0.9166666666666666,0.0,0,False,False,1.2051179483543547e-08,False
27,Danelle Umstead,13,12,18.25,12,0.08333333333333333,0.08333333333333337,4.163336342344337e-17,0,False,False,1.2051179483543542e-08,False
27,Mary Lou Retton,13,9,23.666666666666668,7,0.5,0.33333333333333337,0.16666666666666663,0,False,True,0.0004036148577112417,False
27,DeMarcus Ware,13,7,24.714285714285715,6,0.5833333333333334,0.5,0.08333333333333337,0,False,False,2.6069956255591026e-06,False
27,Nikki Glaser,13,13,17.5,13,0.0,0.0,0.0,0,False,False,1.2051179483543547e-08,False
27,Bobby Bones,13,1,22.38888888888889,8,0.4166666666666667,1.0,0.5833333333333333,2,True,False,0.9999958263774199,True
27,Tinashe,13,10,25.5,5,0.6666666666666666,0.25,0.41666666666666663,0,False,True,0.9950753491195392,True
27,Alexis Ren,13,4,26.5,3,0.8333333333333334,0.75,0.08333333333333337,0,False,False,2.6069956255591026e-06,False
27,Joe Amabile,13,6,18.75,11,0.16666666666666666,0.5833333333333333,0.41666666666666663,6,True,False,0.9950753491195392,True
28,Kate Flannery,12,7,23.374975,7,0.45454545454545453,0.4545454545454546,5.551115123125783e-17,0,False,False,1.205117948354354e-08,False
28,James Van Der Beek,12,5,26.549979999999998,3,0.8181818181818182,0.6363636363636364,0.18181818181818188,1,False,False,0.0009734442535994157,False
28,Kel Mitchell,12,2,26.409072727272726,4,0.7272727272727273,0.9090909090909091,0.18181818181818177,0,False,False,0.0009734442535994089,False
28,Ray Lewis,12,11,15.0,11,0.09090909090909091,0.09090909090909094,2.7755575615628914e-17,0,False,False,1.2051179483543545e-08,False
28,Lamar Odom,12,10,13.75,12,0.0,0.18181818181818177,0.18181818181818177,4,False,False,0.0009734442535994089,False
28,Sailor Brinkley-Cook,12,9,23.5,6,0.5454545454545454,0.2727272727272727,0.2727272727272727,0,False,True,0.13239392118977436,False
28,Sean Spicer,12,6,18.88888888888889,9,0.2727272727272727,0.5454545454545454,0.2727272727272727,5,True,False,0.13239392118977436,False
28,Mary Wilson,12,12,16.0,10,0.18181818181818182,0.0,0.18181818181818182,0,False,False,0.0009734442535994126,False
28,Lauren Alaina,12,4,25.5,5,0.6363636363636364,0.7272727272727273,0.09090909090909094,1,False,False,4.18048758353031e-06,False
28,Ally Brooke,12,3,27.318181818181817,1,1.0,0.8181818181818181,0.18181818181818188,0,False,False,0.0009734442535994157,False
28,Karamo Brown,12,8,21.5,8,0.36363636363636365,0.36363636363636365,0.0,0,False,False,1.2051179483543547e-08,False
28,Hannah Brown,12,1,26.77270909090909,2,0.9090909090909091,1.0,0.09090909090909094,0,False,False,4.18048758353031e-06,False
29,Anne Heche,15,13,18.0,13,0.14285714285714285,0.1428571428571429,5.551115123125783e-17,1,False,False,1.205117948354354e-08,False
29,Jesse Metcalfe,15,12,19.6,12,0.21428571428571427,0.2142857142857143,2.7755575615628914e-17,1,False,False,1.2051179483543545e-08,False
29,Chrishell Stause,15,8,21.375,10,0.35714285714285715,0.5,0.14285714285714285,0,True,False,9.889905966506811e-05,False
29,Skai Jackson,15,5,23.54996,5,0.7142857142857143,0.7142857142857143,0.0,2,False,False,1.2051179483543547e-08,False
29,Justina Machado,15,4,25.090872727272725,3,0.8571428571428571,0.7857142857142857,0.0714285714285714,0,False,False,1.234348589531824e-06,False
29,Charles Oakley,15,15,13.5,14,0.07142857142857142,0.0,0.07142857142857142,0,False,False,1.2343485895318284e-06,False
29,Veron Davis,15,11,20.166666666666668,11,0.2857142857142857,0.2857142857142857,0.0,0,False,False,1.2051179483543547e-08,False
29,Johnny Weir,15,6,25.05,4,0.7857142857142857,0.6428571428571428,0.1428571428571429,0,False,False,9.88990596650685e-05,False
29,Nev Schulman,15,2,26.363618181818183,1,1.0,0.9285714285714286,0.0714285714285714,0,False,False,1.234348589531824e-06,False
29,AJ McLean,15,7,23.444422222222222,6,0.6428571428571429,0.5714285714285714,0.07142857142857151,0,False,False,1.2343485895318325e-06,False
29,Nelly,15,3,22.954545454545453,7,0.5714285714285714,0.8571428571428572,0.2857142857142858,4,False,False,0.23317778425213564,False
29,Kaitlyn Bristowe,15,1,26.0,2,0.9285714285714286,1.0,0.0714285714285714,0,False,False,1.234348589531824e-06,False
29,Carole Baskin,15,14,13.0,15,0.0,0.0714285714285714,0.0714285714285714,2,False,False,1.234348589531824e-06,False
29,Monica Aldama,15,10,22.142857142857142,8,0.5,0.3571428571428571,0.1428571428571429,1,False,True,9.88990596650685e-05,False
29,Jeannie Mai,15,9,21.857142857142858,9,0.42857142857142855,0.4285714285714286,5.551115123125783e-17,0,False,False,1.205117948354354e-08,False
30,Martin Kove,15,15,14.0,15,0.0,0.0,0.0,2,False,False,1.2051179483543547e-08,False
30,Brian Austin Green,15,13,23.0,14,0.07142857142857142,0.1428571428571429,0.07142857142857148,1,False,False,1.2343485895318282e-06,False
30,Melora Hardin,15,6,33.166666666666664,3,0.8571428571428571,0.6428571428571428,0.2142857142857143,0,False,False,0.006162193581220933,False
30,Matt James,15,12,23.625,12,0.21428571428571427,0.2142857142857143,2.7755575615628914e-17,0,False,False,1.2051179483543545e-08,False
30,"Mike ""The Miz"" Mizanin",15,9,28.928571428571427,10,0.35714285714285715,0.4285714285714286,0.07142857142857145,1,False,False,1.2343485895318282e-06,False
30,Suni Lee,15,5,32.94444444444444,4,0.7857142857142857,0.7142857142857143,0.0714285714285714,0,False,False,1.234348589531824e-06,False
30,Iman Shumpert,15,1,31.1,6,0.6428571428571429,1.0,0.3571428571428571,1,False,False,0.9210536879793179,True
30,Cody Rigsby,15,3,31.05,7,0.5714285714285714,0.8571428571428572,0.2857142857142858,3,False,False,0.23317778425213564,False
30,Melanie C,15,11,29.6,9,0.42857142857142855,0.2857142857142857,0.14285714285714285,0,False,False,9.889905966506811e-05,False
30,Jimmie Allen,15,7,30.4375,8,0.5,0.5714285714285714,0.0714285714285714,1,False,False,1.234348589531824e-06,False
30,Olivia Jade,15,8,32.625,5,0.7142857142857143,0.5,0.2142857142857143,0,False,False,0.006162193581220933,False
30,JoJo Siwa,15,2,35.9,1,1.0,0.9285714285714286,0.0714285714285714,0,False,False,1.234348589531824e-06,False
30,Christine Chiu,15,14,23.333333333333332,13,0.14285714285714285,0.0714285714285714,0.07142857142857145,0,False,False,1.2343485895318282e-06,False
30,Kenya Moore,15,10,28.083333333333332,11,0.2857142857142857,0.3571428571428571,0.0714285714285714,1,False,False,1.234348589531824e-06,False
30,Amanda Kloots,15,4,34.95,2,0.9285714285714286,0.7857142857142857,0.1428571428571429,0,False,False,9.88990596650685e-05,False
31,Jason Lewis,16,16,18.0,16,0.0,0.0,0.0,0,False,False,1.2051179483543547e-08,False
31,Cheryl Ladd,16,14,22.0,14,0.13333333333333333,0.1333333333333333,2.7755575615628914e-17,1,False,False,1.2051179483543545e-08,False
31,Selma Blair,16,12,31.2,9,0.4666666666666667,0.2666666666666667,0.19999999999999996,0,False,False,0.002756215583864846,False
31,Joseph Baena,16,11,27.8,11,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,0,False,False,1.205117948354354e-08,False
31,Trevor Donovan,16,6,31.833333333333332,7,0.6,0.6666666666666667,0.06666666666666676,1,False,False,9.135399206084081e-07,False
31,Daniel Durant,16,5,32.611111111111114,6,0.6666666666666666,0.7333333333333334,0.06666666666666676,0,False,False,9.135399206084081e-07,False
31,Wayne Brady,16,3,36.25,2,0.9333333333333333,0.8666666666666667,0.06666666666666665,1,False,False,9.135399206084004e-07,False
31,Sam Champion,16,13,24.0,13,0.2,0.19999999999999996,5.551115123125783e-17,1,False,False,1.205117948354354e-08,False
31,Jessie James Decker,16,10,28.333333333333332,10,0.4,0.4,0.0,0,False,False,1.2051179483543547e-08,False
31,Jordin Sparks,16,9,31.428571428571427,8,0.5333333333333333,0.4666666666666667,0.06666666666666665,0,False,True,9.135399206084004e-07,False
31,Heidi D'Amelio,16,8,32.875,5,0.7333333333333333,0.5333333333333333,0.19999999999999996,0,False,False,0.002756215583864846,False
31,Charli D'Amelio,16,1,37.9,1,1.0,1.0,0.0,0,False,False,1.2051179483543547e-08,False
31,Teresa Giudice,16,15,21.5,15,0.06666666666666667,0.06666666666666665,1.3877787807814457e-17,0,False,False,1.2051179483543547e-08,False
31,Vinny Guadagnino,16,7,26.9375,12,0.26666666666666666,0.6,0.3333333333333333,6,True,False,0.7804501448401123,False
31,Shangela,16,4,34.55,4,0.8,0.8,0.0,0,False,False,1.2051179483543547e-08,False
31,Gabby Windey,16,2,36.25,3,0.8666666666666667,0.9333333333333333,0.06666666666666665,0,False,False,9.135399206084004e-07,False
32,Jamie Lynn Spears,14,13,15.5,13,0.07692307692307693,0.07692307692307687,5.551115123125783e-17,0,False,False,1.205117948354354e-08,False
32,Mira Sorvino,14,10,20.8,10,0.3076923076923077,0.3076923076923077,0.0,0,False,False,1.2051179483543547e-08,False
32,Barry Williams,14,7,24.6875,7,0.5384615384615384,0.5384615384615384,0.0,1,False,False,1.2051179483543547e-08,False
32,Alyson Hannigan,14,5,25.545454545454547,6,0.6153846153846154,0.6923076923076923,0.07692307692307687,2,False,False,1.7444902674227727e-06,False
32,Xochitl Gomez,14,1,31.727272727272727,1,1.0,1.0,0.0,0,False,False,1.2051179483543547e-08,False
32,Adrian Peterson,14,11,19.0,11,0.23076923076923078,0.23076923076923073,5.551115123125783e-17,0,False,False,1.205117948354354e-08,False
32,Matt Walsh,14,14,12.0,14,0.0,0.0,0.0,1,False,False,1.2051179483543547e-08,False
32,Tyson Beckford,14,12,16.666666666666668,12,0.15384615384615385,0.15384615384615385,0.0,1,False,False,1.2051179483543547e-08,False
32,Jason Mraz,14,2,30.863636363636363,2,0.9230769230769231,0.9230769230769231,0.0,0,False,False,1.2051179483543547e-08,False
32,Lele Pons,14,8,26.642857142857142,5,0.6923076923076923,0.46153846153846156,0.23076923076923073,0,False,True,0.015321769356751763,False
32,Harry Jowsey,14,6,23.22222222222222,8,0.46153846153846156,0.6153846153846154,0.15384615384615385,5,True,False,0.00018992486453679996,False
32,Mauricio Umansky,14,9,21.0,9,0.38461538461538464,0.3846153846153846,5.551115123125783e-17,1,False,False,1.205117948354354e-08,False
32,Charity Lawson,14,4,30.636363636363637,4,0.7692307692307693,0.7692307692307692,1.1102230246251565e-16,0,False,False,1.2051179483543613e-08,False
32,Ariana Madix,14,3,30.863636363636363,3,0.8461538461538461,0.8461538461538461,0.0,0,False,False,1.2051179483543547e-08,False
33,Tori Spelling,13,12,18.0,10,0.25,0.08333333333333337,0.16666666666666663,0,False,False,0.0004036148577112417,False
33,Eric Roberts,13,10,17.666666666666668,11,0.16666666666666666,0.25,0.08333333333333334,2,False,False,2.606995625559094e-06,False
33,Reginald VelJohnson,13,10,17.333333333333332,13,0.0,0.25,0.25,1,False,False,0.04285584018046352,False
33,Chandler Kinney,13,3,29.055555555555557,1,1.0,0.8333333333333334,0.16666666666666663,0,False,False,0.0004036148577112417,False
33,Dwight Howard ,13,6,25.428571428571427,7,0.5,0.5833333333333333,0.08333333333333326,3,False,False,2.60699562555908e-06,False
33,Danny Amendola,13,5,26.77777777777778,4,0.75,0.6666666666666667,0.08333333333333326,1,False,False,2.60699562555908e-06,False
33,Stephen Nedoroscik,13,4,26.88888888888889,3,0.8333333333333334,0.75,0.08333333333333337,1,False,False,2.6069956255591026e-06,False
33,Ilona Maher,13,2,25.77777777777778,6,0.5833333333333334,0.9166666666666666,0.33333333333333326,1,False,False,0.7804501448401117,False
33,Anna Delvey,13,12,17.5,12,0.08333333333333333,0.08333333333333337,4.163336342344337e-17,0,False,False,1.2051179483543542e-08,False
33,Brooks Nader,13,9,25.125,8,0.4166666666666667,0.33333333333333337,0.08333333333333331,0,False,False,2.606995625559094e-06,False
33,Phaedra Parks,13,8,24.8,9,0.3333333333333333,0.41666666666666663,0.08333333333333331,0,False,False,2.606995625559094e-06,False
33,Jenn Tran,13,7,26.25,5,0.6666666666666666,0.5,0.16666666666666663,0,False,False,0.0004036148577112417,False
33,Joey Graziadei,13,1,28.666666666666668,2,0.9166666666666666,1.0,0.08333333333333337,0,False,False,2.6069956255591026e-06,False
34,Corey Feldman,14,13,12.0,14,0.0,0.07692307692307687,0.07692307692307687,2,False,False,1.7444902674227727e-06,False
34,Danielle Fishel,14,8,26.25,7,0.5384615384615384,0.46153846153846156,0.07692307692307687,0,False,True,1.7444902674227727e-06,False
34,Elaine Hendrix,14,5,27.909072727272726,6,0.6153846153846154,0.6923076923076923,0.07692307692307687,1,False,False,1.7444902674227727e-06,False
34,Baron Davis,14,13,14.0,13,0.07692307692307693,0.07692307692307687,5.551115123125783e-17,0,False,False,1.205117948354354e-08,False
34,Jordan Chiles,14,3,29.5606,4,0.7692307692307693,0.8461538461538461,0.07692307692307687,0,False,False,1.7444902674227727e-06,False
34,Andy Richter,14,7,22.666666666666668,9,0.38461538461538464,0.5384615384615384,0.1538461538461538,7,True,False,0.00018992486453679923,False
34,Robert Irwin,14,1,30.196963636363638,2,0.9230769230769231,1.0,0.07692307692307687,0,False,False,1.7444902674227727e-06,False
34,Hilaria Baldwin,14,11,20.0,11,0.23076923076923078,0.23076923076923073,5.551115123125783e-17,0,False,False,1.205117948354354e-08,False
34,Lauren Jauregui,14,12,17.333333333333332,12,0.15384615384615385,0.15384615384615385,0.0,0,False,False,1.2051179483543547e-08,False
34,Scott Hoying,14,10,21.5,10,0.3076923076923077,0.3076923076923077,0.0,0,False,False,1.2051179483543547e-08,False
34,Alix Earle,14,2,30.136363636363637,3,0.8461538461538461,0.9230769230769231,0.07692307692307698,0,False,False,1.7444902674227841e-06,False
34,Jen Affleck,14,9,24.428571428571427,8,0.46153846153846156,0.3846153846153846,0.07692307692307698,0,False,False,1.7444902674227841e-06,False
34,Whitney Leavitt,14,6,31.05,1,1.0,0.6153846153846154,0.3846153846153846,0,False,False,0.9779932970500814,True
34,Dylan Efron,14,4,28.98483636363636,5,0.6923076923076923,0.7692307692307692,0.07692307692307687,1,False,False,1.7444902674227727e-06,False
