season,week,celebrity_name,s_share
30,7,Melanie C,0.0
30,7,Jimmie Allen,0.05923682197779491
30,7,Olivia Jade,0.09620823300391701
30,7,JoJo Siwa,0.11692903857115002
30,7,Christine Chiu,0.0
30,7,Kenya Moore,0.07723758426049981
30,7,Amanda Kloots,0.07409703501084192
30,8,Martin Kove,0.0
30,8,Brian Austin Green,0.0
30,8,Melora Hardin,0.07822686726204651
30,8,Matt James,0.0
30,8,"Mike ""The Miz"" Mizanin",0.0946459079541718
30,8,Suni Lee,0.10312259079556617
30,8,Iman Shumpert,0.20705947294164387
30,8,Cody Rigsby,0.13122203165301355
30,8,Melanie C,0.0
30,8,Jimmie Allen,0.06728443979463154
30,8,Olivia Jade,0.10535245134379015
30,8,JoJo Siwa,0.12829359169342824
30,8,Christine Chiu,0.0
30,8,Kenya Moore,0.0
30,8,Amanda Kloots,0.08479264656170817
30,9,Martin Kove,0.0
30,9,Brian Austin Green,0.0
30,9,Melora Hardin,0.09131703402714171
30,9,Matt James,0.0
30,9,"Mike ""The Miz"" Mizanin",0.0
30,9,Suni Lee,0.11700672086867338
30,9,Iman Shumpert,0.22280020969024006
30,9,Cody Rigsby,0.14486886398197854
30,9,Melanie C,0.0
30,9,Jimmie Allen,0.07319858977842113
30,9,Olivia Jade,0.10841970437784189
30,9,JoJo Siwa,0.14353767066334974
30,9,Christine Chiu,0.0
30,9,Kenya Moore,0.0
30,9,Amanda Kloots,0.09885120661235358
30,10,Martin Kove,0.0
30,10,Brian Austin Green,0.0
30,10,Melora Hardin,0.11387835155561968
30,10,Matt James,0.0
30,10,"Mike ""The Miz"" Mizanin",0.0
30,10,Suni Lee,0.1379393548823338
30,10,Iman Shumpert,0.2593518631798945
30,10,Cody Rigsby,0.17868000791292388
30,10,Melanie C,0.0
30,10,Jimmie Allen,0.0
30,10,Olivia Jade,0.0
30,10,JoJo Siwa,0.17812179545894344
30,10,Christine Chiu,0.0
30,10,Kenya Moore,0.0
30,10,Amanda Kloots,0.13202862701028475
29,1,Anne Heche,0.039104155110544214
29,1,Jesse Metcalfe,0.08364114936706853
29,1,Chrishell Stause,0.07890158410270993
29,1,Skai Jackson,0.08999872941919371
29,1,Justina Machado,0.03216382386972507
29,1,Charles Oakley,0.027703546241591364
29,1,Veron Davis,0.057477931056902534
29,1,Johnny Weir,0.05453475930808766
29,1,Nev Schulman,0.051769888618164
29,1,AJ McLean,0.0885501460807765
29,1,Nelly,0.12492858551511579
29,1,Kaitlyn Bristowe,0.09969322889297492
29,1,Carole Baskin,0.03154016195946706
29,1,Monica Aldama,0.04673310547217683
29,1,Jeannie Mai,0.09325920498550186
29,2,Anne Heche,0.038762099204656446
29,2,Jesse Metcalfe,0.08631193811941507
29,2,Chrishell Stause,0.07821140801400689
29,2,Skai Jackson,0.08398873067983335
29,2,Justina Machado,0.033865056090150975
29,2,Charles Oakley,0.025853539257467573
29,2,Veron Davis,0.0569751541596484
29,2,Johnny Weir,0.05405772722684805
29,2,Nev Schulman,0.054508138986708685
29,2,AJ McLean,0.08955852065312102
29,2,Nelly,0.12383579728407361
29,2,Kaitlyn Bristowe,0.10709841257145962
29,2,Carole Baskin,0.03003183063836726
29,2,Monica Aldama,0.04449820868228299
29,2,Jeannie Mai,0.09244343843196014
29,3,Anne Heche,0.03742442386456592
29,3,Jesse Metcalfe,0.08630884585712835
29,3,Chrishell Stause,0.07931387841349613
29,3,Skai Jackson,0.08281534509091848
29,3,Justina Machado,0.03362706152730312
29,3,Charles Oakley,0.022467669240249875
29,3,Veron Davis,0.05777827767528821
29,3,Johnny Weir,0.05559445890589255
29,3,Nev Schulman,0.05605767479303525
29,3,AJ McLean,0.090185906058701
29,3,Nelly,0.12210571827527385
29,3,Kaitlyn Bristowe,0.10937282700927034
29,3,Carole Baskin,0.028391456790829772
29,3,Monica Aldama,0.044809932530534655
29,3,Jeannie Mai,0.09374652396751258
29,4,Anne Heche,0.0386485229700395
29,4,Jesse Metcalfe,0.08705607240861074
29,4,Chrishell Stause,0.08066403580865521
29,4,Skai Jackson,0.0875805138771753
29,4,Justina Machado,0.03559129047185561
29,4,Charles Oakley,0.0
29,4,Veron Davis,0.05919621424228682
29,4,Johnny Weir,0.05778277407003668
29,4,Nev Schulman,0.05825071515494477
29,4,AJ McLean,0.09272708353461959
29,4,Nelly,0.12250374266215797
29,4,Kaitlyn Bristowe,0.11285782325984291
29,4,Carole Baskin,0.025831780021509154
29,4,Monica Aldama,0.046888236312634245
29,4,Jeannie Mai,0.0944211952056315
29,5,Anne Heche,0.03541997031785029
29,5,Jesse Metcalfe,0.08697073666711229
29,5,Chrishell Stause,0.08072746874904443
29,5,Skai Jackson,0.09014293477935728
29,5,Justina Machado,0.0378197449049148
29,5,Charles Oakley,0.0
29,5,Veron Davis,0.06047957063362034
29,5,Johnny Weir,0.061982786464845306
29,5,Nev Schulman,0.061355439462866056
29,5,AJ McLean,0.09532256478246572
29,5,Nelly,0.1252905021222899
29,5,Kaitlyn Bristowe,0.11767858328314629
29,5,Carole Baskin,0.0
29,5,Monica Aldama,0.04978213880650701
29,5,Jeannie Mai,0.09702755902598033
29,6,Anne Heche,0.0
29,6,Jesse Metcalfe,0.07912862934402538
29,6,Chrishell Stause,0.08450741189728671
29,6,Skai Jackson,0.09083414760977525
29,6,Justina Machado,0.04188994944155776
29,6,Charles Oakley,0.0
29,6,Veron Davis,0.06296573984920034
29,6,Johnny Weir,0.06482887380658485
29,6,Nev Schulman,0.06569327343465776
29,6,AJ McLean,0.10097032636999938
29,6,Nelly,0.1295115423686993
29,6,Kaitlyn Bristowe,0.12393966948138066
29,6,Carole Baskin,0.0
29,6,Monica Aldama,0.05418052479381924
29,6,Jeannie Mai,0.10154991160301341
29,7,Anne Heche,0.0
29,7,Jesse Metcalfe,0.0
29,7,Chrishell Stause,0.09255668356311368
29,7,Skai Jackson,0.09947834554312125
29,7,Justina Machado,0.049541511746719315
29,7,Charles Oakley,0.0
29,7,Veron Davis,0.06153568300914447
29,7,Johnny Weir,0.07308822636647984
29,7,Nev Schulman,0.07517375672590952
29,7,AJ McLean,0.10917323119022716
29,7,Nelly,0.13872811714155717
29,7,Kaitlyn Bristowe,0.13093476702197043
29,7,Carole Baskin,0.0
29,7,Monica Aldama,0.0606227144092294
29,7,Jeannie Mai,0.10916696328252787
29,8,Anne Heche,0.0
29,8,Jesse Metcalfe,0.0
29,8,Chrishell Stause,0.10034075520584355
29,8,Skai Jackson,0.10737666998898947
29,8,Justina Machado,0.057036951075572696
29,8,Charles Oakley,0.0
29,8,Veron Davis,0.0
29,8,Johnny Weir,0.08145287883177951
29,8,Nev Schulman,0.08359660175450784
29,8,AJ McLean,0.11723177621260927
29,8,Nelly,0.14564365349486247
29,8,Kaitlyn Bristowe,0.13987108749556149
29,8,Carole Baskin,0.0
29,8,Monica Aldama,0.061405047665841546
29,8,Jeannie Mai,0.10604457827443216
29,9,Anne Heche,0.0
29,9,Jesse Metcalfe,0.0
29,9,Chrishell Stause,0.10884925075442789
29,9,Skai Jackson,0.1310098228246927
29,9,Justina Machado,0.07855542148370935
29,9,Charles Oakley,0.0
29,9,Veron Davis,0.0
29,9,Johnny Weir,0.10500595469331847
29,9,Nev Schulman,0.10672898605533129
29,9,AJ McLean,0.13858622079767538
29,9,Nelly,0.1663441945383068
29,9,Kaitlyn Bristowe,0.16492014885253817
29,9,Carole Baskin,0.0
29,9,Monica Aldama,0.0
29,9,Jeannie Mai,0.0
29,10,Anne Heche,0.0
29,10,Jesse Metcalfe,0.0
29,10,Chrishell Stause,0.0
29,10,Skai Jackson,0.14883633889714892
29,10,Justina Machado,0.09576304628011523
29,10,Charles Oakley,0.0
29,10,Veron Davis,0.0
29,10,Johnny Weir,0.12242853298004479
29,10,Nev Schulman,0.12494363231931638
29,10,AJ McLean,0.1392838615362647
29,10,Nelly,0.1843416663201731
29,10,Kaitlyn Bristowe,0.1844029216669369
29,10,Carole Baskin,0.0
29,10,Monica Aldama,0.0
29,10,Jeannie Mai,0.0
29,11,Anne Heche,0.0
29,11,Jesse Metcalfe,0.0
29,11,Chrishell Stause,0.0
29,11,Skai Jackson,0.16187987880572036
29,11,Justina Machado,0.1224179138857836
29,11,Charles Oakley,0.0
29,11,Veron Davis,0.0
29,11,Johnny Weir,0.13703312161719122
29,11,Nev Schulman,0.15244242091008423
29,11,AJ McLean,0.0
29,11,Nelly,0.2126053543080798
29,11,Kaitlyn Bristowe,0.21362131047314067
29,11,Carole Baskin,0.0
29,11,Monica Aldama,0.0
29,11,Jeannie Mai,0.0
28,1,Kate Flannery,0.07543742014464169
28,1,James Van Der Beek,0.058850315779880875
28,1,Kel Mitchell,0.11504017921876139
28,1,Ray Lewis,0.031748033148979685
28,1,Lamar Odom,0.04237947383211399
28,1,Sailor Brinkley-Cook,0.0805506547321357
28,1,Sean Spicer,0.050642229436154984
28,1,Mary Wilson,0.05262769565675032
28,1,Lauren Alaina,0.14300049221098912
28,1,Ally Brooke,0.1006219923527282
28,1,Karamo Brown,0.0689772545521121
28,1,Hannah Brown,0.18012425893475195
28,2,Kate Flannery,0.07694882240470607
28,2,James Van Der Beek,0.05923113467793221
28,2,Kel Mitchell,0.11578460129536636
28,2,Ray Lewis,0.029884679543037994
28,2,Lamar Odom,0.038321778155431335
28,2,Sailor Brinkley-Cook,0.07893007927058399
28,2,Sean Spicer,0.04831238638607678
28,2,Mary Wilson,0.04953887418506306
28,2,Lauren Alaina,0.1420119503189478
28,2,Ally Brooke,0.10127311470848277
28,2,Karamo Brown,0.06850042468482637
28,2,Hannah Brown,0.19126215436954522
28,3,Kate Flannery,0.07892369468824877
28,3,James Van Der Beek,0.06044377702091511
28,3,Kel Mitchell,0.11636990619126243
28,3,Ray Lewis,0.027136931098315335
28,3,Lamar Odom,0.03698319537136695
28,3,Sailor Brinkley-Cook,0.08054601921127479
28,3,Sean Spicer,0.047340073942920766
28,3,Mary Wilson,0.04498401977214266
28,3,Lauren Alaina,0.14272983757569443
28,3,Ally Brooke,0.10387226387094728
28,3,Karamo Brown,0.06746330193417871
28,3,Hannah Brown,0.19320697932273279
28,4,Kate Flannery,0.08309385281373477
28,4,James Van Der Beek,0.06652767388979229
28,4,Kel Mitchell,0.12626274820666533
28,4,Ray Lewis,0.0
28,4,Lamar Odom,0.040255617331989714
28,4,Sailor Brinkley-Cook,0.08880788020130459
28,4,Sean Spicer,0.050167021224846536
28,4,Mary Wilson,0.0
28,4,Lauren Alaina,0.15319448053589171
28,4,Ally Brooke,0.11349400640652832
28,4,Karamo Brown,0.07343014443286172
28,4,Hannah Brown,0.20476657495638517
28,5,Kate Flannery,0.08336473416599999
28,5,James Van Der Beek,0.06748763977343412
28,5,Kel Mitchell,0.12808466566696985
28,5,Ray Lewis,0.0
28,5,Lamar Odom,0.03536216364769609
28,5,Sailor Brinkley-Cook,0.08909738896598618
28,5,Sean Spicer,0.048956540186979855
28,5,Mary Wilson,0.0
28,5,Lauren Alaina,0.1528454016903822
28,5,Ally Brooke,0.11577080209651461
28,5,Karamo Brown,0.0724561433331939
28,5,Hannah Brown,0.20657452047284305
28,6,Kate Flannery,0.09055027867925046
28,6,James Van Der Beek,0.07408090425960095
28,6,Kel Mitchell,0.13384865822298733
28,6,Ray Lewis,0.0
28,6,Lamar Odom,0.0
28,6,Sailor Brinkley-Cook,0.09649678475808189
28,6,Sean Spicer,0.047838313657754226
28,6,Mary Wilson,0.0
28,6,Lauren Alaina,0.1589535443776687
28,6,Ally Brooke,0.11862527644143955
28,6,Karamo Brown,0.07569949269145307
28,6,Hannah Brown,0.20390674691176375
28,7,Kate Flannery,0.09083348829763364
28,7,James Van Der Beek,0.07546219983107531
28,7,Kel Mitchell,0.13530184412606575
28,7,Ray Lewis,0.0
28,7,Lamar Odom,0.0
28,7,Sailor Brinkley-Cook,0.08561170872866886
28,7,Sean Spicer,0.04725688363906164
28,7,Mary Wilson,0.0
28,7,Lauren Alaina,0.16191735575542426
28,7,Ally Brooke,0.12083713617305512
28,7,Karamo Brown,0.07613078970527101
28,7,Hannah Brown,0.2066485937437445
28,8,Kate Flannery,0.10157089007616771
28,8,James Van Der Beek,0.08840308594490327
28,8,Kel Mitchell,0.1485397784284708
28,8,Ray Lewis,0.0
28,8,Lamar Odom,0.0
28,8,Sailor Brinkley-Cook,0.0
28,8,Sean Spicer,0.056530193310742334
28,8,Mary Wilson,0.0
28,8,Lauren Alaina,0.1712296646171595
28,8,Ally Brooke,0.13382389241589696
28,8,Karamo Brown,0.07784193429696125
28,8,Hannah Brown,0.22206056090969828
28,9,Kate Flannery,0.10167267533321941
28,9,James Van Der Beek,0.10086430625679814
28,9,Kel Mitchell,0.16233473809483717
28,9,Ray Lewis,0.0
28,9,Lamar Odom,0.0
28,9,Sailor Brinkley-Cook,0.0
28,9,Sean Spicer,0.06616880789446379
28,9,Mary Wilson,0.0
28,9,Lauren Alaina,0.1842109186735619
28,9,Ally Brooke,0.1488072575045412
28,9,Karamo Brown,0.0
28,9,Hannah Brown,0.23594129624257837
28,10,Kate Flannery,0.0
28,10,James Van Der Beek,0.11786748679669799
28,10,Kel Mitchell,0.1815526391023146
28,10,Ray Lewis,0.0
28,10,Lamar Odom,0.0
28,10,Sailor Brinkley-Cook,0.0
28,10,Sean Spicer,0.07502388951851803
28,10,Mary Wilson,0.0
28,10,Lauren Alaina,0.2024768180903803
28,10,Ally Brooke,0.16853239639411216
28,10,Karamo Brown,0.0
28,10,Hannah Brown,0.25454677009797694
28,11,Kate Flannery,0.0
28,11,James Van Der Beek,0.12135165039273416
28,11,Kel Mitchell,0.1993814945937264
28,11,Ray Lewis,0.0
28,11,Lamar Odom,0.0
28,11,Sailor Brinkley-Cook,0.0
28,11,Sean Spicer,0.0
28,11,Mary Wilson,0.0
28,11,Lauren Alaina,0.21982278200562122
28,11,Ally Brooke,0.18650568018683936
28,11,Karamo Brown,0.0
28,11,Hannah Brown,0.272938392821079
27,1,Juan Pablo Di Pace,0.07748177978917786
27,1,Evanna Lynch,0.058129804298116726
27,1,Nancy McKeon,0.06714881865417632
27,1,John Schneider,0.07365008548975796
27,1,Milo Manheim,0.07418508444756022
27,1,Danelle Umstead,0.1327546390629766
27,1,Mary Lou Retton,0.06505498531878015
27,1,DeMarcus Ware,0.08130766883536221
27,1,Nikki Glaser,0.07373126736707496
27,1,Bobby Bones,0.14797210528514076
27,1,Tinashe,0.03783394319491559
27,1,Alexis Ren,0.04978700155525234
27,1,Joe Amabile,0.060962816701708285
27,2,Juan Pablo Di Pace,0.08024406291494328
27,2,Evanna Lynch,0.05944814016896724
27,2,Nancy McKeon,0.06717357235574904
27,2,John Schneider,0.07414302122700399
27,2,Milo Manheim,0.07682983793038613
27,2,Danelle Umstead,0.1311402069333541
27,2,Mary Lou Retton,0.06611241772076579
27,2,DeMarcus Ware,0.08289005799927524
27,2,Nikki Glaser,0.0648192777936811
27,2,Bobby Bones,0.14709671235821903
27,2,Tinashe,0.03918275143283735
27,2,Alexis Ren,0.0510768211595341
27,2,Joe Amabile,0.05984312000528362
27,3,Juan Pablo Di Pace,0.08984912013726508
27,3,Evanna Lynch,0.06690633901981631
27,3,Nancy McKeon,0.0728223520812918
27,3,John Schneider,0.07937266490262156
27,3,Milo Manheim,0.08483926587318069
27,3,Danelle Umstead,0.12122151651020946
27,3,Mary Lou Retton,0.07256058288388559
27,3,DeMarcus Ware,0.09058623469524693
27,3,Nikki Glaser,0.0
27,3,Bobby Bones,0.1538714769777161
27,3,Tinashe,0.04599827015057914
27,3,Alexis Ren,0.05794621872448549
27,3,Joe Amabile,0.0640259580437019
27,4,Juan Pablo Di Pace,0.10246924791015534
27,4,Evanna Lynch,0.0791625480033349
27,4,Nancy McKeon,0.07460552828955977
27,4,John Schneider,0.09031868172132085
27,4,Milo Manheim,0.10010468900669221
27,4,Danelle Umstead,0.0
27,4,Mary Lou Retton,0.08584891770579098
27,4,DeMarcus Ware,0.10208494036740415
27,4,Nikki Glaser,0.0
27,4,Bobby Bones,0.16384957292385113
27,4,Tinashe,0.058565762218532325
27,4,Alexis Ren,0.07044805396878134
27,4,Joe Amabile,0.072542057884577
27,5,Juan Pablo Di Pace,0.11332949369458217
27,5,Evanna Lynch,0.08705046782593037
27,5,Nancy McKeon,0.0
27,5,John Schneider,0.09826164186551516
27,5,Milo Manheim,0.10976488228835529
27,5,Danelle Umstead,0.0
27,5,Mary Lou Retton,0.09424995106720417
27,5,DeMarcus Ware,0.11121617336239667
27,5,Nikki Glaser,0.0
27,5,Bobby Bones,0.16953772169501563
27,5,Tinashe,0.05869780298358922
27,5,Alexis Ren,0.08031801116234091
27,5,Joe Amabile,0.07757385405507042
27,6,Juan Pablo Di Pace,0.12617624972172997
27,6,Evanna Lynch,0.09741178200389973
27,6,Nancy McKeon,0.0
27,6,John Schneider,0.09751008494840353
27,6,Milo Manheim,0.12242352735475699
27,6,Danelle Umstead,0.0
27,6,Mary Lou Retton,0.09918577573989068
27,6,DeMarcus Ware,0.11851368674079592
27,6,Nikki Glaser,0.0
27,6,Bobby Bones,0.16944482306301198
27,6,Tinashe,0.0
27,6,Alexis Ren,0.08839786857515465
27,6,Joe Amabile,0.08093620185235664
27,7,Juan Pablo Di Pace,0.1281789142838503
27,7,Evanna Lynch,0.09967147253905446
27,7,Nancy McKeon,0.0
27,7,John Schneider,0.09858440813187817
27,7,Milo Manheim,0.12496377532546454
27,7,Danelle Umstead,0.0
27,7,Mary Lou Retton,0.0881131374852167
27,7,DeMarcus Ware,0.11953279360192476
27,7,Nikki Glaser,0.0
27,7,Bobby Bones,0.17090189006105377
27,7,Tinashe,0.0
27,7,Alexis Ren,0.08958609981545884
27,7,Joe Amabile,0.0804675087560984
27,8,Juan Pablo Di Pace,0.14391228385148247
27,8,Evanna Lynch,0.11403841396153483
27,8,Nancy McKeon,0.0
27,8,John Schneider,0.10201778703176818
27,8,Milo Manheim,0.13936313670070805
27,8,Danelle Umstead,0.0
27,8,Mary Lou Retton,0.0
27,8,DeMarcus Ware,0.12151720487398365
27,8,Nikki Glaser,0.0
27,8,Bobby Bones,0.18320991271539422
27,8,Tinashe,0.0
27,8,Alexis Ren,0.1036475432736834
27,8,Joe Amabile,0.09229371759144521
27,9,Juan Pablo Di Pace,0.17039963297645605
27,9,Evanna Lynch,0.15594839978067132
27,9,Nancy McKeon,0.0
27,9,John Schneider,0.0
27,9,Milo Manheim,0.18205216837658586
27,9,Danelle Umstead,0.0
27,9,Mary Lou Retton,0.0
27,9,DeMarcus Ware,0.0
27,9,Nikki Glaser,0.0
27,9,Bobby Bones,0.22517619117771612
27,9,Tinashe,0.0
27,9,Alexis Ren,0.14457437611637963
27,9,Joe Amabile,0.12184923157219105
26,1,Jamie Anderson,0.08062430984750198
26,1,Johnny Damon,0.07569680691305176
26,1,Kareem Abdul-Jabbar,0.05105390867213263
26,1,Arike Ogunbowale,0.06589336797568521
26,1,Jennie Finch Daigle,0.10156126301375076
26,1,Chris Mazdzer,0.09841518753880364
26,1,Mirai Nagasu,0.15613575557704312
26,1,Tonya Harding,0.12526225032551017
26,1,Josh Norman,0.12002159712105584
26,1,Adam Rippon,0.12533555301546495
26,2,Jamie Anderson,0.054081271269661876
26,2,Johnny Damon,0.050775994940672455
26,2,Kareem Abdul-Jabbar,0.05102235710638696
26,2,Arike Ogunbowale,0.07093417947804752
26,2,Jennie Finch Daigle,0.10427942802910513
26,2,Chris Mazdzer,0.10311858417104439
26,2,Mirai Nagasu,0.17268524817964206
26,2,Tonya Harding,0.13124870486633608
26,2,Josh Norman,0.12323383076900918
26,2,Adam Rippon,0.13862040119009447
26,3,Jamie Anderson,0.0
26,3,Johnny Damon,0.0
26,3,Kareem Abdul-Jabbar,0.04446105570551325
26,3,Arike Ogunbowale,0.05826594162086515
26,3,Jennie Finch Daigle,0.11450383757528203
26,3,Chris Mazdzer,0.11883825836557055
26,3,Mirai Nagasu,0.19449484689723887
26,3,Tonya Harding,0.15111743281770418
26,3,Josh Norman,0.14785835312670115
26,3,Adam Rippon,0.17046027389112478
26,4,Jamie Anderson,0.0
26,4,Johnny Damon,0.0
26,4,Kareem Abdul-Jabbar,0.0
26,4,Arike Ogunbowale,0.0
26,4,Jennie Finch Daigle,0.10694225129009131
26,4,Chris Mazdzer,0.11046386727476569
26,4,Mirai Nagasu,0.1719330841343771
26,4,Tonya Harding,0.19595307353808353
26,4,Josh Norman,0.19339694288218084
26,4,Adam Rippon,0.22131078088050155
25,1,Sasha Pieterse,0.06443505637519446
25,1,Frankie Muniz,0.09655835747003823
25,1,Jordan Fisher,0.08681046141705738
25,1,Derek Fisher,0.07694975639484958
25,1,Nikki Bella,0.08423871880881845
25,1,Terrell Owens,0.07706749845380731
25,1,Victoria Arlen,0.07630739815899631
25,1,Barbara Corcoran,0.06034417396258877
25,1,Lindsey Stirling,0.1037262340323555
25,1,Debbie Gibson,0.041730141578695076
25,1,Nick Lachey,0.05234257461374018
25,1,Drew Scott,0.08747303155374891
25,1,Vanessa Lachey,0.09201659718011003
25,2,Sasha Pieterse,0.06822897042313547
25,2,Frankie Muniz,0.11069205440923804
25,2,Jordan Fisher,0.09951731336616502
25,2,Derek Fisher,0.06770185728365838
25,2,Nikki Bella,0.07610241017618322
25,2,Terrell Owens,0.06962383167169009
25,2,Victoria Arlen,0.07869006902348538
25,2,Barbara Corcoran,0.04775901734583973
25,2,Lindsey Stirling,0.10983359916204391
25,2,Debbie Gibson,0.039748721584346725
25,2,Nick Lachey,0.046051991356217806
25,2,Drew Scott,0.08331965926384158
25,2,Vanessa Lachey,0.10273050493415457
25,3,Sasha Pieterse,0.06655426735440508
25,3,Frankie Muniz,0.11096467174696893
25,3,Jordan Fisher,0.10536328907759773
25,3,Derek Fisher,0.06786859644294682
25,3,Nikki Bella,0.07628983859250325
25,3,Terrell Owens,0.06979530435538234
25,3,Victoria Arlen,0.07996847406205232
25,3,Barbara Corcoran,0.03594025153711372
25,3,Lindsey Stirling,0.11950527824052394
25,3,Debbie Gibson,0.02991223713158256
25,3,Nick Lachey,0.04616541025830379
25,3,Drew Scott,0.0858374813092306
25,3,Vanessa Lachey,0.105834899891389
25,4,Sasha Pieterse,0.06831707103644177
25,4,Frankie Muniz,0.11014162160499905
25,4,Jordan Fisher,0.1416244158694091
25,4,Derek Fisher,0.06549787163724462
25,4,Nikki Bella,0.07748577591835022
25,4,Terrell Owens,0.07136939442318031
25,4,Victoria Arlen,0.0969435946351541
25,4,Barbara Corcoran,0.0
25,4,Lindsey Stirling,0.13327935134903612
25,4,Debbie Gibson,0.0
25,4,Nick Lachey,0.04355287144512912
25,4,Drew Scott,0.08647749466259892
25,4,Vanessa Lachey,0.10531053741845672
25,5,Sasha Pieterse,0.06708019282791017
25,5,Frankie Muniz,0.11619158169685949
25,5,Jordan Fisher,0.15156291722175316
25,5,Derek Fisher,0.04557568555813838
25,5,Nikki Bella,0.07942951857525973
25,5,Terrell Owens,0.07109003078286173
25,5,Victoria Arlen,0.09937543967991501
25,5,Barbara Corcoran,0.0
25,5,Lindsey Stirling,0.13859719508117516
25,5,Debbie Gibson,0.0
25,5,Nick Lachey,0.04155455192243352
25,5,Drew Scott,0.08613899287328393
25,5,Vanessa Lachey,0.10340389378040965
25,6,Sasha Pieterse,0.05123239182200578
25,6,Frankie Muniz,0.11847182990212289
25,6,Jordan Fisher,0.16619979787357947
25,6,Derek Fisher,0.0
25,6,Nikki Bella,0.08671480913606422
25,6,Terrell Owens,0.07890524118959623
25,6,Victoria Arlen,0.1019728391227051
25,6,Barbara Corcoran,0.0
25,6,Lindsey Stirling,0.15395944950301438
25,6,Debbie Gibson,0.0
25,6,Nick Lachey,0.042992863044259616
25,6,Drew Scott,0.08808295733642611
25,6,Vanessa Lachey,0.11146782107022618
25,7,Sasha Pieterse,0.0
25,7,Frankie Muniz,0.13105132773809888
25,7,Jordan Fisher,0.17448155521688785
25,7,Derek Fisher,0.0
25,7,Nikki Bella,0.09020859577418883
25,7,Terrell Owens,0.08312384187051212
25,7,Victoria Arlen,0.11144093358307909
25,7,Barbara Corcoran,0.0
25,7,Lindsey Stirling,0.15892476912687586
25,7,Debbie Gibson,0.0
25,7,Nick Lachey,0.034779882251608475
25,7,Drew Scott,0.09706396157851029
25,7,Vanessa Lachey,0.11892513286023869
25,8,Sasha Pieterse,0.0
25,8,Frankie Muniz,0.14244946237907627
25,8,Jordan Fisher,0.19472561569788885
25,8,Derek Fisher,0.0
25,8,Nikki Bella,0.07666995879489345
25,8,Terrell Owens,0.09112622177071134
25,8,Victoria Arlen,0.11886125408091569
25,8,Barbara Corcoran,0.0
25,8,Lindsey Stirling,0.1726205521180903
25,8,Debbie Gibson,0.0
25,8,Nick Lachey,0.0
25,8,Drew Scott,0.10359242723100143
25,8,Vanessa Lachey,0.09995450792742279
25,9,Sasha Pieterse,0.0
25,9,Frankie Muniz,0.17396810092656412
25,9,Jordan Fisher,0.23579378447512528
25,9,Derek Fisher,0.0
25,9,Nikki Bella,0.0
25,9,Terrell Owens,0.09214456841304328
25,9,Victoria Arlen,0.15428451458811784
25,9,Barbara Corcoran,0.0
25,9,Lindsey Stirling,0.21137455413482925
25,9,Debbie Gibson,0.0
25,9,Nick Lachey,0.0
25,9,Drew Scott,0.1324344774623203
25,9,Vanessa Lachey,0.0
25,10,Sasha Pieterse,0.0
25,10,Frankie Muniz,0.20035150680128563
25,10,Jordan Fisher,0.2668544754941906
25,10,Derek Fisher,0.0
25,10,Nikki Bella,0.0
25,10,Terrell Owens,0.0
25,10,Victoria Arlen,0.1360303110531014
25,10,Barbara Corcoran,0.0
25,10,Lindsey Stirling,0.2412219062875323
25,10,Debbie Gibson,0.0
25,10,Nick Lachey,0.0
25,10,Drew Scott,0.1555418003638901
25,10,Vanessa Lachey,0.0
24,1,Charo,0.04644266146035587
24,1,Mr. T,0.1062758013938751
24,1,Heather Morris,0.08086817667914932
24,1,Nancy Kerrigan,0.07979133292331822
24,1,Bonner Bolton,0.058009790136766944
24,1,Simone Biles,0.08020702759834353
24,1,David Ross,0.08158208937374979
24,1,Rashad Jennings,0.10885328638570047
24,1,Chris Kattan,0.10429017487893556
24,1,Erika Jayne,0.08573677055558084
24,1,Normani,0.06756948021294466
24,1,Nick Viall,0.10037340840127969
24,2,Charo,0.04734510375793745
24,2,Mr. T,0.11134684685189822
24,2,Heather Morris,0.07876374457182027
24,2,Nancy Kerrigan,0.07914584707737145
24,2,Bonner Bolton,0.05754050986423896
24,2,Simone Biles,0.07883570936309704
24,2,David Ross,0.08166370679197145
24,2,Rashad Jennings,0.10410379019327676
24,2,Chris Kattan,0.10926647438173794
24,2,Erika Jayne,0.08504318805929645
24,2,Normani,0.06462128269267588
24,2,Nick Viall,0.1023237963946781
24,3,Charo,0.04754841507387837
24,3,Mr. T,0.11182499711797589
24,3,Heather Morris,0.07675849804634988
24,3,Nancy Kerrigan,0.07713087260250258
24,3,Bonner Bolton,0.057787602717603956
24,3,Simone Biles,0.07708578501159279
24,3,David Ross,0.08011827966709892
24,3,Rashad Jennings,0.10316269704777703
24,3,Chris Kattan,0.11889863298920009
24,3,Erika Jayne,0.0848394983303795
24,3,Normani,0.06276600408166313
24,3,Nick Viall,0.10207871731397794
24,4,Charo,0.06389154134773557
24,4,Mr. T,0.12355810933180945
24,4,Heather Morris,0.08641347991357397
24,4,Nancy Kerrigan,0.08729754583001366
24,4,Bonner Bolton,0.06829793735828742
24,4,Simone Biles,0.08647943388964215
24,4,David Ross,0.09080046124401185
24,4,Rashad Jennings,0.11114253797273611
24,4,Chris Kattan,0.0
24,4,Erika Jayne,0.0957989710748881
24,4,Normani,0.07325466548206973
24,4,Nick Viall,0.11306531655523205
24,5,Charo,0.0
24,5,Mr. T,0.14080498684919138
