season,week,celebrity_name,s_mean,s_p50,s_std,s_p10,s_p90
11,3,Kurt Warner,0.3569771,0.382501,0.09606253,0.21509328,0.41788352
11,3,Margaret Cho,6.1593695e-12,3.3380226e-12,7.1229294e-12,1.8376826e-12,1.0567022e-11
11,3,Brandy,0.06755408,0.06263201,0.025762904,0.038334757,0.09926604
11,3,The Situation,0.00047516313,0.00042666603,0.0002084387,0.0002689457,0.0006240014
11,3,Audrina Patridge,0.075615376,0.07162706,0.06485281,0.009817331,0.1567084
11,3,Bristol Palin,0.24093933,0.2497301,0.090565234,0.13877594,0.3447389
11,4,Florence Henderson,0.12340379,0.10557419,0.09514341,0.030236516,0.25699052
11,4,Kyle Massey,0.25192165,0.27202976,0.08712642,0.13691407,0.32327813
11,4,Jennifer Grey,0.13282943,0.11646366,0.07625537,0.046087213,0.24764413
11,4,Rick Fox,0.032602012,0.019619085,0.041134555,0.0066196816,0.043434963
11,4,Kurt Warner,0.07976913,0.07890502,0.056901775,0.023662047,0.09489177
11,4,Brandy,0.14873715,0.11490351,0.094338216,0.080975406,0.2227079
11,4,The Situation,0.00050011155,0.00030988717,0.00046171882,3.1001775e-05,0.001112857
11,4,Audrina Patridge,0.057073895,0.04584185,0.024974652,0.03080888,0.09448169
11,4,Bristol Palin,0.17316283,0.16329977,0.06036359,0.11795838,0.24247181
11,5,Florence Henderson,4.3267523e-10,6.007944e-11,6.3061434e-10,1.3002585e-13,1.4131755e-09
11,5,Kyle Massey,0.019234939,0.0037920708,0.024485135,0.0003864657,0.054218173
11,5,Jennifer Grey,0.9414081,0.95875907,0.054531984,0.8679095,0.989384
11,5,Rick Fox,0.002058086,0.0015719569,0.0015337191,0.0004255533,0.004417823
11,5,Kurt Warner,0.0063943644,0.002656727,0.00722427,0.0007292865,0.012974336
11,5,Brandy,0.028183803,0.022104276,0.02404928,0.0070796413,0.056344528
11,5,Audrina Patridge,0.00036237936,0.0002155627,0.00029882166,0.00013092371,0.00084538665
11,5,Bristol Palin,0.002358382,0.0008460141,0.0032261207,0.00042427494,0.0053579863
11,6,Kyle Massey,0.6001181,0.6415944,0.20520063,0.34869924,0.8385425
11,6,Jennifer Grey,0.2575394,0.23566854,0.21627086,0.018534144,0.45571434
11,6,Rick Fox,0.003376874,0.0025111649,0.00241241,0.0013212481,0.0077499053
11,6,Kurt Warner,0.102476984,0.09630139,0.06087525,0.034816295,0.19338088
11,6,Brandy,0.03341041,0.027474863,0.022151547,0.013172836,0.05524005
11,6,Audrina Patridge,1.4687206e-06,1.3275085e-06,9.694184e-07,7.1318277e-07,1.6370087e-06
11,6,Bristol Palin,0.0030768516,0.0016180365,0.0033728175,0.00066254515,0.00577297
11,7,Kyle Massey,0.25123695,0.24304128,0.14560436,0.08589536,0.41361505
11,7,Jennifer Grey,0.32634598,0.27845925,0.14090206,0.21806662,0.5140543
11,7,Rick Fox,2.7531534e-05,1.4372753e-05,2.3301087e-05,7.90987e-06,6.621283e-05
11,7,Kurt Warner,0.13523962,0.10083552,0.11318383,0.04131379,0.25820425
11,7,Brandy,0.029187402,0.017137287,0.028313568,0.006153816,0.079105385
11,7,Bristol Palin,0.2579625,0.25127387,0.1284472,0.08402087,0.45540366
11,8,Kyle Massey,0.042521883,0.031028224,0.027606653,0.018644381,0.08437045
11,8,Jennifer Grey,0.5130601,0.46379578,0.35953793,0.11799558,0.9689013
11,8,Kurt Warner,0.0004925109,7.867624e-05,0.0010277575,2.2447104e-05,0.0011363378
11,8,Brandy,0.21189575,0.08509064,0.26322085,0.008023412,0.64124995
11,8,Bristol Palin,0.2320298,0.16292503,0.23272407,0.004994397,0.5419081
11,9,Kyle Massey,0.08779669,0.055583887,0.09920338,0.008418179,0.26346955
11,9,Jennifer Grey,0.85470897,0.90756315,0.14830552,0.63629407,0.9799112
11,9,Brandy,0.0144218495,0.008393878,0.017474739,0.00038116734,0.028991953
11,9,Bristol Palin,0.043072492,0.02325099,0.041803483,0.0055732206,0.10380709
11,10,Kyle Massey,0.8008241,0.8398432,0.1291776,0.6495579,0.932041
11,10,Jennifer Grey,0.17920077,0.14233509,0.12487952,0.052917033,0.32431614
11,10,Bristol Palin,0.01997512,0.017086577,0.011290526,0.0061135245,0.036430817
12,1,Ralph Macchio,0.0009461886,0.0006128853,0.0007841503,0.000343118,0.0021510958
12,1,Chelsea Kane,3.2354394e-06,2.5623156e-06,2.1310284e-06,1.4169218e-06,7.2119715e-06
12,1,Kirstie Alley,0.0856662,0.067925975,0.0762749,0.007320759,0.20767039
12,1,Hines Ward,0.61762995,0.64896816,0.17275721,0.37669742,0.8342493
12,1,Sugar Ray Leonard,0.0003050902,3.952879e-05,0.00041559475,5.5280493e-06,0.000807959
12,1,Chris Jericho,0.28607965,0.30711222,0.16903447,0.06962119,0.5222758
12,1,Petra Nemcova,7.646711e-05,5.487711e-05,6.520456e-05,1.7604652e-05,0.0001286188
12,1,Mike Catherwood,1.2833687e-08,3.0539242e-09,2.1466258e-08,9.1702756e-10,4.4733977e-08
12,1,Romeo,0.0009863995,0.00054091966,0.0010323656,0.00011254109,0.0027572878
12,1,Wendy Williams,0.00024026033,0.000121368146,0.00022588782,6.5943204e-05,0.0006698388
12,1,Kendra Wilkinson,0.008066579,0.00788085,0.0069878804,0.00074640644,0.014542726
12,2,Ralph Macchio,0.1229268,0.036797553,0.16348913,0.0034420758,0.3167649
12,2,Chelsea Kane,6.6882814e-07,3.2459394e-07,1.0088913e-06,1.57632e-07,9.347772e-07
12,2,Kirstie Alley,0.0023512358,0.0014987795,0.0026772365,0.00041058622,0.006315652
12,2,Hines Ward,0.43316007,0.4239803,0.27336985,0.09469324,0.72698134
12,2,Sugar Ray Leonard,0.00024889756,0.00019415031,0.00015144012,0.00011583442,0.000422327
12,2,Chris Jericho,0.008241509,0.0055311043,0.007182407,0.0014214319,0.015777677
12,2,Petra Nemcova,0.40437475,0.22527342,0.36691868,0.048289128,0.887741
12,2,Mike Catherwood,1.067936e-12,3.781474e-13,1.2803374e-12,3.8881082e-15,2.6387308e-12
12,2,Romeo,3.2837543e-05,2.3882776e-05,2.607199e-05,8.501672e-06,6.656229e-05
12,2,Wendy Williams,1.1733817e-07,3.012058e-08,1.8945066e-07,1.1740075e-08,2.7457628e-07
12,2,Kendra Wilkinson,0.028663097,0.014145348,0.03591409,0.010028337,0.043132335
12,3,Ralph Macchio,0.92744035,0.9793709,0.112257406,0.7892905,1.0
12,3,Chelsea Kane,2.4602714e-05,6.7281253e-06,3.5741272e-05,2.8259016e-15,9.0504465e-05
12,3,Kirstie Alley,0.000995203,0.00022903726,0.0014569999,1.7225108e-13,0.0032660938
12,3,Hines Ward,0.039775077,0.009444411,0.06397153,4.36632e-12,0.12840088
12,3,Sugar Ray Leonard,0.00015073584,4.84141e-05,0.00019618186,8.16156e-14,0.00047177085
12,3,Chris Jericho,3.9690185e-05,1.766089e-05,4.558577e-05,9.31352e-15,0.00011347481
12,3,Petra Nemcova,0.002517444,0.0011980103,0.0027569565,2.3298158e-13,0.006722099
12,3,Romeo,0.00023576822,7.611106e-05,0.00029770256,4.013541e-14,0.000664525
12,3,Wendy Williams,2.5746937e-14,1.610782e-14,2.7427562e-14,1.0277716e-24,6.3570595e-14
12,3,Kendra Wilkinson,0.028821098,0.007511218,0.045401763,2.4601642e-12,0.07434158
12,4,Ralph Macchio,0.4223801,0.36439896,0.2765652,0.13086393,0.80523264
12,4,Chelsea Kane,0.00045927695,0.00028135505,0.00049244106,0.00012850696,0.0010351589
12,4,Kirstie Alley,0.012647554,0.0049679293,0.0148756355,0.0022623732,0.040431555
12,4,Hines Ward,0.18157674,0.16202864,0.109127276,0.05794815,0.35431874
12,4,Sugar Ray Leonard,1.8427643e-07,1.02355656e-07,1.6130929e-07,4.4354728e-08,4.4699564e-07
12,4,Chris Jericho,0.008684437,0.0028201644,0.01259856,0.0009291543,0.017483568
12,4,Petra Nemcova,2.0199035e-05,4.9954674e-06,4.4088818e-05,9.962274e-07,2.8172311e-05
12,4,Romeo,0.0015373798,0.001644031,0.0006326045,0.0008713469,0.002514983
12,4,Kendra Wilkinson,0.37269413,0.36936074,0.21193103,0.13352875,0.63218117
12,5,Ralph Macchio,0.050314292,0.032318242,0.06343266,7.883646e-05,0.15718247
12,5,Chelsea Kane,0.19910716,0.20281129,0.07447993,0.10108036,0.26636124
12,5,Kirstie Alley,0.17104729,0.12726878,0.1384545,0.015950287,0.35892683
12,5,Hines Ward,0.28151682,0.23251092,0.122089386,0.1720603,0.46383998
12,5,Chris Jericho,2.2155978e-06,2.029598e-06,1.3677392e-06,6.3557144e-07,3.6391432e-06
12,5,Petra Nemcova,2.3139491e-24,1.6984857e-27,0.0,1.1513624e-31,2.9701432e-24
12,5,Romeo,0.27238652,0.27145427,0.10656658,0.14059453,0.41442835
12,5,Kendra Wilkinson,0.025625741,0.018013556,0.025580436,0.00042791362,0.058407214
12,6,Ralph Macchio,4.8141933e-06,2.477317e-06,5.2939467e-06,2.9054925e-11,1.0716297e-05
12,6,Chelsea Kane,0.5821557,0.5579441,0.2337905,0.29520217,0.9473919
12,6,Kirstie Alley,0.23361887,0.24548553,0.12875248,0.03829257,0.37372833
12,6,Hines Ward,0.005959667,0.0018789605,0.0076801195,4.673702e-08,0.014884948
12,6,Chris Jericho,1e-45,0.0,0.0,0.0,0.0
12,6,Romeo,0.17825973,0.16420457,0.14963713,0.0053402158,0.3392579
12,6,Kendra Wilkinson,1.1965723e-06,2.3682695e-08,1.5180483e-06,1.8267898e-12,3.5733226e-06
12,7,Ralph Macchio,0.27839538,0.124075994,0.31935984,0.03272708,0.8390179
12,7,Chelsea Kane,0.27175653,0.11834004,0.29731026,0.0007247155,0.70228267
12,7,Kirstie Alley,0.32324764,0.26247364,0.22055067,0.09866571,0.7111431
12,7,Hines Ward,0.12266005,0.05029704,0.14137676,0.017324518,0.3614379
12,7,Romeo,0.0039403588,0.0024937722,0.004815716,0.001036473,0.0052353675
12,7,Kendra Wilkinson,6.5889005e-09,3.897073e-09,8.923896e-09,8.752701e-11,1.5004181e-08
12,8,Ralph Macchio,0.018783942,0.0032482103,0.0285136,0.0015571603,0.04091285
12,8,Chelsea Kane,0.738281,0.78706765,0.18288489,0.43128517,0.9192193
12,8,Kirstie Alley,0.120822735,0.046526834,0.13045374,0.036786906,0.34648874
12,8,Hines Ward,0.118706726,0.108301,0.090675324,0.012964268,0.22957331
12,8,Romeo,0.0034055393,0.0012793003,0.0059984247,7.677701e-05,0.007614584
12,9,Ralph Macchio,7.1378667e-09,1.9797673e-10,1.4658045e-08,2.4999959e-17,2.1183563e-08
12,9,Chelsea Kane,0.99748343,0.99980915,0.004409295,0.99038917,1.0
12,9,Kirstie Alley,0.001544545,0.00013885283,0.0030111575,1.0627703e-10,0.0045294426
12,9,Hines Ward,0.0009720759,5.204393e-05,0.0016699121,7.843297e-12,0.0030354077
12,10,Chelsea Kane,0.7905621,0.9738374,0.25655863,0.51560307,0.99621254
12,10,Kirstie Alley,0.038370583,0.0016806065,0.0909772,0.0003917411,0.05763449
12,10,Hines Ward,0.1710673,0.02472416,0.19645043,0.0026059998,0.45191723
13,1,Elisabetta Canalis,2.6515992e-14,1.4346566e-14,3.0476174e-14,8.402061e-16,7.992881e-14
13,1,David Arquette,1.903305e-13,9.3894287e-14,2.3081932e-13,3.5153236e-14,3.7344615e-13
13,1,Ricki Lake,9.6955455e-06,7.6366505e-06,8.277153e-06,1.3951063e-06,2.1233998e-05
13,1,J.R. Martinez,7.725608e-12,1.7319583e-12,1.3984939e-11,1.4784269e-13,1.59841e-11
13,1,Metta World Peace (Ron),2.5e-43,1.93e-43,0.0,1.3e-44,5.23e-43
13,1,Hope Solo,0.99974996,0.9998268,0.00023185149,0.9994635,0.99998915
13,1,Chynna Phillips,2.2309344e-12,8.288986e-13,3.3534792e-12,2.6441023e-14,8.563223e-12
13,1,Kristin Cavallari,2.184501e-13,1.5069142e-13,2.776735e-13,2.155095e-14,3.7550215e-13
13,1,Carson Kressley,2.57089e-11,9.277687e-13,5.7590724e-11,6.7238733e-13,9.574481e-11
13,1,Chaz Bono,0.00024032987,0.0001688446,0.00022726852,8.796837e-06,0.0005200785
13,1,Nancy Grace,1.0958318e-13,4.4608292e-14,1.6294492e-13,1.7060175e-14,2.2157637e-13
13,1,Rob Kardashian,1.1710739e-11,3.9852968e-13,3.221225e-11,1.8493142e-13,1.6525389e-11
13,2,Elisabetta Canalis,3.9603538e-17,2.0649927e-17,4.571713e-17,1.8063453e-18,9.25417e-17
13,2,David Arquette,7.4227406e-05,2.2337557e-05,0.00011612521,3.0248084e-06,0.00018896352
13,2,Ricki Lake,0.16251008,0.0134915635,0.27328122,0.0011971684,0.61361367
13,2,J.R. Martinez,0.015016411,0.007648845,0.019081572,0.0014191456,0.045423094
13,2,Hope Solo,0.03760336,0.023023818,0.040592503,0.001834576,0.10160351
13,2,Chynna Phillips,0.016726531,0.010984789,0.014686846,0.0033246288,0.040434793
13,2,Kristin Cavallari,0.025574667,0.0059486767,0.040710676,0.00083191297,0.06518435
13,2,Carson Kressley,0.03785375,0.03951613,0.016828543,0.01403562,0.05971076
13,2,Chaz Bono,0.004263316,0.003994716,0.0022381858,0.0011495303,0.0074683796
13,2,Nancy Grace,0.11027526,0.08011257,0.076165415,0.049625687,0.21076447
13,2,Rob Kardashian,0.5901024,0.71155,0.2862485,0.12474648,0.82750094
13,3,David Arquette,0.0020171078,0.0021234802,0.0008740333,0.0009254664,0.0030440814
13,3,Ricki Lake,0.006921369,0.0055420026,0.0062967353,0.0013329022,0.0117101045
13,3,J.R. Martinez,0.0803129,0.021800723,0.10913251,0.0047775274,0.2841915
13,3,Hope Solo,0.0077129956,0.0025866504,0.008066349,0.0006462246,0.020576485
13,3,Chynna Phillips,0.00077048846,1.3622496e-05,0.0016340768,3.1265688e-07,0.0016325967
13,3,Kristin Cavallari,1.08273355e-07,5.2646257e-08,1.3068016e-07,1.0023105e-08,3.275766e-07
13,3,Carson Kressley,0.0756914,0.04786188,0.097938195,0.0010505157,0.2475048
13,3,Chaz Bono,0.0012017504,0.0010790327,0.0009625059,0.000262291,0.0020977352
13,3,Nancy Grace,0.37410712,0.38136917,0.16219053,0.19420065,0.55986345
13,3,Rob Kardashian,0.45126474,0.41621667,0.1911129,0.22131237,0.7046739
13,4,David Arquette,3.702387e-05,4.229535e-12,0.0001162765,8.7758437e-17,1.9922556e-05
13,4,Ricki Lake,0.99993306,1.0,0.00021094,0.99996674,1.0
13,4,J.R. Martinez,2.4120045e-06,1.6754573e-13,7.541347e-06,2.2393735e-16,1.4045229e-06
13,4,Hope Solo,2.5540052e-05,5.166157e-13,8.0811355e-05,1.7906806e-16,1.1869899e-05
13,4,Chynna Phillips,2.90251e-23,5.0589534e-30,9.1694005e-23,3.34758e-34,2.0873629e-23
13,4,Carson Kressley,3.97189e-25,2.2035778e-27,0.0,4.484529e-28,1.0915495e-24
13,4,Chaz Bono,6.106529e-09,5.748409e-14,1.811902e-08,8.605344e-17,6.7132913e-09
13,4,Nancy Grace,2.9206463e-08,2.3248677e-16,9.619042e-08,6.3246226e-21,2.0244628e-09
13,4,Rob Kardashian,1.8758087e-06,5.1632147e-14,6.2107415e-06,8.477167e-18,3.1690444e-08
13,5,David Arquette,0.85975677,0.98329127,0.17614776,0.6669555,0.9946672
13,5,Ricki Lake,0.05195192,6.129346e-05,0.090044856,1.8172675e-05,0.20251633
13,5,J.R. Martinez,0.0048952554,1.3459057e-10,0.010585055,4.1990604e-12,0.016076917
13,5,Hope Solo,0.083184555,0.016174868,0.11912282,0.0053095496,0.3148641
13,5,Carson Kressley,0.0,0.0,0.0,0.0,0.0
13,5,Chaz Bono,2.776013e-05,2.8138033e-06,4.7407397e-05,1.4443454e-07,0.00010163008
13,5,Nancy Grace,2.7356893e-07,5.0190884e-13,6.6086886e-07,1.2904613e-13,7.845345e-07
13,5,Rob Kardashian,0.00018346777,3.6893518e-12,0.0005005228,1.8899036e-12,0.00031084532
13,6,David Arquette,0.009611352,0.0072769094,0.005721329,0.0031922895,0.01646743
13,6,Ricki Lake,0.1700746,0.0043343124,0.3086343,0.00033514688,0.6882189
13,6,J.R. Martinez,0.0026406262,0.0018337495,0.0019244159,0.0013807756,0.005746206
13,6,Hope Solo,0.066612594,0.0321353,0.0809786,0.015205685,0.17014635
13,6,Chaz Bono,2.96937e-06,2.5206189e-06,2.0337397e-06,1.0621579e-06,5.3819585e-06
13,6,Nancy Grace,0.0788556,0.057131454,0.07679308,0.017811265,0.15829656
13,6,Rob Kardashian,0.6722023,0.7407836,0.28797123,0.20049515,0.9206053
13,7,David Arquette,1.8107197e-06,1.542135e-07,2.794601e-06,3.6870983e-08,6.118352e-06
13,7,Ricki Lake,0.015764857,0.0002645013,0.04268476,0.00010566467,0.014075211
13,7,J.R. Martinez,0.3556696,0.33212566,0.18140467,0.18512027,0.5347536
13,7,Hope Solo,0.001137256,4.9690257e-06,0.002942564,1.1668999e-06,0.0019576196
13,7,Nancy Grace,6.085176e-05,1.3701627e-05,0.000101972066,3.3704546e-06,0.00014385756
13,7,Rob Kardashian,0.62736565,0.66766834,0.19905445,0.31422955,0.81458604
13,8,Ricki Lake,2.3844283e-05,1.1262913e-05,3.3005068e-05,2.3227108e-06,6.440224e-05
13,8,J.R. Martinez,0.9999442,0.9999699,7.096761e-05,0.99986476,0.99999
13,8,Hope Solo,5.2426206e-20,3.0464451e-24,1.733979e-19,3.135019e-25,1.2379701e-21
13,8,Nancy Grace,7.347742e-19,2.1907693e-21,1.577141e-18,9.001627e-25,3.510864e-18
13,8,Rob Kardashian,3.1973967e-05,1.671614e-05,3.9700488e-05,7.275249e-07,7.2149705e-05
13,9,Ricki Lake,3.2236352e-05,3.650717e-05,2.0843347e-05,4.415748e-06,5.2426287e-05
13,9,J.R. Martinez,0.9999678,0.9999635,2.0844986e-05,0.99994755,0.99999565
13,9,Hope Solo,1.2e-43,0.0,0.0,0.0,4.6e-44
13,9,Rob Kardashian,1.0083955e-15,1.6768742e-18,2.674193e-15,4.2272615e-25,1.4706947e-15
13,10,Ricki Lake,4.1649014e-07,1.0075572e-07,9.4092655e-07,2.8270733e-08,4.6910682e-07
13,10,J.R. Martinez,0.9999996,0.9999999,9.3041814e-07,0.9999995,1.0
13,10,Rob Kardashian,8.5604316e-13,2.0904388e-15,2.8058606e-12,1.3049719e-16,7.704566e-14
14,1,William Levy,3.4449302e-05,2.3724811e-05,4.753229e-05,5.663437e-06,3.8410573e-05
14,1,Jack Wagner,1.9786894e-07,1.01841096e-07,1.9026143e-07,6.606051e-08,3.960882e-07
14,1,Sherri Sheperd,0.005339503,0.0019860244,0.008860086,0.001010248,0.010355782
14,1,Jaleel White,0.0010942545,0.0004503703,0.0014415553,0.00032761632,0.0018919683
14,1,Roshon Fegan,0.030019904,0.02805016,0.013295445,0.012452569,0.044078782
14,1,Melissa Gilbert,0.2562054,0.22275227,0.2033603,0.023357496,0.53396124
14,1,Martina Navratilova,4.3795548e-10,1.3214936e-13,1.2853546e-09,1.294521e-15,4.813058e-10
14,1,Donald Driver,0.20324564,0.19280621,0.09325418,0.10976769,0.3389831
14,1,Gavin DeGraw,0.00013383492,8.135065e-05,0.0001679045,1.6312444e-05,0.00028348694
14,1,Gladys Knight,0.001302965,0.0010575025,0.0012888889,0.00030097185,0.0020717618
14,1,Katherine Jenkins,0.50188535,0.50062096,0.16601388,0.30231652,0.6533936
14,1,Maria Menounos,0.00073851715,0.0005495236,0.0004610721,0.00038039766,0.00137565
14,2,William Levy,1.976997e-06,4.4199393e-13,4.5683073e-06,1.2458153e-14,8.136349e-06
14,2,Jack Wagner,0.005233646,6.4613016e-07,0.01237053,2.6290974e-07,0.019405302
14,2,Sherri Sheperd,7.362615e-05,3.102669e-13,0.00016679302,9.794943e-16,0.00033859714
14,2,Jaleel White,0.95599484,0.9998613,0.09869368,0.78863865,0.99994975
14,2,Roshon Fegan,0.0071957572,5.784292e-12,0.018784098,8.425124e-16,0.017489199
14,2,Melissa Gilbert,0.00014633503,1.8949811e-12,0.00033711892,6.343899e-15,0.0006113872
14,2,Martina Navratilova,9.32e-43,0.0,0.0,0.0,4.57e-43
14,2,Donald Driver,3.3428694e-06,4.170907e-15,1.089789e-05,3.0720442e-16,5.6875456e-07
14,2,Gavin DeGraw,0.00011957804,1.13814e-12,0.00026741772,1.0479531e-15,0.00063642306
14,2,Gladys Knight,5.8605924e-06,1.1591273e-13,1.8504019e-05,2.2122751e-15,2.8472418e-06
14,2,Katherine Jenkins,4.3172666e-05,3.084093e-14,0.0001179744,1.6667406e-15,8.363646e-05
14,2,Maria Menounos,0.031181902,0.0001372066,0.07385646,4.9904866e-05,0.11159017
14,3,William Levy,0.00046910802,0.00034056752,0.00029001996,0.00020762722,0.0009442288
14,3,Jack Wagner,3.4945645e-06,1.8154282e-06,3.5876283e-06,5.4814694e-07,9.08647e-06
14,3,Sherri Sheperd,0.0003635933,0.00014750581,0.0003761692,2.823875e-05,0.00086204224
14,3,Jaleel White,0.024265913,0.018956224,0.019733034,0.008073345,0.060699716
14,3,Roshon Fegan,0.15680063,0.06753925,0.18874998,0.015100426,0.4568129
14,3,Melissa Gilbert,0.62053615,0.711552,0.18780378,0.38087216,0.8055099
14,3,Donald Driver,0.06193496,0.050528865,0.04378992,0.012703516,0.11911564
14,3,Gavin DeGraw,4.163592e-05,4.101581e-05,1.6295708e-05,1.8997534e-05,6.473824e-05
14,3,Gladys Knight,0.030025782,0.019860402,0.033033982,0.0040531005,0.09336792
14,3,Katherine Jenkins,0.027000317,0.026707757,0.015690785,0.010852793,0.04765132
14,3,Maria Menounos,0.07855841,0.07004461,0.03715071,0.0376209,0.12444375
14,4,William Levy,0.082520194,0.054367833,0.07586304,0.013304124,0.20599285
14,4,Sherri Sheperd,1.7348052e-10,1.7693314e-11,3.7070708e-10,1.1563823e-13,2.914255e-10
14,4,Jaleel White,0.0024466559,0.00030459423,0.0051487912,2.020762e-05,0.0033932608
14,4,Roshon Fegan,0.54281145,0.6072856,0.25519177,0.20968196,0.81162554
14,4,Melissa Gilbert,0.13067847,0.080947086,0.13093945,0.02894222,0.3133301
14,4,Donald Driver,0.016481154,0.01483206,0.012073675,0.0017738981,0.03336527
14,4,Gavin DeGraw,0.1918148,0.06930619,0.2774696,0.01675083,0.53819984
14,4,Gladys Knight,0.0066950875,0.0018755975,0.009710758,9.5708296e-05,0.014851923
14,4,Katherine Jenkins,0.017179502,0.018591527,0.011435227,0.0040454487,0.034349807
14,4,Maria Menounos,0.009372711,0.0039142454,0.009942704,0.0006859149,0.024828156
14,5,William Levy,0.24193795,0.21354994,0.12776229,0.09751916,0.40466848
14,5,Jaleel White,7.167104e-07,7.2265766e-07,2.5392643e-07,4.0542457e-07,9.198779e-07
14,5,Roshon Fegan,0.34146023,0.30559134,0.2341781,0.05931852,0.6520684
14,5,Melissa Gilbert,0.21096133,0.24250895,0.09895106,0.07535838,0.33499375
14,5,Donald Driver,0.19101572,0.21279669,0.14749181,0.0074603055,0.38356605
14,5,Gavin DeGraw,1.1080835e-09,1.4264447e-09,7.493752e-10,4.101839e-11,1.8308647e-09
14,5,Gladys Knight,1.2331639e-05,6.812533e-06,1.5283946e-05,8.75807e-07,4.0910003e-05
14,5,Katherine Jenkins,0.012076185,0.011652812,0.0069474825,0.0039482126,0.018243026
14,5,Maria Menounos,0.0025355767,0.0019305488,0.0018860232,0.0009626013,0.0036920994
14,6,William Levy,0.013995684,0.0007783087,0.028356027,6.07312e-09,0.037961956
14,6,Jaleel White,1.172052e-18,1.5634143e-20,2.799763e-18,2.9769657e-22,3.156844e-18
14,6,Roshon Fegan,4.466813e-06,1.3222116e-06,5.8096434e-06,4.0167127e-11,1.3515016e-05
14,6,Melissa Gilbert,4.3995762e-05,1.6105532e-05,5.807511e-05,1.4776775e-09,0.00010440828
14,6,Donald Driver,0.97842765,0.992328,0.03424044,0.95438486,0.9999945
14,6,Gladys Knight,1.5612617e-18,1.1554357e-19,2.2468705e-18,3.8575547e-25,4.2980156e-18
14,6,Katherine Jenkins,0.0037622482,0.0020734298,0.0050443215,2.0313073e-06,0.006340137
14,6,Maria Menounos,0.0037659097,0.0028281915,0.0035063827,3.4506188e-06,0.0077683763
14,7,William Levy,0.05690819,0.020303458,0.1045061,0.00044438275,0.08351662
14,7,Jaleel White,3e-45,0.0,0.0,0.0,1e-45
14,7,Roshon Fegan,3.5011546e-11,1.828621e-11,5.8010024e-11,4.6932428e-12,3.573943e-11
14,7,Melissa Gilbert,8.181805e-09,7.2726256e-09,5.995208e-09,2.5517506e-09,1.2924739e-08
14,7,Donald Driver,0.00084372616,0.00021388492,0.0011874584,2.9424316e-06,0.002294658
14,7,Katherine Jenkins,0.82037705,0.89104724,0.14083251,0.59468085,0.9378957
14,7,Maria Menounos,0.121870995,0.058786206,0.13806695,0.024118131,0.2673883
14,8,William Levy,0.9779578,0.9998904,0.038527563,0.9178511,1.0
14,8,Roshon Fegan,5.202476e-13,5.3020864e-16,1.2351144e-12,8.3987e-23,1.0408891e-12
14,8,Melissa Gilbert,3.2465083e-12,3.3599494e-16,6.6016775e-12,1.5202055e-21,1.4393344e-11
14,8,Donald Driver,0.01418642,4.5505047e-05,0.025402714,8.1768045e-13,0.051984742
14,8,Katherine Jenkins,0.0077061313,5.9571048e-05,0.019850533,7.920897e-12,0.011812772
14,8,Maria Menounos,0.00014957348,4.488547e-06,0.0002820202,2.8328121e-12,0.0004298645
14,9,William Levy,0.5792833,0.6307888,0.22945756,0.25150073,0.8679528
14,9,Donald Driver,0.32177138,0.25397587,0.20170307,0.09534962,0.5732544
14,9,Katherine Jenkins,0.09035095,0.08000745,0.06980276,0.020122604,0.19260404
14,9,Maria Menounos,0.0085944375,0.0044572074,0.007939766,0.0024150435,0.023292443
14,10,William Levy,0.01812065,0.0054013426,0.022504997,0.0008835343,0.056630857
14,10,Donald Driver,0.5788664,0.6457503,0.19804846,0.26279828,0.7424498
14,10,Katherine Jenkins,0.403013,0.3532677,0.19660158,0.23445712,0.73283243
15,1,Gilles Marini,0.9999729,0.9999795,2.0676627e-05,0.999942,0.99999577
15,1,Sabrina Bryan,2.1943144e-15,6.799595e-16,3.4137835e-15,2.47036e-16,8.66758e-15
15,1,Kirstie Alley,2.2031264e-14,4.7186926e-15,4.1155745e-14,2.0411385e-15,5.917471e-14
15,1,Kelly Monaco,4.632603e-14,4.2406366e-15,9.3828645e-14,1.3398973e-16,2.0274e-13
15,1,Apolo Anton Ohno,2.7155851e-05,2.0526273e-05,2.0677939e-05,4.242904e-06,5.8006426e-05
15,1,Emmitt Smith,1.8149456e-14,9.960053e-15,2.3285385e-14,1.7663724e-15,5.6138447e-14
15,1,Shawn Johnson,2.8171408e-14,5.1138564e-15,5.1938617e-14,8.6664695e-16,1.092439e-13
15,1,Pamela Anderson,2.3250015e-33,1.4229466e-33,0.0,4.711927e-34,5.281751e-33
15,1,Helio Castroneves,4.0005114e-18,3.7490377e-18,2.9715219e-18,6.9042744e-19,7.113563e-18
15,1,Joey Fatone,2.0423367e-17,1.8048171e-17,1.4403158e-17,6.8146088e-18,3.7172544e-17
15,1,Drew Lachey,5.3760615e-14,1.4334064e-14,8.534282e-14,4.3538967e-15,2.0566505e-13
15,1,Bristol Palin,3.1067163e-11,7.78377e-12,5.5567436e-11,7.113277e-13,1.2196501e-10
15,1,Melissa Rycroft,4.4849902e-18,1.458707e-18,7.403972e-18,6.123114e-19,1.8646717e-17
15,2,Gilles Marini,0.24975109,0.29095805,0.14748412,0.020229965,0.40470475
15,2,Sabrina Bryan,0.044188876,0.035922237,0.03959263,0.007513078,0.07915505
15,2,Kirstie Alley,0.030304074,0.025530167,0.02436342,0.0015039376,0.06497952
