season,week,regime,celebrity_name,s_min,s_p10,s_p50,s_p90,s_max
23,7,percent,Terra Jole,0.0002804500109355546,0.01804672481618999,0.09369286132590415,0.2639156930756107,0.5388103945390978
23,8,percent,Marilu Henner,0.0006057452615706558,0.014385750500211191,0.09796391428455556,0.3260276101787948,0.6293778515159872
23,8,percent,Ryan Lochte,0.0006227018793716516,0.01411698519184307,0.11077426095134241,0.2893706789650736,0.568028957757268
23,8,percent,Calvin Johnson Jr.,0.0001116034745224726,0.01682178760896046,0.11215234546874651,0.2997163881671106,0.6329785776627068
23,8,percent,Laurie Hernandez,0.00038597926258554017,0.018885139270192558,0.10722235699960003,0.30300906398267535,0.5298893116344137
23,8,percent,James Hinchcliffe,0.00013353578555964465,0.02004329286954178,0.11915397950419618,0.35543118269128,0.6337067093031132
23,8,percent,Jana Kramer,0.00016193881690475102,0.017316227485602742,0.10507364626925056,0.3109231831254465,0.6786282758984622
23,8,percent,Terra Jole,0.0005587924280518507,0.014489924754102266,0.10947215165861697,0.31140504090368,0.6856363217617446
23,9,percent,Marilu Henner,0.0009475481063723383,0.025256500068803246,0.1290883485412505,0.3763822409662793,0.6918264721667733
23,9,percent,Calvin Johnson Jr.,0.0012789666212095244,0.0224198025436858,0.12497341943335444,0.3655325123427461,0.7282870769774091
23,9,percent,Laurie Hernandez,0.0009365230773863191,0.016084204365571213,0.11751343101375009,0.35167104387862236,0.7057888122495999
23,9,percent,James Hinchcliffe,0.0015071567147650101,0.01722832209869659,0.14283419709773232,0.38437400372965275,0.7263082364028786
23,9,percent,Jana Kramer,0.0009326822480279873,0.020861005755149396,0.13181537918658695,0.34150783594034967,0.5594365657679949
23,9,percent,Terra Jole,0.0003483448993421664,0.0249415576935983,0.13419463835452744,0.4044300605124706,0.6980591413486141
23,10,percent,Calvin Johnson Jr.,0.001215077874646691,0.026916963453565874,0.1629656679435837,0.46150868695902647,0.7940695434875696
23,10,percent,Laurie Hernandez,0.000223993570354389,0.03092174961130569,0.1450826756586509,0.44578952837354924,0.7983360462752528
23,10,percent,James Hinchcliffe,3.3797399210264484e-05,0.018656521892741914,0.151165135000827,0.4522177084297778,0.9277426364796781
23,10,percent,Jana Kramer,0.0001762444826278043,0.015765482294657816,0.14102435710402197,0.39705244233642,0.8206599084765259
23,10,percent,Terra Jole,0.0007147889094631765,0.016520882683495795,0.1736953046050208,0.4871441319897681,0.9066007604775869
23,11,percent,Calvin Johnson Jr.,0.002606462563947378,0.036846270465585904,0.21037278721979663,0.5413880218092644,0.9017780499598856
23,11,percent,Laurie Hernandez,0.00037720487561865567,0.040445718888099065,0.19851571051626504,0.5160027146931193,0.8471956612179223
23,11,percent,James Hinchcliffe,0.0008008117096797877,0.031001825537147823,0.18754912771943322,0.5098442736896069,0.8766145316828283
23,11,percent,Jana Kramer,5.471585261897697e-05,0.04201322132526497,0.2225762153138002,0.5440994600870696,0.7988485636930873
22,3,percent,Mischa Barton,0.0002472653963149315,0.010199340900156471,0.07683667566023547,0.21045865539029784,0.3911844758632371
22,3,percent,Kim Fields,0.0003659745844943773,0.0112854698134123,0.06191141069233175,0.22817421271404476,0.5116420374776598
22,3,percent,Jodie Sweetin,7.630453897238496e-05,0.009013760183056137,0.0634823915245062,0.20276640811238283,0.4482121043825485
22,3,percent,Doug Flutie,0.0001148925081044083,0.011515577581869928,0.06850280299116629,0.20324476448395337,0.4700767362214835
22,3,percent,Von Miller,0.00019919152103155886,0.0102581470616812,0.0646198967969393,0.22640799046990082,0.4953112400678814
22,3,percent,Antonio Brown,0.00016170410517052223,0.011492931290047125,0.06951251742120593,0.1963282592937086,0.472878470631837
22,3,percent,Paige VanZant,0.00011748157010603746,0.008769013481988667,0.05956432556644796,0.20377169999403716,0.5799151303524064
22,3,percent,Nyle DiMarco,2.2095324011668425e-05,0.008262154578683897,0.06977629314412798,0.1989506669467249,0.4032795883466368
22,3,percent,Ginger Zee,0.00019020419386705479,0.015649764400980447,0.07332199559816867,0.2258039208353109,0.46255488447191795
22,3,percent,Wanya Morris,0.00010842825914129448,0.00792428973363576,0.065980693262715,0.20420989437824794,0.411242619159634
22,3,percent,Marla Maples,9.849878917055496e-05,0.00930187712212334,0.0569452535592825,0.19473262099003327,0.5134538076994258
22,4,percent,Kim Fields,0.00019950012204442277,0.008839895790509903,0.08108993292863942,0.2345604746807769,0.5096599519074473
22,4,percent,Jodie Sweetin,0.00031382334305093946,0.010966870465664753,0.07735670720576071,0.21220349554096632,0.4610786330924921
22,4,percent,Doug Flutie,0.00020322647973599156,0.011793742453972529,0.07078821091764087,0.2194617586072376,0.638473926913448
22,4,percent,Von Miller,7.948743223761092e-05,0.010497138438923076,0.07716481072683963,0.22462400663109341,0.5307853901455812
22,4,percent,Antonio Brown,0.0008061056597947261,0.011408374820818922,0.07553971854792677,0.23310570603586975,0.583877906867345
22,4,percent,Paige VanZant,0.00012147046616356759,0.01589391971357109,0.08519053402905648,0.23272032537194534,0.5186807546588545
22,4,percent,Nyle DiMarco,0.0007942948788032102,0.00892123635366789,0.06164050765449758,0.20792166023315636,0.4821172982148856
22,4,percent,Ginger Zee,0.0003770735270715023,0.015452692164521309,0.0870198486332118,0.2332040840650494,0.5472414630765431
22,4,percent,Wanya Morris,4.045707202056858e-05,0.009935978046932697,0.0731181999487755,0.228036256241731,0.5235991214585791
22,4,percent,Marla Maples,0.0007509126926225481,0.008799344667259918,0.06051727836838497,0.20882254620039867,0.4906320286069587
22,5,percent,Kim Fields,0.0007566341321071304,0.01812816926931555,0.08116733214398786,0.22768161868218162,0.5241227390207587
22,5,percent,Jodie Sweetin,0.000917598144733939,0.011855988846178025,0.07633822025076503,0.25614230525770854,0.7153734749367077
22,5,percent,Doug Flutie,0.0004159322668834418,0.014486340451567168,0.07965218154755295,0.25863825287541736,0.5037037299268042
22,5,percent,Von Miller,0.00038045089999537245,0.01196421220787336,0.07997596461736761,0.23591206339844165,0.6320828684884124
22,5,percent,Antonio Brown,0.0004613750502371096,0.015584271217390193,0.09450414766860535,0.25962947202499215,0.5502676721303684
22,5,percent,Paige VanZant,0.0002538295211089739,0.011445841012565358,0.0949655859708521,0.254135556769756,0.4629586049691254
22,5,percent,Nyle DiMarco,0.0002691987658114377,0.01597594911279483,0.08413503927607038,0.2563904950298831,0.5468129674881741
22,5,percent,Ginger Zee,0.0010948426495913195,0.009800611286997812,0.08279617075100915,0.22396175348355435,0.5458301080499901
22,5,percent,Wanya Morris,0.0016769265654288385,0.01789075174545081,0.08756903001076077,0.2533253301916341,0.48186263269511315
22,7,percent,Kim Fields,0.00032038855020384,0.018467868880132028,0.10109331650786987,0.30761150768868506,0.6205940367895659
22,7,percent,Jodie Sweetin,0.00043676031077346974,0.020122893606222294,0.10519557448980682,0.2911019736494405,0.575708971435634
22,7,percent,Von Miller,2.8612853544315562e-05,0.012114832014869957,0.09384616657980091,0.2815462328759608,0.563365883062048
22,7,percent,Antonio Brown,0.00040193436553377177,0.01475373400842512,0.10738803905206928,0.279008388584634,0.6562415537279542
22,7,percent,Paige VanZant,0.0012762703308389204,0.015979375893321393,0.08808076457712845,0.2597810616690553,0.6493948615709356
22,7,percent,Nyle DiMarco,0.00026243607860510886,0.016929762214172167,0.09392208577490013,0.27859179818679886,0.5532990692018374
22,7,percent,Ginger Zee,0.0006323767202891116,0.011821704274336086,0.08692185795708704,0.26770118539882964,0.48511030820108386
22,7,percent,Wanya Morris,8.632660918940194e-05,0.021194816729449412,0.08786376091683956,0.26770554325759305,0.539524088644788
22,8,percent,Jodie Sweetin,0.00039753805127153624,0.023174800476061862,0.12810772817354021,0.3401668453337282,0.8584218128265287
22,8,percent,Antonio Brown,0.000361670997213258,0.021993082319676685,0.12476842726399648,0.3510617567504189,0.854030073155546
22,8,percent,Paige VanZant,0.00043228429241799125,0.02909235289259606,0.1284126914285531,0.3796351991171481,0.7103914728796934
22,8,percent,Nyle DiMarco,0.00025756022685938793,0.01931701649474912,0.13201065113180094,0.3804162595584885,0.6567395916978856
22,8,percent,Ginger Zee,0.0010470313467205198,0.028181711349028884,0.1330754062924553,0.37206386802632163,0.8120695169808658
22,8,percent,Wanya Morris,0.0004985341726347791,0.022470564796957155,0.12776748181094055,0.36651054182704046,0.6867915222229488
22,9,percent,Antonio Brown,0.000390727938367613,0.027403618529028975,0.1584171838542715,0.504414725896509,0.7782056304027635
22,9,percent,Paige VanZant,0.0007775673500767628,0.025717298061567077,0.1574945646834105,0.41634952692350713,0.7928817558624613
22,9,percent,Nyle DiMarco,0.0014130182917778168,0.023759672915208804,0.15229590632200746,0.4251063410095291,0.7064154863872858
22,9,percent,Ginger Zee,0.0010879166501979731,0.02431753699545745,0.14244409313329945,0.4152975843745106,0.7111292002536663
22,9,percent,Wanya Morris,0.0019934288995391543,0.029023691967821043,0.17109689386247595,0.4819416788948054,0.8207859554743467
22,10,percent,Paige VanZant,0.0020039159675581614,0.05246512908693758,0.28148937970352506,0.6703659763401434,0.9813068976784572
22,10,percent,Nyle DiMarco,0.00028517385664116106,0.06152853484953625,0.2911154242157531,0.6814153737901245,0.9675925364631585
22,10,percent,Ginger Zee,0.003669480086186042,0.05055231983093107,0.2932278600588747,0.6764110439848037,0.9070365698316307
21,3,percent,Gary Busey,0.0001452053405664665,0.012825388951342711,0.07469820277340969,0.2139443455035438,0.4501365623114683
21,3,percent,Alexa PenaVega,0.00022840881839548066,0.013493887635442637,0.0776034166027072,0.22134094675052432,0.45273073275898607
21,3,percent,Carlos PenaVega,0.00024854909883082306,0.013620797382149951,0.07403483850491344,0.2556822421944252,0.4870294064832986
21,3,percent,Alek Skarlatos,0.0008228719661576468,0.010733193906801417,0.06195098832325172,0.20772312640216256,0.4357348181098425
21,3,percent,Andy Grammer,0.00029221090314983736,0.012333748625888251,0.08042166377827131,0.2534984192447416,0.5424204018673544
21,3,percent,Tamar Braxton,0.0005438182588449053,0.010289986769407589,0.07148950301968497,0.19981924143263002,0.41488633287245597
21,3,percent,Nick Carter,0.00031712146459947544,0.011541744773557051,0.07580189073499267,0.24192542366910108,0.5069977173924619
21,3,percent,Hayes Grier,9.08715145951631e-05,0.015836905535257108,0.07759642669398617,0.21394974569874595,0.4645850831610668
21,3,percent,Bindi Irwin,0.0005843842884845924,0.011907835617303044,0.07038261702065837,0.21794683598562412,0.5433758700276637
21,3,percent,Paula Deen,6.96027929766382e-05,0.012857254009542725,0.07450149859662544,0.2303425955127827,0.5668464396627769
21,5,percent,Alexa PenaVega,0.0006630820844700059,0.016530931471488274,0.08743384519789989,0.27094901777643154,0.5384496834813024
21,5,percent,Carlos PenaVega,0.0012778017474255837,0.012683909550310556,0.08566073506623474,0.2339108899342413,0.6286951416293601
21,5,percent,Alek Skarlatos,0.00011334702623756787,0.010420699207327268,0.08741429110019036,0.25497745358814466,0.5508423711604854
21,5,percent,Andy Grammer,7.838756171524756e-05,0.011684094945237132,0.08511659547645156,0.26746763330194534,0.5487820723195396
21,5,percent,Tamar Braxton,0.00030569228194390023,0.014956429055832296,0.07391998588382062,0.21400940971818153,0.5399795481066917
21,5,percent,Nick Carter,0.00032152800076853586,0.013939799192843966,0.08791256551171273,0.26962888620350745,0.5835181111695442
21,5,percent,Hayes Grier,0.00012616213342639586,0.015270892258338125,0.08832939879179497,0.24769328806607563,0.5155911003127005
21,5,percent,Bindi Irwin,4.9642529433633324e-05,0.015949591756876776,0.08184800625454589,0.24961983361279386,0.5546980058374292
21,5,percent,Paula Deen,0.0005166126462059666,0.013506601652923911,0.0629807897476669,0.23136058570457904,0.6333184120221277
21,7,percent,Alexa PenaVega,0.0007188582266136118,0.019202914559589633,0.10068498131534057,0.2795759473292064,0.6309354429200454
21,7,percent,Carlos PenaVega,5.4593967226665396e-05,0.017381209864754825,0.08749659338221018,0.27404215819073735,0.6202466785647275
21,7,percent,Alek Skarlatos,0.0009541416037519986,0.012991517286008794,0.08980730230387149,0.2662756629020265,0.5427465236388457
21,7,percent,Andy Grammer,0.0006801593635747085,0.017929623523838596,0.09615880157139678,0.30684118918300873,0.6166600785479621
21,7,percent,Tamar Braxton,0.0001678709140415917,0.011507828093628792,0.08721123476051018,0.2736637703290346,0.7081915460244679
21,7,percent,Nick Carter,1.3892247011925235e-05,0.016094097443825863,0.09383407578396609,0.2981206313024734,0.5851364741523907
21,7,percent,Hayes Grier,0.00044734199732237895,0.014999532924776156,0.08882768838636798,0.2722274220389227,0.6044055780492413
21,7,percent,Bindi Irwin,0.0010635358441716447,0.014250938206130027,0.10495758236621025,0.29921691478315215,0.5097861093149165
21,8,percent,Alexa PenaVega,0.00012794456859636507,0.023623268412092197,0.10940870386526245,0.30102670593408204,0.6119497694674215
21,8,percent,Carlos PenaVega,0.0006406899423081099,0.01750361378814182,0.1180713144220901,0.3263304031532188,0.5587689019201892
21,8,percent,Alek Skarlatos,0.00211054107067678,0.019350604142267656,0.1000660549725311,0.3239725439889757,0.607871713732208
21,8,percent,Andy Grammer,0.00024743184731731787,0.01354676579704626,0.09523733477417703,0.28420626435024676,0.676407397036097
21,8,percent,Tamar Braxton,0.0006173853125630846,0.01705212984086361,0.09625945290378166,0.30224563868072757,0.7827367301289183
21,8,percent,Nick Carter,0.00018328129857656195,0.022261990536149714,0.11899171822492285,0.31415629977423604,0.6209743368096674
21,8,percent,Bindi Irwin,0.0006920772484647872,0.0233958132535556,0.11377423909663487,0.33860110885427147,0.6627043017942742
21,9,percent,Alexa PenaVega,0.0011429747989594825,0.01986438974494403,0.12522621031054215,0.36468785109200247,0.7981899107709033
21,9,percent,Carlos PenaVega,0.00010803646820156712,0.020259428570356,0.12634140222581364,0.38856727695819493,0.6679972940921282
21,9,percent,Alek Skarlatos,0.0005289812790955362,0.02338376777691182,0.11874142852536443,0.422757309452305,0.7181709393969791
21,9,percent,Tamar Braxton,0.0010827328939680718,0.023836268725531424,0.13479631083981852,0.35571004002461115,0.8687386715953708
21,9,percent,Nick Carter,0.00024331745602789264,0.027131459547339445,0.12278546795988912,0.38295012625685015,0.7132992573479215
21,9,percent,Bindi Irwin,0.0004079194045754386,0.018299263826563366,0.1210623130355141,0.37490826447902237,0.609928646748711
21,10,percent,Carlos PenaVega,0.0022300482323189784,0.04443084379326132,0.20629428542291123,0.5259082452510777,0.8278098034137991
21,10,percent,Alek Skarlatos,0.0008492918875071103,0.03695066859666884,0.20819368099191415,0.520293634808042,0.8120359181917225
21,10,percent,Nick Carter,0.0016865103871055026,0.035158139916270204,0.20279090975025565,0.5251871109894743,0.815377859461993
21,10,percent,Bindi Irwin,2.5594602699356767e-05,0.04248963415826102,0.2157305874738532,0.5217890565035607,0.8267047066767481
20,3,percent,Suzanne Somers,0.0004234824093144181,0.00939985702320281,0.07094248736598587,0.2051521704370052,0.3939801334242588
20,3,percent,Willow Shields,0.0012300728638033442,0.013009235690604165,0.0669004891070819,0.2117287580036088,0.4779851305211178
20,3,percent,Riker Lynch,0.00026189049280131937,0.009940527327815966,0.0640250777222121,0.21223262573406218,0.43376788242371406
20,3,percent,Rumer Willis,0.0002260164977752988,0.011212726783218267,0.06654785393351015,0.22364349770577768,0.4676734630873059
20,3,percent,Nastia Liukin,9.964544263932118e-05,0.012113508936661722,0.06854182638444296,0.21041737047374023,0.5122023216347793
20,3,percent,Michael Sam,7.663842776148474e-05,0.014068333119734659,0.06461361804268584,0.19607815315643165,0.6269378238774286
20,3,percent,Robert Herjavec,3.682333515217011e-05,0.009173478631252266,0.0705833230235705,0.2163099411116035,0.7147285606347176
20,3,percent,Charlotte McKinney,0.00036002808260261667,0.00995635309420692,0.059036047388598994,0.1976883934058976,0.506392689523568
20,3,percent,Noah Galloway,6.894114282816007e-05,0.012747581401447714,0.058873133779610044,0.17962425240666122,0.40221215934579463
20,3,percent,Patti LaBelle,1.929915341254673e-05,0.008228507252767584,0.06477964747148209,0.1931207293258346,0.4490720825673316
20,3,percent,Chris Soules,0.0002211549006194379,0.008168330339708893,0.0647582235900416,0.20712658183690835,0.368424601110148
20,4,percent,Suzanne Somers,0.0006114303433309477,0.008232546950919944,0.06335231090138554,0.20461753519170106,0.38973514671160703
20,4,percent,Willow Shields,0.00014466426292083495,0.009050943382811068,0.07711234784891294,0.23662219212737748,0.4689864302371084
20,4,percent,Riker Lynch,6.981594990569903e-05,0.011175649637867479,0.0720081409772741,0.2449025992813743,0.4302044742894679
20,4,percent,Rumer Willis,0.00047638903857159315,0.010710528893177345,0.07560670273772092,0.22766705178347157,0.4887716774637514
20,4,percent,Nastia Liukin,0.001726636883554617,0.013125160750519749,0.07454289824603381,0.2537159654156154,0.41525797079781496
20,4,percent,Michael Sam,0.00043779944925190765,0.011339777146735598,0.0717565829439196,0.22847452243365238,0.43946871032001406
20,4,percent,Robert Herjavec,0.000300760143488203,0.011105726893892148,0.07952176459710111,0.22159857555021195,0.5165416085110599
20,4,percent,Noah Galloway,4.892632616370869e-06,0.012743615112923982,0.0709107269161666,0.20707485346492374,0.4600537721244448
20,4,percent,Patti LaBelle,0.00024834440379957506,0.009697521573933858,0.07429162082195731,0.2165867579378056,0.43423089895383105
20,4,percent,Chris Soules,0.0007538167002955798,0.015776294075026724,0.08086387748020167,0.23670462814354296,0.5640103518037421
20,5,percent,Suzanne Somers,7.987880839701828e-05,0.015982096968951916,0.08977756426382077,0.2680319838572021,0.5295190154260001
20,5,percent,Willow Shields,7.095909264173675e-05,0.01399470406526429,0.08070444096519602,0.22298981319782846,0.6557472834892868
20,5,percent,Riker Lynch,0.00019255153326065225,0.01246314524899769,0.07085542725825872,0.22259262488194223,0.6062169972957767
20,5,percent,Rumer Willis,0.0009705749500502493,0.017018852949541773,0.07918843362541511,0.2929005289778347,0.5090293725909469
20,5,percent,Nastia Liukin,0.00017156935765898478,0.00919783724875084,0.07962121090713553,0.24999003641378087,0.6251941155851232
20,5,percent,Robert Herjavec,2.1485866594954296e-05,0.01218992702388673,0.08448050893204108,0.24976267521246812,0.5386742447153144
20,5,percent,Noah Galloway,0.000501324821872565,0.015819067925554767,0.08253755456136153,0.2708999012309669,0.5631627576754943
20,5,percent,Patti LaBelle,0.0014790416061485738,0.008964824870299785,0.08045541952642277,0.24844389971907738,0.5728911170715582
20,5,percent,Chris Soules,0.00037783727021105065,0.013152267061413354,0.06362205395258334,0.26082502311385714,0.6232461827497963
20,6,percent,Willow Shields,0.00034806973768467095,0.01682248096158606,0.09536461802656718,0.2770469426637731,0.6747829393572203
20,6,percent,Riker Lynch,0.00287760466241239,0.012641871730184832,0.09115061484282892,0.2704937767993109,0.5351421563336792
20,6,percent,Rumer Willis,0.00012944424054472277,0.017119558195689454,0.09179878462161528,0.27400473059330455,0.5658332140423454
20,6,percent,Nastia Liukin,0.0003805610680096406,0.012769701626665205,0.09263996077208106,0.2590167140795907,0.6032382854142676
20,6,percent,Robert Herjavec,0.000978758559306594,0.016842998031095482,0.08410483524846327,0.25650991417762603,0.47794356131776744
20,6,percent,Noah Galloway,0.001788624330641362,0.017762582705978452,0.09792325973109853,0.28153674946736673,0.5780259843558746
20,6,percent,Patti LaBelle,0.0008655684211181393,0.01605008894613211,0.10059902735808987,0.29349896876998205,0.5624190360218432
20,6,percent,Chris Soules,0.000464584871800153,0.01755055716147369,0.10159845662171563,0.2698896644766236,0.6927981218398492
20,7,percent,Willow Shields,0.0027231956107472205,0.01776939964744491,0.10320366015068741,0.295596245107665,0.5492566531160729
20,7,percent,Riker Lynch,0.0004165188255295494,0.01289420288753379,0.09603593560713256,0.3090367420529957,0.5753441806802326
20,7,percent,Rumer Willis,0.0003067304357004182,0.021123878591623648,0.12309817553020808,0.3496449526228199,0.6155528596175355
20,7,percent,Nastia Liukin,1.596344813036076e-05,0.015984700281784038,0.10407026328572216,0.29116577981161157,0.6949730286624773
20,7,percent,Robert Herjavec,0.00315533840980587,0.01720128925407607,0.12464892611689005,0.2991251841709549,0.6239846287948398
20,7,percent,Noah Galloway,0.0005252779077435283,0.016110071561646486,0.09844911782034249,0.2843730892661493,0.568135515426287
20,7,percent,Chris Soules,0.0004278144690787536,0.014022176599195375,0.1161952251751433,0.31014681835431246,0.7331530220316762
20,8,percent,Riker Lynch,0.0012120152226345999,0.016200611768582954,0.12313745813103347,0.3502058591071497,0.6552567850667316
20,8,percent,Rumer Willis,7.461983788702914e-05,0.018938786610711977,0.14711843278684622,0.35894129408360104,0.8166022799711173
20,8,percent,Nastia Liukin,0.0008974641338935896,0.02227176813250653,0.13822224813673217,0.39388042658453265,0.7556220032372438
20,8,percent,Robert Herjavec,0.0005500667380685617,0.02492648088334597,0.13263000244494882,0.3859947972413821,0.7307762076459247
20,8,percent,Noah Galloway,0.00027186470462423333,0.01967180415631712,0.11298869994769693,0.3585420182410077,0.7883255366863825
20,8,percent,Chris Soules,0.00029407498965658386,0.01652132939348847,0.1226858109209589,0.39849087372959396,0.6892859865943749
20,9,percent,Riker Lynch,0.0002900371728071138,0.03457754567153546,0.21109159631903573,0.5632020350075372,0.9079730373056635
20,9,percent,Rumer Willis,0.0006752710647973107,0.037903434291034044,0.19629917594987964,0.5161665322381436,0.9119052375364519
20,9,percent,Nastia Liukin,0.0012664489633793226,0.028300903829388185,0.2126579071716842,0.5558426796400469,0.935991115677538
20,9,percent,Noah Galloway,0.0005994977175677935,0.04463794904206996,0.19702408992588025,0.497991156826903,0.7329902380914949
20,10,percent,Riker Lynch,0.00033544675896860437,0.04684820358536617,0.2676424423684764,0.65284744749071,0.921523669788881
20,10,percent,Rumer Willis,0.0011403696334013479,0.05284069228553512,0.26320593332613845,0.6754012582241697,0.896860138149794
20,10,percent,Noah Galloway,0.004866925249376053,0.06367014556339355,0.3193243740679105,0.7275105915453419,0.9878969939957062
19,2,percent,Antonio Sabato Jr.,9.16845537684139e-05,0.011323597775138748,0.05779578426056514,0.1702568250695773,0.4378888531786647
19,2,percent,Jonathan Bennett,0.0002817037154732735,0.010656918406975247,0.06848782528627444,0.18964374382523824,0.43738730430363804
19,2,percent,Lea Thompson,8.698091508022932e-05,0.008575574218340829,0.05669792386849886,0.18407976108015914,0.46482782568071274
19,2,percent,Janel Parrish,0.00011490155237510145,0.011852364267895805,0.0631380416889637,0.1852491320906474,0.38683413663524974
19,2,percent,Alfonso Ribeiro,3.853924561898829e-05,0.009130658583657903,0.05795378806680074,0.1794841103396675,0.36800111008319764
19,2,percent,Randy Couture,0.001141293392133725,0.012482850690612193,0.06637551537521141,0.204111663941091,0.41682461615024774
19,2,percent,Tommy Chong,0.00033951467467449185,0.009939639085710836,0.06314629213710621,0.19495208079365692,0.3777597343650728
19,2,percent,Betsey Johnson,0.00030958555501307155,0.008884278878459616,0.06243551400219312,0.19291394782595084,0.43487224691301724
19,2,percent,Michael Waltrip,0.00015687397852046656,0.008691252914673916,0.05186305820147661,0.18871657099988806,0.5304781375567067
19,2,percent,Tavis Smiley,9.53441429728995e-05,0.007950574881492155,0.05510819396189706,0.18139334263579224,0.37209825952397596
19,2,percent,Bethany Mota,1.5386943958611684e-05,0.007968115714793094,0.058764129892986065,0.18506714585186196,0.338104925830186
19,2,percent,Sadie Robertson,0.00035762180121508855,0.013301330199555502,0.07197256110075337,0.19518918827509296,0.40470557987585465
19,3,percent,Antonio Sabato Jr.,0.0002850464585135084,0.010335522372044523,0.06847921307495261,0.2121122569027146,0.5877623454124927
19,3,percent,Jonathan Bennett,0.0007945600957454637,0.011273992390016346,0.07099194012988522,0.19740271488953645,0.4374762004813659
19,3,percent,Lea Thompson,0.0001652932052534401,0.011961930997108352,0.0643757718800426,0.21284224142347447,0.40745688322203105
19,3,percent,Janel Parrish,0.00011730436089672731,0.01216221619003373,0.06528259927529022,0.1787545837178571,0.3696454780710006
19,3,percent,Alfonso Ribeiro,0.00015072487646478853,0.010275804834111594,0.054864077598119676,0.1870195275299376,0.44734497439774185
19,3,percent,Randy Couture,1.0686597622110037e-05,0.012299012270267973,0.06884713757324773,0.19356438940115783,0.3807754172944143
19,3,percent,Tommy Chong,0.0003938597171526195,0.010810804823475826,0.06158273509934849,0.1967048212377426,0.4577674495725828
19,3,percent,Betsey Johnson,0.001093627181728953,0.013429638809647471,0.07127093232613523,0.22357198480868865,0.4432649014113825
19,3,percent,Michael Waltrip,0.0001504568110811972,0.015495412751619782,0.07574401944794484,0.20253325420977672,0.4511955364744574
19,3,percent,Bethany Mota,0.0004153421534015916,0.008244525177420999,0.05764263922839792,0.2085815876116381,0.433988130906476
19,3,percent,Sadie Robertson,0.00017030678585127005,0.011342202816068124,0.06953435736573635,0.2095105842116952,0.48654518668574487
19,4,percent,Antonio Sabato Jr.,9.794284881307554e-05,0.010318351104847138,0.07404937939957998,0.24088836543623712,0.4433689845723997
19,4,percent,Jonathan Bennett,0.0010140937551589232,0.010353815886179136,0.06473547272957716,0.21537836486263942,0.3692538521215365
19,4,percent,Lea Thompson,8.76623543388714e-05,0.011437723168160331,0.07019282183635597,0.22668567527187702,0.7215812196338599
19,4,percent,Janel Parrish,0.00010873028956342056,0.012888284241917352,0.07368865252055869,0.2200728210084401,0.49710753122090684
19,4,percent,Alfonso Ribeiro,0.0002086304235107251,0.015301672589047723,0.07272887587831678,0.23423871279539962,0.4534405364472348
19,4,percent,Tommy Chong,0.00011376992750056148,0.012325499298965157,0.07432146801795893,0.21293463797770137,0.48879498517632936
19,4,percent,Betsey Johnson,0.0004721791367271074,0.012918071732194968,0.07506290050610116,0.2381543263838535,0.6120644838972957
19,4,percent,Michael Waltrip,0.0008062813967640987,0.011087638098983494,0.06419675544837411,0.2345712538616794,0.4358679255709197
19,4,percent,Bethany Mota,0.00041844491862854337,0.013350730315486477,0.07666148120548352,0.21651319437458183,0.5739556310606017
19,4,percent,Sadie Robertson,4.3318373394834964e-05,0.011190878549924402,0.08468026988991822,0.21510345471937645,0.42553396469093857
19,5,percent,Antonio Sabato Jr.,8.49971507585264e-05,0.016431502148227112,0.08535121252503425,0.265210346025773,0.5126913076413792
19,5,percent,Jonathan Bennett,6.203588974998918e-05,0.010786342748500594,0.0750597029433327,0.2503263443451739,0.5577556301016674
19,5,percent,Lea Thompson,0.0012994576606840298,0.015098097792627625,0.07687904610428603,0.24378113120886813,0.6548612185057999
19,5,percent,Janel Parrish,7.402729413160723e-05,0.012019931191460687,0.09082446918557055,0.22926033789972827,0.5969520527971293
19,5,percent,Alfonso Ribeiro,0.0005433896910572427,0.014151916427914886,0.08156008797819791,0.23671335705091878,0.5403091220627367
19,5,percent,Tommy Chong,0.0011433221771546384,0.014478720947880693,0.08163677705503442,0.2740099543225583,0.532751814095512
19,5,percent,Michael Waltrip,8.568901538300556e-05,0.015674374994840312,0.08354633955746013,0.23234612915202935,0.46912648779971333
19,5,percent,Bethany Mota,0.0006311861986693224,0.016630359996627337,0.07857849118640288,0.23680220935876475,0.41914682542582166
19,5,percent,Sadie Robertson,0.00027053640570655585,0.013794459672029137,0.08550433094280963,0.2613337380812123,0.5081393176895517
19,7,percent,Antonio Sabato Jr.,7.182781819254197e-05,0.013181984509921644,0.09068509934252059,0.2709881065297546,0.6755576222977123
19,7,percent,Lea Thompson,0.00023963092005832763,0.014578281368606642,0.0910296646559724,0.2898450022770386,0.517065820938252
19,7,percent,Janel Parrish,0.000966089411254321,0.015795525012599357,0.0963359627152029,0.26625817175423727,0.5610556267319473
19,7,percent,Alfonso Ribeiro,5.8217515520876064e-05,0.009956191982176262,0.09624045582561264,0.2599313316817234,0.6885625886449885
19,7,percent,Tommy Chong,0.00024137380289463833,0.014326068509434346,0.08928539077564865,0.27686546085377295,0.5139867004049025
19,7,percent,Michael Waltrip,0.001017557918401114,0.021288833720929948,0.10267738249073476,0.2788556356011592,0.5114078035723185
19,7,percent,Bethany Mota,6.54906451104309e-05,0.011787998130084744,0.09431239542722233,0.26800224062390027,0.7174563787658825
