season,celebrity_name,timeframe,anchor_term,mean_interest,mean_anchor,fame_ratio,status,notes,log_fame_ratio
17,"Nicole ""Snooki"" Polizzi",2013-08-17 2013-09-15,Barack Obama,0.4,63.233333333333334,0.0063257775434897206,ok,,0.006305853790733409
17,Valerie Harper,2013-08-17 2013-09-15,Barack Obama,16.633333333333333,63.233333333333334,0.26304691618344755,ok,,0.23352698930032575
18,Amy Purdy,2014-02-15 2014-03-16,Barack Obama,2.2333333333333334,19.433333333333334,0.11492281303602059,ok,,0.10878517653919043
18,Billy Dee Williams,2014-02-15 2014-03-16,Barack Obama,1.2,19.433333333333334,0.06174957118353344,ok,,0.05991808633410372
18,Candace Cameron Bure,2014-02-15 2014-03-16,Barack Obama,0.6333333333333333,19.433333333333334,0.032590051457975985,ok,,0.03207025895832866
18,Charlie White,2014-02-15 2014-03-16,Barack Obama,11.033333333333333,19.433333333333334,0.5677530017152659,ok,,0.44964338510365764
18,Cody Simpson,2014-02-15 2014-03-16,Barack Obama,19.833333333333332,59.46666666666667,0.3335201793721973,ok,,0.287822197163003
18,Danica McKellar,2014-02-15 2014-03-16,Barack Obama,7.166666666666667,59.46666666666667,0.12051569506726457,ok,,0.11378902136044537
18,Diana Nyad,2014-02-15 2014-03-16,Barack Obama,1.8,59.46666666666667,0.030269058295964126,ok,,0.029819989775677673
18,Drew Carey,2014-02-15 2014-03-16,Barack Obama,6.866666666666666,59.46666666666667,0.1154708520179372,ok,,0.10927660457858338
18,James Maslow,2014-02-15 2014-03-16,Barack Obama,2.3333333333333335,13.6,0.17156862745098042,ok,,0.1583435580872943
18,Meryl Davis,2014-02-15 2014-03-16,Barack Obama,10.466666666666667,13.6,0.7696078431372549,ok,,0.5707579644886646
18,NeNe Leakes,2014-02-15 2014-03-16,Barack Obama,3.1666666666666665,13.6,0.23284313725490197,ok,,0.20932299569557752
18,Sean Avery,2014-02-15 2014-03-16,Barack Obama,0.7,13.6,0.051470588235294115,ok,,0.050189744523855266
19,Alfonso Ribeiro,2014-08-16 2014-09-14,Barack Obama,2.4,40.5,0.059259259259259255,ok,,0.05756985182147783
19,Antonio Sabato Jr.,2014-08-16 2014-09-14,Barack Obama,0.06666666666666667,40.5,0.0016460905349794238,ok,,0.001644737212878341
19,Bethany Mota,2014-08-16 2014-09-14,Barack Obama,26.4,40.5,0.6518518518518518,ok,,0.5018969930216892
19,Betsey Johnson,2014-08-16 2014-09-14,Barack Obama,9.066666666666666,40.5,0.22386831275720165,ok,,0.20201659068550623
19,Janel Parrish,2014-08-16 2014-09-14,Barack Obama,8.166666666666666,55.166666666666664,0.14803625377643503,ok,,0.13805287734336855
19,Jonathan Bennett,2014-08-16 2014-09-14,Barack Obama,5.966666666666667,55.166666666666664,0.1081570996978852,ok,,0.10269836500524689
19,Lea Thompson,2014-08-16 2014-09-14,Barack Obama,7.433333333333334,55.166666666666664,0.13474320241691845,ok,,0.12640637195704496
19,Lolo Jones,2014-08-16 2014-09-14,Barack Obama,5.7,55.166666666666664,0.10332326283987917,ok,,0.0983267733437505
19,Michael Waltrip,2014-08-16 2014-09-14,Barack Obama,1.6666666666666667,55.166666666666664,0.030211480362537766,ok,,0.029764101906453892
19,Randy Couture,2014-08-16 2014-09-14,Barack Obama,5.833333333333333,55.166666666666664,0.10574018126888217,ok,,0.10051495802430334
19,Sadie Robertson,2014-08-16 2014-09-14,Barack Obama,8.1,55.166666666666664,0.14682779456193354,ok,,0.1369996913587099
19,Tavis Smiley,2014-08-16 2014-09-14,Barack Obama,3.1333333333333333,55.166666666666664,0.056797583081571,ok,,0.055243187207438794
19,Tommy Chong,2014-08-16 2014-09-14,Barack Obama,3.7333333333333334,55.166666666666664,0.06767371601208459,ok,,0.06548218450853312
20,Charlotte McKinney,2015-02-14 2015-03-15,Barack Obama,12.6,23.366666666666667,0.5392296718972895,ok,,0.43128207822354453
20,Chris Soules,2015-02-14 2015-03-15,Barack Obama,18.7,23.366666666666667,0.8002853067047075,ok,,0.5879451560665684
20,Michael Sam,2015-02-14 2015-03-15,Barack Obama,3.066666666666667,23.366666666666667,0.1312410841654779,ok,,0.1233153346002579
20,Nastia Liukin,2015-02-14 2015-03-15,Barack Obama,1.9,23.366666666666667,0.08131241084165478,ok,,0.07817549860778156
20,Noah Galloway,2015-02-14 2015-03-15,Barack Obama,2.7666666666666666,47.0,0.058865248226950356,ok,,0.057197814166976425
20,Patti LaBelle,2015-02-14 2015-03-15,Barack Obama,5.233333333333333,47.0,0.11134751773049646,ok,,0.10557325898380687
20,Redfoo,2015-02-14 2015-03-15,Barack Obama,7.533333333333333,47.0,0.16028368794326242,ok,,0.14866453379047842
20,Riker Lynch,2015-02-14 2015-03-15,Barack Obama,5.666666666666667,47.0,0.12056737588652483,ok,,0.11383514264879853
20,Robert Herjavec,2015-02-14 2015-03-15,Barack Obama,4.966666666666667,47.0,0.10567375886524823,ok,,0.10045488568556256
20,Rumer Willis,2015-02-14 2015-03-15,Barack Obama,5.033333333333333,47.0,0.10709219858156029,ok,,0.1017369371432181
20,Suzanne Somers,2015-02-14 2015-03-15,Barack Obama,6.3,47.0,0.13404255319148936,ok,,0.12578872946174027
20,Willow Shields,2015-02-14 2015-03-15,Barack Obama,8.966666666666667,47.0,0.19078014184397163,ok,,0.17460867370532684
21,Alek Skarlatos,2015-08-15 2015-09-13,Barack Obama,7.366666666666666,80.76666666666667,0.09120924473792819,ok,,0.08728648015505117
21,Alexa PenaVega,2015-08-15 2015-09-13,Barack Obama,8.8,80.76666666666667,0.10895583986793232,ok,,0.1034188877989655
21,Andy Grammer,2015-08-15 2015-09-13,Barack Obama,24.133333333333333,80.76666666666667,0.29880313660751134,ok,,0.2614431762478811
21,Bindi Irwin,2015-08-15 2015-09-13,Barack Obama,26.633333333333333,80.76666666666667,0.3297565002063558,ok,,0.284995842920394
21,Carlos PenaVega,2015-08-15 2015-09-13,Barack Obama,4.533333333333333,80.76666666666667,0.05612876599257119,ok,,0.05461011534326307
21,Chaka Khan,2015-08-15 2015-09-13,Barack Obama,13.9,80.76666666666667,0.1721007016095749,ok,,0.158797610338726
21,Gary Busey,2015-08-15 2015-09-13,Barack Obama,18.333333333333332,80.76666666666667,0.2269913330581923,ok,,0.20456510218157192
21,Hayes Grier,2015-08-15 2015-09-13,Barack Obama,28.733333333333334,80.76666666666667,0.35575732562938506,ok,,0.30436021010218517
21,Kim Zolciak-Biermann,2015-08-15 2015-09-13,Barack Obama,0.3333333333333333,80.76666666666667,0.004127115146512587,ok,,0.00411862196699688
21,Nick Carter,2015-08-15 2015-09-13,Barack Obama,13.133333333333333,80.76666666666667,0.16260833677259595,ok,,0.15066604705984687
21,Paula Deen,2015-08-15 2015-09-13,Barack Obama,41.03333333333333,80.76666666666667,0.5080478745356996,ok,,0.4108160161214263
21,Tamar Braxton,2015-08-15 2015-09-13,Barack Obama,22.366666666666667,80.76666666666667,0.27692942633099465,ok,,0.2444583103164857
21,Victor Espinoza,2015-08-15 2015-09-13,Barack Obama,3.6666666666666665,80.76666666666667,0.04539826661163846,ok,,0.04439792918514949
22,Antonio Brown,2016-02-20 2016-03-20,Barack Obama,8.633333333333333,73.8,0.11698283649503162,ok,,0.11063115425283401
22,Doug Flutie,2016-02-20 2016-03-20,Barack Obama,2.466666666666667,73.8,0.03342366757000904,ok,,0.03287723923110633
22,Geraldo Rivera,2016-02-20 2016-03-20,Barack Obama,3.066666666666667,73.8,0.04155374887082205,ok,,0.040713587560422156
22,Ginger Zee,2016-02-20 2016-03-20,Barack Obama,6.1,73.8,0.08265582655826557,ok,,0.07941712116580216
22,Jodie Sweetin,2016-02-20 2016-03-20,Barack Obama,18.566666666666666,12.866666666666667,1.4430051813471503,ok,,0.8932289131686266
22,Kim Fields,2016-02-20 2016-03-20,Barack Obama,2.566666666666667,12.866666666666667,0.1994818652849741,ok,,0.18188968462140323
22,Marla Maples,2016-02-20 2016-03-20,Barack Obama,2.4,12.866666666666667,0.18652849740932642,ok,,0.1710318146493541
22,Mischa Barton,2016-02-20 2016-03-20,Barack Obama,1.8,12.866666666666667,0.13989637305699482,ok,,0.13093735744747598
22,Nyle DiMarco,2016-02-20 2016-03-20,Barack Obama,4.3,73.8,0.058265582655826556,ok,,0.056631325239213465
22,Paige VanZant,2016-02-20 2016-03-20,Barack Obama,7.766666666666667,73.8,0.1052393857271906,ok,,0.10006195017408948
22,Von Miller,2016-02-20 2016-03-20,Barack Obama,11.7,73.8,0.15853658536585366,ok,,0.14715764433628772
22,Wanya Morris,2016-02-20 2016-03-20,Barack Obama,0.5333333333333333,73.8,0.007226738934056008,ok,,0.007200751185582255
23,Amber Rose,2016-08-13 2016-09-11,Barack Obama,44.93333333333333,36.733333333333334,1.2232304900181488,ok,,0.7989613138259128
23,Babyface,2016-08-13 2016-09-11,Barack Obama,6.4,36.733333333333334,0.17422867513611615,ok,,0.16061148534798608
23,Calvin Johnson Jr.,2016-08-13 2016-09-11,Barack Obama,0.0,36.733333333333334,0.0,ok,,0.0
23,Jake T. Austin,2016-08-13 2016-09-11,Barack Obama,0.8,36.733333333333334,0.021778584392014518,ok,,0.021544818986775894
23,James Hinchcliffe,2016-08-13 2016-09-11,Barack Obama,0.7,25.733333333333334,0.0272020725388601,ok,,0.02683867161007181
23,Jana Kramer,2016-08-13 2016-09-11,Barack Obama,8.166666666666666,25.733333333333334,0.31735751295336784,ok,,0.27562784602378376
23,Laurie Hernandez,2016-08-13 2016-09-11,Barack Obama,16.466666666666665,25.733333333333334,0.6398963730569948,ok,,0.49463305267934526
23,Marilu Henner,2016-08-13 2016-09-11,Barack Obama,1.8666666666666667,25.733333333333334,0.07253886010362694,ok,,0.07002860436048351
23,Maureen McCormick,2016-08-13 2016-09-11,Barack Obama,0.1,3.066666666666667,0.03260869565217391,ok,,0.032088314551500526
23,Rick Perry,2016-08-13 2016-09-11,Barack Obama,0.13333333333333333,3.066666666666667,0.043478260869565216,ok,,0.04255961441879593
23,Ryan Lochte,2016-08-13 2016-09-11,Barack Obama,18.533333333333335,3.066666666666667,6.043478260869565,ok,,1.9521021193032344
23,Terra Jole,2016-08-13 2016-09-11,Barack Obama,0.26666666666666666,3.066666666666667,0.08695652173913043,ok,,0.08338160893905106
23,Vanilla Ice,2016-08-13 2016-09-11,Barack Obama,29.133333333333333,70.8,0.4114877589453861,ok,,0.3446442963007136
24,Bonner Bolton,2017-02-18 2017-03-19,Barack Obama,3.3333333333333335,61.1,0.05455537370430988,ok,,0.05311923136862589
24,Charo,2017-02-18 2017-03-19,Barack Obama,17.433333333333334,61.1,0.28532460447354063,ok,,0.2510112969317723
24,Chris Kattan,2017-02-18 2017-03-19,Barack Obama,2.533333333333333,61.1,0.0414620840152755,ok,,0.0406255758860426
24,David Ross,2017-02-18 2017-03-19,Barack Obama,5.6,61.1,0.09165302782324058,ok,,0.0876930867440284
24,Erika Jayne,2017-02-18 2017-03-19,Barack Obama,11.8,77.9,0.1514762516046213,ok,,0.14104481618804784
24,Heather Morris,2017-02-18 2017-03-19,Barack Obama,7.466666666666667,77.9,0.09584937954642704,ok,,0.09152975166066729
24,Mr. T,2017-02-18 2017-03-19,Barack Obama,3.3,77.9,0.04236200256739409,ok,,0.041489294290929686
24,Nancy Kerrigan,2017-02-18 2017-03-19,Barack Obama,15.2,77.9,0.19512195121951217,ok,,0.1782482314063188
24,Nick Viall,2017-02-18 2017-03-19,Barack Obama,12.433333333333334,19.866666666666667,0.6258389261744967,ok,,0.4860239448254165
24,Normani,2017-02-18 2017-03-19,Barack Obama,1.6333333333333333,19.866666666666667,0.08221476510067113,ok,,0.07900964973042272
24,Rashad Jennings,2017-02-18 2017-03-19,Barack Obama,0.4,19.866666666666667,0.020134228187919465,ok,,0.01993421490081725
24,Simone Biles,2017-02-18 2017-03-19,Barack Obama,3.8,19.866666666666667,0.19127516778523487,ok,,0.17502430297001131
25,Barbara Corcoran,2017-08-19 2017-09-17,Barack Obama,4.766666666666667,74.1,0.06432748538011697,ok,,0.06234313057413552
25,Debbie Gibson,2017-08-19 2017-09-17,Barack Obama,13.833333333333334,74.1,0.1866846603688709,ok,,0.17116341931306334
25,Derek Fisher,2017-08-19 2017-09-17,Barack Obama,5.133333333333334,74.1,0.06927575348627982,ok,,0.06698155339599736
25,Drew Scott,2017-08-19 2017-09-17,Barack Obama,13.166666666666666,74.1,0.17768780926675665,ok,,0.16355303250564868
25,Frankie Muniz,2017-08-19 2017-09-17,Barack Obama,12.233333333333333,74.1,0.16509221772379667,ok,,0.15280024072938686
25,Jordan Fisher,2017-08-19 2017-09-17,Barack Obama,11.233333333333333,74.1,0.15159694107062527,ok,,0.14114962350941157
25,Lindsey Stirling,2017-08-19 2017-09-17,Barack Obama,29.9,74.1,0.4035087719298246,ok,,0.3389753668393315
25,Nick Lachey,2017-08-19 2017-09-17,Barack Obama,10.733333333333333,74.1,0.1448493027440396,ok,,0.13527301502042655
25,Nikki Bella,2017-08-19 2017-09-17,Barack Obama,47.96666666666667,69.26666666666667,0.692492781520693,ok,,0.5262024608148098
25,Sasha Pieterse,2017-08-19 2017-09-17,Barack Obama,28.133333333333333,69.26666666666667,0.4061597690086622,ok,,0.3408624206514721
25,Terrell Owens,2017-08-19 2017-09-17,Barack Obama,7.3,69.26666666666667,0.1053897978825794,ok,,0.10019803102992555
25,Vanessa Lachey,2017-08-19 2017-09-17,Barack Obama,5.7,69.26666666666667,0.08229066410009625,ok,,0.07907978030014298
25,Victoria Arlen,2017-08-19 2017-09-17,Barack Obama,7.766666666666667,74.1,0.10481331533963113,ok,,0.0996763753028365
26,Adam Rippon,2018-03-31 2018-04-29,Barack Obama,8.433333333333334,63.4,0.13301787592008413,ok,,0.12488475943251255
26,Arike Ogunbowale,2018-03-31 2018-04-29,Barack Obama,8.1,63.4,0.1277602523659306,ok,,0.12023358825678174
26,Chris Mazdzer,2018-03-31 2018-04-29,Barack Obama,1.1666666666666667,63.4,0.01840168243953733,ok,,0.01823442030166026
26,Jamie Anderson,2018-03-31 2018-04-29,Barack Obama,1.8333333333333333,63.4,0.028916929547844375,ok,,0.028506724290740616
26,Jennie Finch Daigle,2018-03-31 2018-04-29,Barack Obama,0.2,74.63333333333334,0.0026797677534613666,ok,,0.0026761835775998407
26,Johnny Damon,2018-03-31 2018-04-29,Barack Obama,6.2,74.63333333333334,0.08307280035730236,ok,,0.07980218677282873
26,Josh Norman,2018-03-31 2018-04-29,Barack Obama,3.8,74.63333333333334,0.05091558731576596,ok,,0.04966177212860765
26,Kareem Abdul-Jabbar,2018-03-31 2018-04-29,Barack Obama,3.1666666666666665,74.63333333333334,0.04242965609647163,ok,,0.04155419624774646
26,Mirai Nagasu,2018-03-31 2018-04-29,Barack Obama,1.0333333333333334,42.56666666666667,0.02427564604541895,ok,,0.02398567598460472
26,Tonya Harding,2018-03-31 2018-04-29,Barack Obama,40.2,42.56666666666667,0.9444009397024276,ok,,0.6649539294756273
27,Alexis Ren,2018-08-25 2018-09-23,Barack Obama,9.6,38.86666666666667,0.24699828473413377,ok,,0.22073929118302696
27,Bobby Bones,2018-08-25 2018-09-23,Barack Obama,6.8,38.86666666666667,0.17495711835334476,ok,,0.16123165191173291
27,Danelle Umstead,2018-08-25 2018-09-23,Barack Obama,0.5333333333333333,38.86666666666667,0.0137221269296741,ok,,0.01362883105560582
27,DeMarcus Ware,2018-08-25 2018-09-23,Barack Obama,1.2,38.86666666666667,0.03087478559176672,ok,,0.0304077481847152
27,Evanna Lynch,2018-08-25 2018-09-23,Barack Obama,3.6,38.86666666666667,0.09262435677530018,ok,,0.08858246922167097
27,Joe Amabile,2018-08-25 2018-09-23,Barack Obama,2.1666666666666665,38.86666666666667,0.05574614065180102,ok,,0.05424775927401582
27,John Schneider,2018-08-25 2018-09-23,Barack Obama,2.8666666666666667,38.86666666666667,0.07375643224699828,ok,,0.07116318474960615
27,Juan Pablo Di Pace,2018-08-25 2018-09-23,Barack Obama,0.9,38.86666666666667,0.023156089193825044,ok,,0.022892055187478427
27,Mary Lou Retton,2018-08-25 2018-09-23,Barack Obama,1.7,38.86666666666667,0.04373927958833619,ok,,0.04280972607708949
27,Milo Manheim,2018-08-25 2018-09-23,Barack Obama,3.066666666666667,38.86666666666667,0.07890222984562607,ok,,0.07594407034994814
27,Nancy McKeon,2018-08-25 2018-09-23,Barack Obama,4.333333333333333,38.86666666666667,0.11149228130360204,ok,,0.1057035100017823
27,Nikki Glaser,2018-08-25 2018-09-23,Barack Obama,5.066666666666666,38.86666666666667,0.13036020583190394,ok,,0.12253634815201483
27,Tinashe,2018-08-25 2018-09-23,Barack Obama,8.333333333333334,38.86666666666667,0.21440823327615782,ok,,0.1942569073432274
28,Ally Brooke,2019-08-17 2019-09-15,Barack Obama,10.1,73.8,0.13685636856368563,ok,,0.12826688186673368
28,Hannah Brown,2019-08-17 2019-09-15,Barack Obama,37.3,73.8,0.505420054200542,ok,,0.4090719650391575
28,James Van Der Beek,2019-08-17 2019-09-15,Barack Obama,8.4,73.8,0.11382113821138212,ok,,0.10779657045570742
28,Karamo Brown,2019-08-17 2019-09-15,Barack Obama,8.4,73.8,0.11382113821138212,ok,,0.10779657045570742
28,Kate Flannery,2019-08-17 2019-09-15,Barack Obama,7.3,73.8,0.0989159891598916,ok,,0.09432422951494042
28,Kel Mitchell,2019-08-17 2019-09-15,Barack Obama,4.033333333333333,73.8,0.05465221318879856,ok,,0.0532110568344155
28,Lamar Odom,2019-08-17 2019-09-15,Barack Obama,14.1,73.8,0.1910569105691057,ok,,0.1748410730847045
28,Lauren Alaina,2019-08-17 2019-09-15,Barack Obama,7.766666666666667,73.8,0.1052393857271906,ok,,0.10006195017408948
28,Mary Wilson,2019-08-17 2019-09-15,Barack Obama,5.766666666666667,51.6,0.11175710594315245,ok,,0.10594174206186699
28,Ray Lewis,2019-08-17 2019-09-15,Barack Obama,11.1,51.6,0.21511627906976744,ok,,0.19483977515135795
28,Sailor Brinkley-Cook,2019-08-17 2019-09-15,Barack Obama,0.0,51.6,0.0,ok,,0.0
28,Sean Spicer,2019-08-17 2019-09-15,Barack Obama,12.9,51.6,0.25,ok,,0.22314355131420976
29,AJ McLean,2020-08-15 2020-09-13,Barack Obama,0.43333333333333335,20.266666666666666,0.02138157894736842,ok,,0.02115619996731176
29,Anne Heche,2020-08-15 2020-09-13,Barack Obama,2.8666666666666667,20.266666666666666,0.14144736842105263,ok,,0.1322970785406375
29,Carole Baskin,2020-08-15 2020-09-13,Barack Obama,11.933333333333334,20.266666666666666,0.5888157894736843,ok,,0.46298895224635106
29,Charles Oakley,2020-08-15 2020-09-13,Barack Obama,0.43333333333333335,20.266666666666666,0.02138157894736842,ok,,0.02115619996731176
29,Chrishell Stause,2020-08-15 2020-09-13,Barack Obama,11.1,20.266666666666666,0.5476973684210527,ok,,0.4367682576192126
29,Jeannie Mai,2020-08-15 2020-09-13,Barack Obama,1.2666666666666666,20.266666666666666,0.0625,ok,,0.06062462181643484
29,Jesse Metcalfe,2020-08-15 2020-09-13,Barack Obama,2.4,20.266666666666666,0.11842105263157895,ok,,0.11191791620398538
29,Johnny Weir,2020-08-15 2020-09-13,Barack Obama,0.5666666666666667,20.266666666666666,0.027960526315789474,ok,,0.027576767770234493
29,Justina Machado,2020-08-15 2020-09-13,Barack Obama,0.5,20.266666666666666,0.024671052631578948,ok,,0.02437163682128614
29,Kaitlyn Bristowe,2020-08-15 2020-09-13,Barack Obama,1.2666666666666666,20.266666666666666,0.0625,ok,,0.06062462181643484
29,Monica Aldama,2020-08-15 2020-09-13,Barack Obama,0.16666666666666666,20.266666666666666,0.008223684210526315,ok,,0.008190053970044391
29,Nelly,2020-08-15 2020-09-13,Barack Obama,25.033333333333335,20.266666666666666,1.2351973684210529,ok,,0.8043295321849768
29,Nev Schulman,2020-08-15 2020-09-13,Barack Obama,0.7,20.266666666666666,0.03453947368421052,ok,,0.033956374734273514
29,Skai Jackson,2020-08-15 2020-09-13,Barack Obama,4.366666666666666,20.266666666666666,0.21546052631578946,ok,,0.19512303898203476
29,Veron Davis,2020-08-15 2020-09-13,Barack Obama,0.0,20.266666666666666,0.0,ok,,0.0
30,Amanda Kloots,2021-08-21 2021-09-19,Barack Obama,7.9,54.233333333333334,0.14566687154271665,ok,,0.1359868880264987
30,Brian Austin Green,2021-08-21 2021-09-19,Barack Obama,20.233333333333334,54.233333333333334,0.3730792870313461,ok,,0.31705587241010824
30,Christine Chiu,2021-08-21 2021-09-19,Barack Obama,1.2666666666666666,54.233333333333334,0.023355869698832205,ok,,0.023087295195506403
30,Cody Rigsby,2021-08-21 2021-09-19,Barack Obama,6.2,54.233333333333334,0.11432083589428396,ok,,0.10824510353581326
30,Iman Shumpert,2021-08-21 2021-09-19,Barack Obama,4.733333333333333,22.766666666666666,0.20790629575402636,ok,,0.18888852676389092
30,Jimmie Allen,2021-08-21 2021-09-19,Barack Obama,3.7666666666666666,22.766666666666666,0.16544655929721816,ok,,0.15310432627359297
30,JoJo Siwa,2021-08-21 2021-09-19,Barack Obama,44.36666666666667,22.766666666666666,1.9487554904831625,ok,,1.0813832137077175
30,Kenya Moore,2021-08-21 2021-09-19,Barack Obama,4.033333333333333,22.766666666666666,0.17715959004392387,ok,,0.16310440960817632
30,Martin Kove,2021-08-21 2021-09-19,Barack Obama,4.3,65.1,0.06605222734254992,ok,,0.06396231829823526
30,Matt James,2021-08-21 2021-09-19,Barack Obama,19.366666666666667,65.1,0.29749103942652333,ok,,0.26043243000440547
30,Melanie C,2021-08-21 2021-09-19,Barack Obama,4.9,65.1,0.07526881720430109,ok,,0.07257069283483544
30,Melora Hardin,2021-08-21 2021-09-19,Barack Obama,10.9,65.1,0.16743471582181263,ok,,0.15480879107180756
30,"Mike ""The Miz"" Mizanin",2021-08-21 2021-09-19,Barack Obama,0.06666666666666667,65.1,0.0010240655401945725,ok,,0.0010235415427872119
30,Olivia Jade,2021-08-21 2021-09-19,Barack Obama,14.466666666666667,65.1,0.22222222222222224,ok,,0.20067069546215116
30,Suni Lee,2021-08-21 2021-09-19,Barack Obama,10.866666666666667,65.1,0.16692268305171534,ok,,0.15437009836900537
31,Charli D'Amelio,2022-08-20 2022-09-18,Barack Obama,39.63333333333333,43.3,0.9153194765204004,ok,,0.6498844371884706
31,Cheryl Ladd,2022-08-20 2022-09-18,Barack Obama,6.633333333333334,43.3,0.1531947652040031,ok,,0.14253614740656528
31,Daniel Durant,2022-08-20 2022-09-18,Barack Obama,0.9333333333333333,43.3,0.021555042340261742,ok,,0.021326017661607972
31,Gabby Windey,2022-08-20 2022-09-18,Barack Obama,4.166666666666667,43.3,0.09622786759045421,ok,,0.09187507530132155
31,Heidi D'Amelio,2022-08-20 2022-09-18,Barack Obama,1.4666666666666666,43.3,0.03387220939183987,ok,,0.03331117985263803
31,Jason Lewis,2022-08-20 2022-09-18,Barack Obama,3.7,43.3,0.08545034642032334,ok,,0.08199496670161444
31,Jessie James Decker,2022-08-20 2022-09-18,Barack Obama,2.7666666666666666,43.3,0.06389530408006158,ok,,0.06193698765701566
31,Jordin Sparks,2022-08-20 2022-09-18,Barack Obama,4.466666666666667,43.3,0.10315627405696691,ok,,0.09817541115757232
31,Joseph Baena,2022-08-20 2022-09-18,Barack Obama,2.2333333333333334,28.033333333333335,0.07966706302021404,ok,,0.07665271862834525
31,Sam Champion,2022-08-20 2022-09-18,Barack Obama,1.0,28.033333333333335,0.0356718192627824,ok,,0.03505031687955474
31,Selma Blair,2022-08-20 2022-09-18,Barack Obama,11.2,28.033333333333335,0.39952437574316285,ok,,0.3361324472873286
31,Shangela,2022-08-20 2022-09-18,Barack Obama,1.4333333333333333,28.033333333333335,0.05112960760998811,ok,,0.04986540266469538
31,Teresa Giudice,2022-08-20 2022-09-18,Barack Obama,7.566666666666666,43.3,0.17474980754426483,ok,,0.1610551951738028
31,Trevor Donovan,2022-08-20 2022-09-18,Barack Obama,2.9,43.3,0.06697459584295612,ok,,0.064827163079249
31,Vinny Guadagnino,2022-08-20 2022-09-18,Barack Obama,1.6333333333333333,43.3,0.037721324095458045,ok,,0.037027274801652806
31,Wayne Brady,2022-08-20 2022-09-18,Barack Obama,4.666666666666667,43.3,0.10777521170130872,ok,,0.1023536902167683
32,Adrian Peterson,2023-08-27 2023-09-25,Barack Obama,8.466666666666667,50.0,0.16933333333333334,ok,,0.1564337858418269
32,Alyson Hannigan,2023-08-27 2023-09-25,Barack Obama,10.933333333333334,50.0,0.21866666666666668,ok,,0.1977573649237939
32,Ariana Madix,2023-08-27 2023-09-25,Barack Obama,5.633333333333334,50.0,0.11266666666666668,ok,,0.10675953657153366
32,Barry Williams,2023-08-27 2023-09-25,Barack Obama,3.966666666666667,50.0,0.07933333333333334,ok,,0.0763435665873337
32,Charity Lawson,2023-08-27 2023-09-25,Barack Obama,2.433333333333333,50.0,0.048666666666666664,ok,,0.047519515967976385
32,Harry Jowsey,2023-08-27 2023-09-25,Barack Obama,9.466666666666667,50.0,0.18933333333333333,ok,,0.17339292604965326
32,Jamie Lynn Spears,2023-08-27 2023-09-25,Barack Obama,11.533333333333333,50.0,0.23066666666666666,ok,,0.20755602797249603
32,Jason Mraz,2023-08-27 2023-09-25,Barack Obama,11.833333333333334,50.0,0.2366666666666667,ok,,0.2124195879512341
32,Lele Pons,2023-08-27 2023-09-25,Barack Obama,9.833333333333334,50.0,0.19666666666666668,ok,,0.17953991383207782
32,Matt Walsh,2023-08-27 2023-09-25,Barack Obama,21.966666666666665,50.0,0.4393333333333333,ok,,0.3641800434245059
32,Mauricio Umansky,2023-08-27 2023-09-25,Barack Obama,3.3,50.0,0.066,ok,,0.0639133257436528
32,Mira Sorvino,2023-08-27 2023-09-25,Barack Obama,6.766666666666667,50.0,0.13533333333333333,ok,,0.12692629357238686
32,Tyson Beckford,2023-08-27 2023-09-25,Barack Obama,2.933333333333333,50.0,0.058666666666666666,ok,,0.0570102547167796
32,Xochitl Gomez,2023-08-27 2023-09-25,Barack Obama,7.633333333333334,50.0,0.15266666666666667,ok,,0.14207809859298906
33,Anna Delvey,2024-08-18 2024-09-16,Barack Obama,6.466666666666667,10.1,0.6402640264026404,ok,,0.4948572205872596
33,Brooks Nader,2024-08-18 2024-09-16,Barack Obama,0.6,10.1,0.0594059405940594,ok,,0.05770831762064672
33,Chandler Kinney,2024-08-18 2024-09-16,Barack Obama,0.3333333333333333,10.1,0.033003300330033,ok,,0.032470385030784074
33,Danny Amendola,2024-08-18 2024-09-16,Barack Obama,0.6333333333333333,10.1,0.0627062706270627,ok,,0.06081874003503916
33,Dwight Howard,2024-08-18 2024-09-16,Barack Obama,1.4666666666666666,10.1,0.14521452145214522,ok,,0.13559197443749005
33,Eric Roberts,2024-08-18 2024-09-16,Barack Obama,1.9,10.1,0.18811881188118812,ok,,0.17237122594078655
33,Ilona Maher,2024-08-18 2024-09-16,Barack Obama,2.6333333333333333,10.1,0.2607260726072607,ok,,0.23168780309720605
33,Jenn Tran,2024-08-18 2024-09-16,Barack Obama,3.0,10.1,0.297029702970297,ok,,0.2600768063598921
33,Joey Graziadei,2024-08-18 2024-09-16,Barack Obama,0.1,10.1,0.009900990099009901,ok,,0.00985229644301163
33,Phaedra Parks,2024-08-18 2024-09-16,Barack Obama,0.13333333333333333,10.1,0.013201320132013201,ok,,0.01311494207782801
33,Reginald VelJohnson,2024-08-18 2024-09-16,Barack Obama,0.13333333333333333,10.1,0.013201320132013201,ok,,0.01311494207782801
33,Stephen Nedoroscik,2024-08-18 2024-09-16,Barack Obama,0.7333333333333333,10.1,0.07260726072607261,ok,,0.07009237682036834
33,Tori Spelling,2024-08-18 2024-09-16,Barack Obama,1.2333333333333334,10.1,0.12211221122112212,ok,,0.11521281210083793
